day,r_date,r_day,start_date,end_date,hidden_open_date,noti,r_start,r_end,r_1번 드래곤,r_2번 드래곤,r_3번 드래곤,r_1번 드래곤,r_2번 드래곤,r_3번 드래곤,r_확률업_1,r_확률업_2,first_1,first_2,first_3,second_1,second_2,second_3,chance_up_1,chance_up_1_pos,chance_up_2,chance_up_2_pos,t_first_name,t_second_name,badge_first,badge_second,badge_first_1,badge_first_2,badge_first_3,badge_second_1,badge_second_2,badge_second_3
20251118,2025/11/18,화,2025-11-06 0:00:00,2025-11-20 0:00:00,,,0,0,어둠 마룡,어둠 마룡,어둠 마룡,빛 리소드래곤,땅 리소드래곤,물 리소드래곤,,,771185,771185,771185,770604,770601,770602,,-10;10;0.7,,0;0;1,마룡,,,,,,,,,
20251119,2025/11/19,수,2025-11-06 0:00:00,2025-11-20 0:00:00,,,0,0,어둠 마룡,어둠 마룡,어둠 마룡,빛 리소드래곤,땅 리소드래곤,물 리소드래곤,,,771185,771185,771185,770604,770601,770602,,-10;10;0.7,,0;0;1,마룡,,,,,,,,,
20251120,2025/11/20,목,2025-11-06 0:00:00,2025-12-04 0:00:00,,,0,14,빛 미니드래곤,빛 미니드래곤,빛 미니드래곤,불 미스틱티니,불 뱃도치드래곤,불 미이라곤,,,770784,770784,770784,771173,771113,771143,,-10;10;0.7,,0;0;1,미니드래곤,,,,,,,,,
20251121,2025/11/21,금,2025-11-06 0:00:00,2025-12-04 0:00:00,,,0,0,빛 미니드래곤,빛 미니드래곤,빛 미니드래곤,물 미스틱티니,물 뱃도치드래곤,물 미이라곤,,,770784,770784,770784,771172,771112,771142,,-10;10;0.7,,0;0;1,미니드래곤,,,,,,,,,
20251122,2025/11/22,토,2025-11-20 0:00:00,2025-12-04 0:00:00,,,14,0,물 페넬리온,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770882,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251123,2025/11/23,일,2025-11-20 0:00:00,2025-12-04 0:00:00,,,0,0,물 페넬리온,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770882,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251124,2025/11/24,월,2025-11-20 0:00:00,2025-12-04 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20251125,2025/11/25,화,2025-11-20 0:00:00,2025-12-04 0:00:00,,,0,0,어둠 루미네스,어둠 루미네스,어둠 루미네스,빛 에일리언드래곤,빛 에일리언드래곤,빛 에일리언드래곤,,,771085,771085,771085,770174,770174,770174,,-10;10;0.7,,0;0;1,루미네스,,,,,,,,,
20251126,2025/11/26,수,2025-11-20 0:00:00,2025-12-04 0:00:00,,,0,0,어둠 루미네스,어둠 루미네스,어둠 루미네스,빛 에일리언드래곤,빛 에일리언드래곤,빛 에일리언드래곤,,,771085,771085,771085,770174,770174,770174,,-10;10;0.7,,0;0;1,루미네스,,,,,,,,,
20251127,2025/11/27,목,2025-11-20 0:00:00,2025-12-04 0:00:00,,,0,0,빛 제트드래곤,빛 제트드래곤,빛 제트드래곤,어둠 헬가스트,어둠 헬가스트,어둠 헬가스트,,,770814,770814,770814,770675,770675,770675,,-10;10;0.7,,0;0;1,제트드래곤,,,,,,,,,
20251128,2025/11/28,금,2025-11-20 0:00:00,2025-12-04 0:00:00,,,0,0,빛 제트드래곤,빛 제트드래곤,빛 제트드래곤,어둠 헬가스트,어둠 헬가스트,어둠 헬가스트,,,770814,770814,770814,770675,770675,770675,,-10;10;0.7,,0;0;1,제트드래곤,,,,,,,,,
20251129,2025/11/29,토,2025-11-20 0:00:00,2025-12-04 0:00:00,,,0,0,불 뇌신,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770803,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251130,2025/11/30,일,2025-11-20 0:00:00,2025-12-04 0:00:00,,,0,0,불 뇌신,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770803,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251201,2025/12/01,월,2025-11-20 0:00:00,2025-12-04 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20251202,2025/12/02,화,2025-11-20 0:00:00,2025-12-04 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,빛 스트라,빛 베네지드래곤,빛 고디움,,,771654,771654,771654,771534,770634,770594,,-10;10;0.7,,0;0;1,합라,,,,,,,,,
20251203,2025/12/03,수,2025-11-20 0:00:00,2025-12-04 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,빛 스트라,빛 베네지드래곤,빛 고디움,,,771654,771654,771654,771534,770634,770594,,-10;10;0.7,,0;0;1,합라,,,,,,,,,
20251204,2025/12/04,목,2025-11-20 0:00:00,2025-12-18 0:00:00,,,0,14,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,불 와일드드래곤,물 와일드드래곤,땅 와일드드래곤,,,771565,771565,771565,770703,770702,770701,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20251205,2025/12/05,금,2025-11-20 0:00:00,2025-12-18 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,불 와일드드래곤,물 와일드드래곤,땅 와일드드래곤,,,771565,771565,771565,770703,770702,770701,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20251206,2025/12/06,토,2025-12-04 0:00:00,2025-12-18 0:00:00,,,14,0,어둠 애니마라,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771745,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251207,2025/12/07,일,2025-12-04 0:00:00,2025-12-18 0:00:00,,,0,0,어둠 애니마라,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771745,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251208,2025/12/08,월,2025-12-04 0:00:00,2025-12-18 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20251209,2025/12/09,화,2025-12-04 0:00:00,2025-12-18 0:00:00,,,0,0,어둠 가이안,어둠 가이안,어둠 가이안,어둠 페어리드래곤,빛 페어리드래곤,물 페어리드래곤,,,771455,771455,771455,770115,770114,770112,,-10;10;0.7,,0;0;1,가이안,,,,,,,,,
20251210,2025/12/10,수,2025-12-04 0:00:00,2025-12-18 0:00:00,,,0,0,어둠 가이안,어둠 가이안,어둠 가이안,어둠 페어리드래곤,빛 페어리드래곤,물 페어리드래곤,,,771455,771455,771455,770115,770114,770112,,-10;10;0.7,,0;0;1,가이안,,,,,,,,,
20251211,2025/12/11,목,2025-12-04 0:00:00,2025-12-18 0:00:00,,,0,0,빛 오르도,빛 오르도,빛 오르도,어둠 오르페우스,어둠 오르페우스,물 오르페우스,,,771624,771624,771624,770045,770045,770042,,-10;10;0.7,,0;0;1,오르도,,,,,,,,,
20251212,2025/12/12,금,2025-12-04 0:00:00,2025-12-18 0:00:00,,,0,0,빛 오르도,빛 오르도,빛 오르도,어둠 오르페우스,어둠 오르페우스,물 오르페우스,,,771624,771624,771624,770045,770045,770042,,-10;10;0.7,,0;0;1,오르도,,,,,,,,,
20251213,2025/12/13,토,2025-12-04 0:00:00,2025-12-18 0:00:00,,,0,0,땅 레무레스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771551,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251214,2025/12/14,일,2025-12-04 0:00:00,2025-12-18 0:00:00,,,0,0,땅 레무레스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771551,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251215,2025/12/15,월,2025-12-04 0:00:00,2025-12-18 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20251216,2025/12/16,화,2025-12-04 0:00:00,2025-12-18 0:00:00,,,0,0,어둠 헬카이저,어둠 헬카이저,어둠 헬카이저,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771605,771605,771605,770422,770421,770425,,-10;10;0.7,,0;0;1,헬카이저,,,,,,,,,
20251217,2025/12/17,수,2025-12-04 0:00:00,2025-12-18 0:00:00,,,0,0,어둠 헬카이저,어둠 헬카이저,어둠 헬카이저,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771605,771605,771605,770422,770421,770425,,-10;10;0.7,,0;0;1,헬카이저,,,,,,,,,
20251218,2025/12/18,목,2025-12-04 0:00:00,2026-01-01 0:00:00,,,0,14,빛 코스모,빛 코스모,빛 코스모,물 미스틱티니,불 고디움,어둠 뱃도치드래곤,,,771484,771484,771484,771172,770593,771115,,-10;10;0.7,,0;0;1,코스모,,,,,,,,,
20251219,2025/12/19,금,2025-12-04 0:00:00,2026-01-01 0:00:00,,,0,0,빛 코스모,빛 코스모,빛 코스모,물 미스틱티니,불 고디움,어둠 뱃도치드래곤,,,771484,771484,771484,771172,770593,771115,,-10;10;0.7,,0;0;1,코스모,,,,,,,,,
20251220,2025/12/20,토,2025-12-18 0:00:00,2026-01-01 0:00:00,,,14,0,빛 타나토스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771474,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251221,2025/12/21,일,2025-12-18 0:00:00,2026-01-01 0:00:00,,,0,0,빛 타나토스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771474,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251222,2025/12/22,월,2025-12-18 0:00:00,2026-01-01 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20251223,2025/12/23,화,2025-12-18 0:00:00,2026-01-01 0:00:00,,,0,0,빛 프로스티,빛 프로스티,빛 프로스티,땅 카멜레용,물 카멜레용,불 카멜레용,,,771134,771134,771134,770851,770852,770853,,-10;10;0.7,,0;0;1,프로스티,,,,,,,,,
20251224,2025/12/24,수,2025-12-18 0:00:00,2026-01-01 0:00:00,,,0,0,빛 프로스티,빛 프로스티,빛 프로스티,땅 카멜레용,물 카멜레용,불 카멜레용,,,771134,771134,771134,770851,770852,770853,,-10;10;0.7,,0;0;1,프로스티,,,,,,,,,
20251225,2025/12/25,목,2025-12-18 0:00:00,2026-01-01 0:00:00,,,0,0,어둠 큐피트,어둠 큐피트,어둠 큐피트,빛 말덱,땅 말덱,물 말덱,,,770725,770725,770725,770644,770641,770642,,-10;10;0.7,,0;0;1,큐피트,,,,,,,,,
20251226,2025/12/26,금,2025-12-18 0:00:00,2026-01-01 0:00:00,,,0,0,어둠 큐피트,어둠 큐피트,어둠 큐피트,빛 말덱,땅 말덱,물 말덱,,,770725,770725,770725,770644,770641,770642,,-10;10;0.7,,0;0;1,큐피트,,,,,,,,,
20251227,2025/12/27,토,2025-12-18 0:00:00,2026-01-01 0:00:00,,,0,0,불 마그나스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770663,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251228,2025/12/28,일,2025-12-18 0:00:00,2026-01-01 0:00:00,,,0,0,불 마그나스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770663,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20251229,2025/12/29,월,2025-12-18 0:00:00,2026-01-01 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20251230,2025/12/30,화,2025-12-18 0:00:00,2026-01-01 0:00:00,,,0,0,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 아르테미스드래곤,빛 허리케인,빛 삐에로드래곤,빛 순둥곤,,,771705,771705,771705,770204,770304,770534,,-10;10;0.7,,0;0;1,아르테미스드래곤,,,,,,,,,
20251231,2025/12/31,수,2025-12-18 0:00:00,2026-01-01 0:00:00,,,0,0,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 아르테미스드래곤,빛 허리케인,빛 삐에로드래곤,빛 순둥곤,,,771705,771705,771705,770204,770304,770534,,-10;10;0.7,,0;0;1,아르테미스드래곤,,,,,,,,,
20260101,2026/01/01,목,2025-12-18 0:00:00,2026-01-15 0:00:00,,,0,14,빛 화이트 디스트로이어,빛 화이트 디스트로이어,빛 화이트 디스트로이어,빛 스트라,빛 베네지드래곤,빛 고디움,,,771664,771664,771664,771534,770634,770594,,-10;10;0.7,,0;0;1,화이트 디스트로이어,,,,,,,,,
20260102,2026/01/02,금,2025-12-18 0:00:00,2026-01-15 0:00:00,,,0,0,빛 화이트 디스트로이어,빛 화이트 디스트로이어,빛 화이트 디스트로이어,빛 스트라,빛 베네지드래곤,빛 고디움,,,771664,771664,771664,771534,770634,770594,,-10;10;0.7,,0;0;1,화이트 디스트로이어,,,,,,,,,
20260103,2026/01/03,토,2026-01-01 0:00:00,2026-01-15 0:00:00,,,14,0,어둠 마그나스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770665,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260104,2026/01/04,일,2026-01-01 0:00:00,2026-01-15 0:00:00,,,0,0,어둠 마그나스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770665,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260105,2026/01/05,월,2026-01-01 0:00:00,2026-01-15 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20260106,2026/01/06,화,2026-01-01 0:00:00,2026-01-15 0:00:00,,,0,0,어둠 아가레스,어둠 아가레스,어둠 아가레스,물 미스틱티니,불 고디움,어둠 뱃도치드래곤,,,771075,771075,771075,771172,770593,771115,,-10;10;0.7,,0;0;1,아가레스,,,,,,,,,
20260107,2026/01/07,수,2026-01-01 0:00:00,2026-01-15 0:00:00,,,0,0,어둠 아가레스,어둠 아가레스,어둠 아가레스,물 미스틱티니,불 고디움,어둠 뱃도치드래곤,,,771075,771075,771075,771172,770593,771115,,-10;10;0.7,,0;0;1,아가레스,,,,,,,,,
20260108,2026/01/08,목,2026-01-01 0:00:00,2026-01-15 0:00:00,,,0,0,빛 슈팅스타,빛 슈팅스타,빛 슈팅스타,불 미스틱티니,불 뱃도치드래곤,불 미이라곤,,,770904,770904,770904,771173,771113,771143,,-10;10;0.7,,0;0;1,슈팅스타,,,,,,,,,
20260109,2026/01/09,금,2026-01-01 0:00:00,2026-01-15 0:00:00,,,0,0,빛 슈팅스타,빛 슈팅스타,빛 슈팅스타,물 미스틱티니,물 뱃도치드래곤,물 미이라곤,,,770904,770904,770904,771172,771112,771142,,-10;10;0.7,,0;0;1,슈팅스타,,,,,,,,,
20260110,2026/01/10,토,2026-01-01 0:00:00,2026-01-15 0:00:00,,,0,0,불 애니마라,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771743,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260111,2026/01/11,일,2026-01-01 0:00:00,2026-01-15 0:00:00,,,0,0,불 애니마라,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771743,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260112,2026/01/12,월,2026-01-01 0:00:00,2026-01-15 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20260113,2026/01/13,화,2026-01-01 0:00:00,2026-01-15 0:00:00,,,0,0,어둠 하데스,어둠 하데스,어둠 하데스,빛 삐에로드래곤,빛 미스틱티니,빛 순둥곤,,,770865,770865,770865,770304,771174,770534,,-10;10;0.7,,0;0;1,하데스,,,,,,,,,
20260114,2026/01/14,수,2026-01-01 0:00:00,2026-01-15 0:00:00,,,0,0,어둠 하데스,어둠 하데스,어둠 하데스,빛 삐에로드래곤,빛 미스틱티니,빛 순둥곤,,,770865,770865,770865,770304,771174,770534,,-10;10;0.7,,0;0;1,하데스,,,,,,,,,
20260115,2026/01/15,목,2026-01-01 0:00:00,2026-01-29 0:00:00,,,0,14,빛 솔라,빛 솔라,빛 솔라,물 오르페우스,어둠 오르페우스,불 오르페우스,,,771004,771004,771004,770042,770045,770043,,-10;10;0.7,,0;0;1,솔라,,,,,,,,,
20260116,2026/01/16,금,2026-01-01 0:00:00,2026-01-29 0:00:00,,,0,0,빛 솔라,빛 솔라,빛 솔라,물 오르페우스,어둠 오르페우스,불 오르페우스,,,771004,771004,771004,770042,770045,770043,,-10;10;0.7,,0;0;1,솔라,,,,,,,,,
20260117,2026/01/17,토,2026-01-15 0:00:00,2026-01-29 0:00:00,,,14,0,땅 아이리스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770871,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260118,2026/01/18,일,2026-01-15 0:00:00,2026-01-29 0:00:00,,,0,0,땅 아이리스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,770871,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260119,2026/01/19,월,2026-01-15 0:00:00,2026-01-29 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20260120,2026/01/20,화,2026-01-15 0:00:00,2026-01-29 0:00:00,,,0,0,빛 트로페우스,빛 트로페우스,빛 트로페우스,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771164,771164,771164,770422,770421,770425,,-10;10;0.7,,0;0;1,트로페우스,,,,,,,,,
20260121,2026/01/21,수,2026-01-15 0:00:00,2026-01-29 0:00:00,,,0,0,빛 트로페우스,빛 트로페우스,빛 트로페우스,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771164,771164,771164,770422,770421,770425,,-10;10;0.7,,0;0;1,트로페우스,,,,,,,,,
20260122,2026/01/22,목,2026-01-15 0:00:00,2026-01-29 0:00:00,,,0,0,어둠 다크베인,어둠 다크베인,어둠 다크베인,물 미스틱티니,불 고디움,어둠 뱃도치드래곤,,,771105,771105,771105,771172,770593,771115,,-10;10;0.7,,0;0;1,다크베인,,,,,,,,,
20260123,2026/01/23,금,2026-01-15 0:00:00,2026-01-29 0:00:00,,,0,0,어둠 다크베인,어둠 다크베인,어둠 다크베인,물 미스틱티니,불 고디움,어둠 뱃도치드래곤,,,771105,771105,771105,771172,770593,771115,,-10;10;0.7,,0;0;1,다크베인,,,,,,,,,
20260124,2026/01/24,토,2026-01-15 0:00:00,2026-01-29 0:00:00,,,0,0,물 아스티,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771632,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260125,2026/01/25,일,2026-01-15 0:00:00,2026-01-29 0:00:00,,,0,0,물 아스티,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771632,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260126,2026/01/26,월,2026-01-15 0:00:00,2026-01-29 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20260127,2026/01/27,화,2026-01-15 0:00:00,2026-01-29 0:00:00,,,0,0,어둠 에닉스,어둠 에닉스,어둠 에닉스,빛 에일리언드래곤,빛 에일리언드래곤,빛 에일리언드래곤,,,771015,771015,771015,770174,770174,770174,,-10;10;0.7,,0;0;1,에닉스,,,,,,,,,
20260128,2026/01/28,수,2026-01-15 0:00:00,2026-01-29 0:00:00,,,0,0,어둠 에닉스,어둠 에닉스,어둠 에닉스,빛 에일리언드래곤,빛 에일리언드래곤,빛 에일리언드래곤,,,771015,771015,771015,770174,770174,770174,,-10;10;0.7,,0;0;1,에닉스,,,,,,,,,
20260129,2026/01/29,목,2026-01-15 0:00:00,2026-02-12 0:00:00,,,0,14,빛 로루스,빛 로루스,빛 로루스,어둠 헬가스트,어둠 헬가스트,어둠 헬가스트,,,771194,771194,771194,770675,770675,770675,,-10;10;0.7,,0;0;1,로루스,,,,,,,,,
20260130,2026/01/30,금,2026-01-15 0:00:00,2026-02-12 0:00:00,,,0,0,빛 로루스,빛 로루스,빛 로루스,어둠 헬가스트,어둠 헬가스트,어둠 헬가스트,,,771194,771194,771194,770675,770675,770675,,-10;10;0.7,,0;0;1,로루스,,,,,,,,,
20260131,2026/01/31,토,2026-01-29 0:00:00,2026-02-12 0:00:00,,,14,0,빛 마누스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771064,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260201,2026/02/01,일,2026-01-29 0:00:00,2026-02-12 0:00:00,,,0,0,빛 마누스,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771064,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260202,2026/02/02,월,2026-01-29 0:00:00,2026-02-12 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20260203,2026/02/03,화,2026-01-29 0:00:00,2026-02-12 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771654,771654,771654,770422,770421,770425,,-10;10;0.7,,0;0;1,합라,,,,,,,,,
20260204,2026/02/04,수,2026-01-29 0:00:00,2026-02-12 0:00:00,,,0,0,빛 합라,빛 합라,빛 합라,물 수라드래곤,땅 수라드래곤,어둠 수라드래곤,,,771654,771654,771654,770422,770421,770425,,-10;10;0.7,,0;0;1,합라,,,,,,,,,
20260205,2026/02/05,목,2026-01-29 0:00:00,2026-02-12 0:00:00,,,0,0,어둠 유리온,어둠 유리온,어둠 유리온,땅 수라드래곤,물 파이거,불 말덱,,,771515,771515,771515,770421,770242,770643,,-10;10;0.7,,0;0;1,유리온,,,,,,,,,
20260206,2026/02/06,금,2026-01-29 0:00:00,2026-02-12 0:00:00,,,0,0,어둠 유리온,어둠 유리온,어둠 유리온,땅 수라드래곤,물 파이거,불 말덱,,,771515,771515,771515,770421,770242,770643,,-10;10;0.7,,0;0;1,유리온,,,,,,,,,
20260207,2026/02/07,토,2026-01-29 0:00:00,2026-02-12 0:00:00,,,0,0,물 애니마라,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771742,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260208,2026/02/08,일,2026-01-29 0:00:00,2026-02-12 0:00:00,,,0,0,물 애니마라,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771742,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260209,2026/02/09,월,2026-01-29 0:00:00,2026-02-12 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20260210,2026/02/10,화,2026-01-29 0:00:00,2026-02-12 0:00:00,,,0,0,어둠 헬카이저,어둠 헬카이저,어둠 헬카이저,땅 카멜레용,물 카멜레용,불 카멜레용,,,771605,771605,771605,770851,770852,770853,,-10;10;0.7,,0;0;1,헬카이저,,,,,,,,,
20260211,2026/02/11,수,2026-01-29 0:00:00,2026-02-12 0:00:00,,,0,0,어둠 헬카이저,어둠 헬카이저,어둠 헬카이저,땅 카멜레용,물 카멜레용,불 카멜레용,,,771605,771605,771605,770851,770852,770853,,-10;10;0.7,,0;0;1,헬카이저,,,,,,,,,
20260212,2026/02/12,목,2026-01-29 0:00:00,2026-02-26 0:00:00,,,0,14,빛 코스모,빛 코스모,빛 코스모,빛 스트라,빛 베네지드래곤,빛 고디움,,,771484,771484,771484,771534,770634,770594,,-10;10;0.7,,0;0;1,코스모,,,,,,,,,
20260213,2026/02/13,금,2026-01-29 0:00:00,2026-02-26 0:00:00,,,0,0,빛 코스모,빛 코스모,빛 코스모,빛 스트라,빛 베네지드래곤,빛 고디움,,,771484,771484,771484,771534,770634,770594,,-10;10;0.7,,0;0;1,코스모,,,,,,,,,
20260214,2026/02/14,토,2026-02-12 0:00:00,2026-02-26 0:00:00,,,14,0,물 말로단,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771582,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260215,2026/02/15,일,2026-02-12 0:00:00,2026-02-26 0:00:00,,,0,0,물 말로단,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,771582,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20260216,2026/02/16,월,2026-02-12 0:00:00,2026-02-26 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설의 알,,,,,,,,,
20260217,2026/02/17,화,2026-02-12 0:00:00,2026-02-26 0:00:00,,,0,0,어둠 가이안,어둠 가이안,어둠 가이안,어둠 뱃도치드래곤,어둠 페어리드래곤,어둠 사이커드래곤,,,771455,771455,771455,771115,770115,770125,,-10;10;0.7,,0;0;1,가이안,,,,,,,,,
