did,t_name,c_name,type,c_appearance,res,test,lair,underling,scale,scale_1,scale_2,scale_3,icon,summon_add,mg_weight,fp_weight,pick_weight,sl_weight,lm_weight,rd_weight,c_coupon,category,rarity,birthgrade,role,rune,attr,skill_basic,skill_active,skill_metamorphosis,skill_1,skill_2,skill_3,skill_3_type,skill_leader,skill_leader_type,atk_max,def_max,hp_max,aspd,cri_chance,cri_dmg,cri_avoid,hit_rate,avoid,accuracy,resistance,relation_point,t_desc,r_limited
120275,붐버,어둠 붐버,boomba,2,res/character/dragon/boomba_@_#/boomba_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/boomba_@_#.png,,10,10,10,0,0,10,0,none,rare,3,tanker,orange,dark,200000,202715,,202725,202735,202745,new,,,1466,2158,86461,0,10,50,0,0,0,0,0,40,장난기가 매우 심한 악동 드래곤에 속한다. 생김새가 흡사 폭탄과 같아 많은 이들이 두려워하지만 실제로 머리에 불을 붙인다고 해도 터지지는 않는다. 하지만 폭발에 맞먹는 기술인 익스플로전은 일격필살의 무시무시한 위력을 지녔다.,0
120321,크레센트,땅 크레센트,crescentdragon,1,res/character/dragon/crescentdragon_@_#/crescentdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/crescentdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,supporter,red,earth,200000,203211,,203221,203231,203241,new,,,1235,2368,89379,0,10,50,0,0,0,0,0,40,달의 뿔과 밤의 피부를 가지고 있다. 달이 뜨는 밤을 매우 좋아한다. 누군가를 해치는 것을 별로 좋아하지 않는다.,0
120322,크레센트,물 크레센트,crescentdragon,1,res/character/dragon/crescentdragon_@_#/crescentdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/crescentdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,supporter,red,water,200000,203212,,203222,203232,203242,new,,,1317,2244,92304,0,10,50,0,0,0,0,0,40,달의 뿔과 밤의 피부를 가지고 있다. 달이 뜨는 밤을 매우 좋아한다. 누군가를 해치는 것을 별로 좋아하지 않는다.,0
120323,크레센트,불 크레센트,crescentdragon,1,res/character/dragon/crescentdragon_@_#/crescentdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/crescentdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,supporter,red,fire,200000,203213,,203223,203233,203243,new,,,1181,1954,113612,0,10,50,0,0,0,0,0,40,달의 뿔과 밤의 피부를 가지고 있다. 달이 뜨는 밤을 매우 좋아한다. 누군가를 해치는 것을 별로 좋아하지 않는다.,0
120324,크레센트,빛 크레센트,crescentdragon,1,res/character/dragon/crescentdragon_@_#/crescentdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/crescentdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,supporter,red,light,200000,203214,,203224,203234,203244,new,,,1535,1736,108367,0,10,50,0,0,0,0,0,40,달의 뿔과 밤의 피부를 가지고 있다. 달이 뜨는 밤을 매우 좋아한다. 누군가를 해치는 것을 별로 좋아하지 않는다.,0
120325,크레센트,어둠 크레센트,crescentdragon,1,res/character/dragon/crescentdragon_@_#/crescentdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/crescentdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,supporter,red,dark,200000,203215,,203225,203235,203245,new,,,1095,1833,128268,0,10,50,0,0,0,0,0,40,달의 뿔과 밤의 피부를 가지고 있다. 달이 뜨는 밤을 매우 좋아한다. 누군가를 해치는 것을 별로 좋아하지 않는다.,0
120331,서펀트드래곤,땅 서펀트드래곤,serpentdragon,1,res/character/dragon/serpentdragon_@_#/serpentdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/serpentdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,earth,200000,203311,,203321,203331,203341,skill_active,203351,hatch,1845,1213,112507,0,10,50,0,0,0,0,0,40,매우 강력한 독을 가진 드래곤. 겉 모습만 보고도 다들 숨어버릴 정도라 몰래 뒤로 접근해 놀래켜 주기를 좋아한다.,0
120332,서펀트드래곤,물 서펀트드래곤,serpentdragon,1,res/character/dragon/serpentdragon_@_#/serpentdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/serpentdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,water,200000,203312,,203322,203332,203342,skill_active,203352,hatch,1714,1461,107989,0,10,50,0,0,0,0,0,40,매우 강력한 독을 가진 드래곤. 겉 모습만 보고도 다들 숨어버릴 정도라 몰래 뒤로 접근해 놀래켜 주기를 좋아한다.,0
120333,서펀트드래곤,불 서펀트드래곤,serpentdragon,1,res/character/dragon/serpentdragon_@_#/serpentdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/serpentdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,fire,200000,203313,,203323,203333,203343,skill_active,203353,hatch,1705,1694,96538,0,10,50,0,0,0,0,0,40,매우 강력한 독을 가진 드래곤. 겉 모습만 보고도 다들 숨어버릴 정도라 몰래 뒤로 접근해 놀래켜 주기를 좋아한다.,0
120334,서펀트드래곤,빛 서펀트드래곤,serpentdragon,1,res/character/dragon/serpentdragon_@_#/serpentdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/serpentdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,light,200000,203314,,203324,203334,203344,skill_active,203354,hatch,1808,1297,115379,0,10,50,0,0,0,0,0,40,매우 강력한 독을 가진 드래곤. 겉 모습만 보고도 다들 숨어버릴 정도라 몰래 뒤로 접근해 놀래켜 주기를 좋아한다.,0
120335,서펀트드래곤,어둠 서펀트드래곤,serpentdragon,1,res/character/dragon/serpentdragon_@_#/serpentdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/serpentdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,dark,200000,203315,,203325,203335,203345,skill_active,203355,hatch,2033,1176,106801,0,10,50,0,0,0,0,0,40,매우 강력한 독을 가진 드래곤. 겉 모습만 보고도 다들 숨어버릴 정도라 몰래 뒤로 접근해 놀래켜 주기를 좋아한다.,0
120371,레이디드래곤,땅 레이디드래곤,ladydragon,2,res/character/dragon/ladydragon_@_#/ladydragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/ladydragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,healer,red,earth,200000,203711,,203721,203731,203741,skill_active,203751,hatch,2029,1221,109879,0,10,50,0,0,0,0,0,40,암컷만 태어난다고 알려진 신기한 드래곤. 아름다운 생김새로 많은 드래곤들의 인기를 얻고 있다.,0
120372,레이디드래곤,물 레이디드래곤,ladydragon,2,res/character/dragon/ladydragon_@_#/ladydragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/ladydragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,healer,blue,water,200000,203712,,203722,203732,203742,skill_active,203752,hatch,1225,1508,142112,0,10,50,0,0,0,0,0,40,암컷만 태어난다고 알려진 신기한 드래곤. 아름다운 생김새로 많은 드래곤들의 인기를 얻고 있다.,0
120373,레이디드래곤,불 레이디드래곤,ladydragon,2,res/character/dragon/ladydragon_@_#/ladydragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/ladydragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,healer,orange,fire,200000,203713,,203723,203733,203743,skill_active,203753,hatch,1009,2035,123552,0,10,50,0,0,0,0,0,40,암컷만 태어난다고 알려진 신기한 드래곤. 아름다운 생김새로 많은 드래곤들의 인기를 얻고 있다.,0
120374,레이디드래곤,빛 레이디드래곤,ladydragon,2,res/character/dragon/ladydragon_@_#/ladydragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/ladydragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,healer,orange,light,200000,203714,,203724,203734,203744,skill_active,203754,hatch,885,2634,90819,0,10,50,0,0,0,0,0,40,암컷만 태어난다고 알려진 신기한 드래곤. 아름다운 생김새로 많은 드래곤들의 인기를 얻고 있다.,0
120375,레이디드래곤,어둠 레이디드래곤,ladydragon,2,res/character/dragon/ladydragon_@_#/ladydragon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/ladydragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,healer,blue,dark,200000,203715,,203725,203735,203745,skill_active,203755,hatch,1280,1464,131314,0,10,50,0,0,0,0,0,40,암컷만 태어난다고 알려진 신기한 드래곤. 아름다운 생김새로 많은 드래곤들의 인기를 얻고 있다.,0
120411,옵타티오,땅 옵타티오,optatio,1,res/character/dragon/optatio_@_#/optatio_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/optatio_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,earth,200000,204111,,204121,204131,204141,new,,,1969,1425,97181,0,10,50,0,0,0,0,0,40,태고의 문명에서 창조되었다고 전해지는 의문의 드래곤. 전신을 타고 흐르는 번개와 같은 푸른 섬광은 무한한 힘을 상징한다.,0
120412,옵타티오,물 옵타티오,optatio,1,res/character/dragon/optatio_@_#/optatio_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/optatio_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,water,200000,204112,,204122,204132,204142,new,,,1930,1203,115015,0,10,50,0,0,0,0,0,40,태고의 문명에서 창조되었다고 전해지는 의문의 드래곤. 전신을 타고 흐르는 번개와 같은 푸른 섬광은 무한한 힘을 상징한다.,0
120413,옵타티오,불 옵타티오,optatio,1,res/character/dragon/optatio_@_#/optatio_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/optatio_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,fire,200000,204113,,204123,204133,204143,new,,,1670,1497,106196,0,10,50,0,0,0,0,0,40,태고의 문명에서 창조되었다고 전해지는 의문의 드래곤. 전신을 타고 흐르는 번개와 같은 푸른 섬광은 무한한 힘을 상징한다.,0
120414,옵타티오,빛 옵타티오,optatio,1,res/character/dragon/optatio_@_#/optatio_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/optatio_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,light,200000,204114,,204124,204134,204144,new,,,2382,1176,83185,0,10,50,0,0,0,0,0,40,태고의 문명에서 창조되었다고 전해지는 의문의 드래곤. 전신을 타고 흐르는 번개와 같은 푸른 섬광은 무한한 힘을 상징한다.,0
120415,옵타티오,어둠 옵타티오,optatio,1,res/character/dragon/optatio_@_#/optatio_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/optatio_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,dark,200000,204115,,204125,204135,204145,new,,,2252,1326,89010,0,10,50,0,0,0,0,0,40,태고의 문명에서 창조되었다고 전해지는 의문의 드래곤. 전신을 타고 흐르는 번개와 같은 푸른 섬광은 무한한 힘을 상징한다.,0
120061,에스티미아,땅 에스티미아,estimia,1,res/character/dragon/estimia_@_#/estimia_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/estimia_@_#.png,,10,10,10,0,0,10,0,none,rare,3,healer,red,earth,200000,200611,,200621,200631,200641,new,,,1514,2150,85193,0,10,50,0,0,0,0,0,40,"계절을 상징하는 드래곤 중 하나. 조화롭게 뻗어나온 나무줄기는 고요하게 잠든 숲을 상징한다. 숲을 이끌고 평화를 사랑하는 존재로, 풍요가 가득한 가을에만, 그 모습을 드러냈다고 전해진다.",0
120062,에스티미아,물 에스티미아,estimia,1,res/character/dragon/estimia_@_#/estimia_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/estimia_@_#.png,,10,10,10,0,0,10,0,none,rare,3,healer,red,water,200000,200612,,200622,200632,200642,new,,,1209,2234,92151,0,10,50,0,0,0,0,0,40,"계절을 상징하는 드래곤 중 하나. 조화롭게 뻗어나온 나무줄기는 고요하게 잠든 숲을 상징한다. 숲을 이끌고 평화를 사랑하는 존재로, 풍요가 가득한 가을에만, 그 모습을 드러냈다고 전해진다.",0
120063,에스티미아,불 에스티미아,estimia,1,res/character/dragon/estimia_@_#/estimia_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/estimia_@_#.png,,10,10,10,0,0,10,0,none,rare,3,healer,red,fire,200000,200613,,200623,200633,200643,new,,,2140,1282,87993,0,10,50,0,0,0,0,0,40,"계절을 상징하는 드래곤 중 하나. 조화롭게 뻗어나온 나무줄기는 고요하게 잠든 숲을 상징한다. 숲을 이끌고 평화를 사랑하는 존재로, 풍요가 가득한 가을에만, 그 모습을 드러냈다고 전해진다.",0
120064,에스티미아,빛 에스티미아,estimia,1,res/character/dragon/estimia_@_#/estimia_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/estimia_@_#.png,,10,10,10,0,0,10,0,none,rare,3,healer,red,light,200000,200614,,200624,200634,200644,new,,,1941,1371,93370,0,10,50,0,0,0,0,0,40,"계절을 상징하는 드래곤 중 하나. 조화롭게 뻗어나온 나무줄기는 고요하게 잠든 숲을 상징한다. 숲을 이끌고 평화를 사랑하는 존재로, 풍요가 가득한 가을에만, 그 모습을 드러냈다고 전해진다.",0
120065,에스티미아,어둠 에스티미아,estimia,1,res/character/dragon/estimia_@_#/estimia_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/estimia_@_#.png,,10,10,10,0,0,10,0,none,rare,3,healer,red,dark,200000,200613,,200623,200633,200643,new,,,1315,2211,88785,0,10,50,0,0,0,0,0,40,"계절을 상징하는 드래곤 중 하나. 조화롭게 뻗어나온 나무줄기는 고요하게 잠든 숲을 상징한다. 숲을 이끌고 평화를 사랑하는 존재로, 풍요가 가득한 가을에만, 그 모습을 드러냈다고 전해진다.",0
120351,캣츠곤,땅 캣츠곤,catsdragon,2,res/character/dragon/catsdragon_@_#/catsdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/catsdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,pink,earth,200004,203511,,203521,203531,203541,new,203551,hatch,1665,1689,93667,0,10,50,0,0,0,0,0,40,장난기가 많은 동물형 드래곤. 생김새와 행동이 고양이와 비슷해서 캣츠곤이란 이름이 붙었다. 호기심이 많은 편.,0
120352,캣츠곤,물 캣츠곤,catsdragon,2,res/character/dragon/catsdragon_@_#/catsdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/catsdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,purple,water,200000,203512,,203522,203532,203542,new,203552,hatch,1925,1197,114718,0,10,50,0,0,0,0,0,40,장난기가 많은 동물형 드래곤. 생김새와 행동이 고양이와 비슷해서 캣츠곤이란 이름이 붙었다. 호기심이 많은 편.,0
120353,캣츠곤,불 캣츠곤,catsdragon,2,res/character/dragon/catsdragon_@_#/catsdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/catsdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,blue,fire,200000,203513,,203523,203533,203543,new,203553,hatch,2013,1383,98851,0,10,50,0,0,0,0,0,40,장난기가 많은 동물형 드래곤. 생김새와 행동이 고양이와 비슷해서 캣츠곤이란 이름이 붙었다. 호기심이 많은 편.,0
120354,캣츠곤,빛 캣츠곤,catsdragon,2,res/character/dragon/catsdragon_@_#/catsdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/catsdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,blue,light,200000,203514,,203524,203534,203544,new,203554,hatch,1900,1201,116588,0,10,50,0,0,0,0,0,40,장난기가 많은 동물형 드래곤. 생김새와 행동이 고양이와 비슷해서 캣츠곤이란 이름이 붙었다. 호기심이 많은 편.,0
120355,캣츠곤,어둠 캣츠곤,catsdragon,2,res/character/dragon/catsdragon_@_#/catsdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/catsdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,purple,dark,200000,203515,,203525,203535,203545,new,203555,hatch,1733,1520,106175,0,10,50,0,0,0,0,0,40,장난기가 많은 동물형 드래곤. 생김새와 행동이 고양이와 비슷해서 캣츠곤이란 이름이 붙었다. 호기심이 많은 편.,0
120481,불스드래곤,땅 불스드래곤,bullsdragon,1,res/character/dragon/bullsdragon_@_#/bullsdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/bullsdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,tanker,orange,earth,200000,204811,,204821,204831,204841,new,,,1336,2250,89469,0,10,50,0,0,0,0,0,40,성격이 매우 급한 드래곤. 거슬리는 일이 있을 경우 무조건 돌진한다. 3개의 뿔을 앞세워 행하는 돌진을 막아내는 자는 없다고 알려져 있다,0
120482,불스드래곤,물 불스드래곤,bullsdragon,1,res/character/dragon/bullsdragon_@_#/bullsdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/bullsdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,tanker,yellow,water,200000,204812,,204822,204832,204842,new,,,1179,1762,118056,0,10,50,0,0,0,0,0,40,성격이 매우 급한 드래곤. 거슬리는 일이 있을 경우 무조건 돌진한다. 3개의 뿔을 앞세워 행하는 돌진을 막아내는 자는 없다고 알려져 있다,0
120483,불스드래곤,불 불스드래곤,bullsdragon,1,res/character/dragon/bullsdragon_@_#/bullsdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/bullsdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,tanker,orange,fire,200000,204813,,204823,204833,204843,new,,,1734,2051,78164,0,10,50,0,0,0,0,0,40,성격이 매우 급한 드래곤. 거슬리는 일이 있을 경우 무조건 돌진한다. 3개의 뿔을 앞세워 행하는 돌진을 막아내는 자는 없다고 알려져 있다,0
120484,불스드래곤,빛 불스드래곤,bullsdragon,1,res/character/dragon/bullsdragon_@_#/bullsdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/bullsdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,tanker,orange,light,200000,204814,,204824,204834,204844,new,,,1534,2100,83756,0,10,50,0,0,0,0,0,40,성격이 매우 급한 드래곤. 거슬리는 일이 있을 경우 무조건 돌진한다. 3개의 뿔을 앞세워 행하는 돌진을 막아내는 자는 없다고 알려져 있다,0
120485,불스드래곤,어둠 불스드래곤,bullsdragon,1,res/character/dragon/bullsdragon_@_#/bullsdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/bullsdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,tanker,yellow,dark,200000,204815,,204825,204835,204845,new,,,1204,2320,88389,0,10,50,0,0,0,0,0,40,성격이 매우 급한 드래곤. 거슬리는 일이 있을 경우 무조건 돌진한다. 3개의 뿔을 앞세워 행하는 돌진을 막아내는 자는 없다고 알려져 있다,0
120491,오미야콘,땅 오미야콘,oymyakon,1,res/character/dragon/oymyakon_@_#/oymyakon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/oymyakon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,earth,200000,204911,,204921,204931,204941,new,,,1917,1266,106812,0,10,50,0,0,0,0,0,40,빙하고룡이 흘린 얼음조각에서 태어난 드래곤. 빙하고룡과 유사한 성질을 지녔다.,0
120492,오미야콘,물 오미야콘,oymyakon,1,res/character/dragon/oymyakon_@_#/oymyakon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/oymyakon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,water,200000,204912,,204922,204932,204942,new,,,1738,1438,113031,0,10,50,0,0,0,0,0,40,빙하고룡이 흘린 얼음조각에서 태어난 드래곤. 빙하고룡과 유사한 성질을 지녔다.,0
120493,오미야콘,불 오미야콘,oymyakon,1,res/character/dragon/oymyakon_@_#/oymyakon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/oymyakon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,fire,200000,204913,,204923,204933,204943,new,,,1774,1519,101602,0,10,50,0,0,0,0,0,40,빙하고룡이 흘린 얼음조각에서 태어난 드래곤. 빙하고룡과 유사한 성질을 지녔다.,0
120494,오미야콘,빛 오미야콘,oymyakon,1,res/character/dragon/oymyakon_@_#/oymyakon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/oymyakon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,light,200000,204914,,204924,204934,204944,new,,,1778,1190,121608,0,10,50,0,0,0,0,0,40,빙하고룡이 흘린 얼음조각에서 태어난 드래곤. 빙하고룡과 유사한 성질을 지녔다.,0
120495,오미야콘,어둠 오미야콘,oymyakon,1,res/character/dragon/oymyakon_@_#/oymyakon_@_#.spine,2,0,0,0.8,1.1,0.8,0.8,res/ui/icons/cha/oymyakon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,dark,200000,204915,,204925,204935,204945,new,,,1957,1373,105019,0,10,50,0,0,0,0,0,40,빙하고룡이 흘린 얼음조각에서 태어난 드래곤. 빙하고룡과 유사한 성질을 지녔다.,0
120521,헝그리드래곤,땅 헝그리드래곤,hungrydragon,2,res/character/dragon/hungrydragon_@_#/hungrydragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/hungrydragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,tanker,yellow,earth,200000,205211,,205221,205231,205241,new,,,1536,2037,83975,0,10,50,0,0,0,0,0,40,먹성이라면 패트드래곤과 라이벌이라고 해도 무색할 정도로 거대한 비만 드래곤. 손에 먹을 것이 없으면 성격이 난폭해진다.,0
120522,헝그리드래곤,물 헝그리드래곤,hungrydragon,2,res/character/dragon/hungrydragon_@_#/hungrydragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/hungrydragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,tanker,yellow,water,200000,205212,,205222,205232,205242,new,,,1229,2245,90153,0,10,50,0,0,0,0,0,40,먹성이라면 패트드래곤과 라이벌이라고 해도 무색할 정도로 거대한 비만 드래곤. 손에 먹을 것이 없으면 성격이 난폭해진다.,0
120523,헝그리드래곤,불 헝그리드래곤,hungrydragon,2,res/character/dragon/hungrydragon_@_#/hungrydragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/hungrydragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,tanker,yellow,fire,200000,205213,,205223,205233,205243,new,,,1308,2259,88974,0,10,50,0,0,0,0,0,40,먹성이라면 패트드래곤과 라이벌이라고 해도 무색할 정도로 거대한 비만 드래곤. 손에 먹을 것이 없으면 성격이 난폭해진다.,0
120524,헝그리드래곤,빛 헝그리드래곤,hungrydragon,2,res/character/dragon/hungrydragon_@_#/hungrydragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/hungrydragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,tanker,yellow,light,200000,205214,,205224,205234,205244,new,,,1215,1769,118320,0,10,50,0,0,0,0,0,40,먹성이라면 패트드래곤과 라이벌이라고 해도 무색할 정도로 거대한 비만 드래곤. 손에 먹을 것이 없으면 성격이 난폭해진다.,0
120525,헝그리드래곤,어둠 헝그리드래곤,hungrydragon,2,res/character/dragon/hungrydragon_@_#/hungrydragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/hungrydragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,tanker,yellow,dark,200000,205215,,205225,205235,205245,new,,,1733,1994,79357,0,10,50,0,0,0,0,0,40,먹성이라면 패트드래곤과 라이벌이라고 해도 무색할 정도로 거대한 비만 드래곤. 손에 먹을 것이 없으면 성격이 난폭해진다.,0
120541,캥거레빗드래곤,땅 캥거레빗드래곤,kangarabbitdragon,2,res/character/dragon/kangarabbitdragon_@_#/kangarabbitdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/kangarabbitdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,earth,200000,205411,,205421,205431,205441,skill_active,,,1919,1233,115516,0,10,50,0,0,0,0,0,40,당근을 좋아하는 드래곤. 튼튼한 뒷다리는 적을 공격하거나 도망칠 때 유용하게 쓰인다. 귀여운 외모와 달리 난폭한 구석이 있다.,0
120542,캥거레빗드래곤,물 캥거레빗드래곤,kangarabbitdragon,2,res/character/dragon/kangarabbitdragon_@_#/kangarabbitdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/kangarabbitdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,blue,water,200000,205412,,205422,205432,205442,skill_active,,,2056,1371,94291,0,10,50,0,0,0,0,0,40,당근을 좋아하는 드래곤. 튼튼한 뒷다리는 적을 공격하거나 도망칠 때 유용하게 쓰인다. 귀여운 외모와 달리 난폭한 구석이 있다.,0
120543,캥거레빗드래곤,불 캥거레빗드래곤,kangarabbitdragon,2,res/character/dragon/kangarabbitdragon_@_#/kangarabbitdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/kangarabbitdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,purple,fire,200000,205413,,205423,205433,205443,skill_active,,,1891,1223,114741,0,10,50,0,0,0,0,0,40,당근을 좋아하는 드래곤. 튼튼한 뒷다리는 적을 공격하거나 도망칠 때 유용하게 쓰인다. 귀여운 외모와 달리 난폭한 구석이 있다.,0
120544,캥거레빗드래곤,빛 캥거레빗드래곤,kangarabbitdragon,2,res/character/dragon/kangarabbitdragon_@_#/kangarabbitdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/kangarabbitdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,red,light,200000,205414,,205424,205434,205444,skill_active,,,1740,1690,93936,0,10,50,0,0,0,0,0,40,당근을 좋아하는 드래곤. 튼튼한 뒷다리는 적을 공격하거나 도망칠 때 유용하게 쓰인다. 귀여운 외모와 달리 난폭한 구석이 있다.,0
120545,캥거레빗드래곤,어둠 캥거레빗드래곤,kangarabbitdragon,2,res/character/dragon/kangarabbitdragon_@_#/kangarabbitdragon_@_#.spine,2,0,0,0.8,0.8,0.8,0.8,res/ui/icons/cha/kangarabbitdragon_@_#.png,,10,10,10,0,0,10,0,none,rare,3,dealer,purple,dark,200000,205415,,205425,205435,205445,skill_active,,,1741,1464,110776,0,10,50,0,0,0,0,0,40,당근을 좋아하는 드래곤. 튼튼한 뒷다리는 적을 공격하거나 도망칠 때 유용하게 쓰인다. 귀여운 외모와 달리 난폭한 구석이 있다.,0
