stage,difficult,chapter_info,stage_info,attr,level,cost_type,cost_value,time_limit,dragon_exp,tamer_exp,gold_unit,drop_display_0,drop_display_1,drop_display_2,drop_display_3,drop_display_4,drop_display_5,drop_display_6,drop_display_7,rate_s,rate_a,rate_b,rate_c,id_s1,value_s1,rate_s1,id_s2,value_s2,rate_s2,id_s3,value_s3,rate_s3,id_s4,value_s4,rate_s4,id_s5,value_s5,rate_s5,id_s6,value_s6,rate_s6,id_s7,value_s7,rate_s7,id_s8,value_s8,rate_s8,id_s9,value_s9,rate_s9,id_s10,value_s10,rate_s10,id_a1,value_a1,rate_a1,id_a2,value_a2,rate_a2,id_a3,value_a3,rate_a3,id_a4,value_a4,rate_a4,id_a5,value_a5,rate_a5,id_a6,value_a6,rate_a6,id_a7,value_a7,rate_a7,id_a8,value_a8,rate_a8,id_a9,value_a9,rate_a9,id_a10,value_a10,rate_a10,id_b1,value_b1,rate_b1,id_b2,value_b2,rate_b2,id_b3,value_b3,rate_b3,id_b4,value_b4,rate_b4,id_b5,value_b5,rate_b5,id_b6,value_b6,rate_b6,id_b7,value_b7,rate_b7,id_b8,value_b8,rate_b8,id_b9,value_b9,rate_b9,id_b10,value_b10,rate_b10,id_c1,value_c1,rate_c1,id_c2,value_c2,rate_c2,id_c3,value_c3,rate_c3,id_c4,value_c4,rate_c4,id_c5,value_c5,rate_c5,id_c6,value_c6,rate_c6,id_c7,value_c7,rate_c7,id_c8,value_c8,rate_c8,id_c9,value_c9,rate_c9,id_c10,value_c10,rate_c10
13033,hard,3,3,wind,115,stamina,8,120,2380,2975,15,0,0,0,0,0,0,0,0,1,80,460,9900,700001,8,300,701031,16,150,701031,24,100,701031,8,300,701051,8,50,701061,8,50,701011,8,50,701021,8,50,702074,1,200,703001,8,1,700001,4,300,701031,8,150,701011,16,100,701031,4,300,701051,4,50,701061,4,50,701011,4,50,701021,4,50,702073,1,200,703001,4,1,700001,2,300,700001,3,200,701031,4,100,701031,2,300,701051,2,50,701061,2,50,701011,2,50,701021,2,50,702072,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701033,1,300,701053,1,50,701063,1,50,701013,1,50,701023,1,50,702071,1,200,703001,1,1
13034,hard,3,4,wind,116,stamina,9,120,2400,3000,15,0,0,0,0,0,0,0,0,1,70,440,9850,700001,8,300,701031,16,150,701031,24,100,701031,8,300,701051,8,50,701061,8,50,701011,8,50,701021,8,50,702084,1,200,703001,8,1,700001,4,300,701031,8,150,701011,16,100,701031,4,300,701051,4,50,701061,4,50,701011,4,50,701021,4,50,702083,1,200,703001,4,1,700001,2,300,700001,3,200,701031,4,100,701031,2,300,701051,2,50,701061,2,50,701011,2,50,701021,2,50,702082,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701033,1,300,701053,1,50,701063,1,50,701013,1,50,701023,1,50,702081,1,200,703001,1,1
13035,hard,3,5,wind,117,stamina,9,120,2420,3025,15,0,0,0,0,0,0,0,0,1,60,420,9800,700001,8,300,701031,16,150,701031,24,100,701031,8,300,701051,8,50,701061,8,50,701011,8,50,701021,8,50,702094,1,200,703001,8,1,700001,4,300,701031,8,150,701011,16,100,701031,4,300,701051,4,50,701061,4,50,701011,4,50,701021,4,50,702093,1,200,703001,4,1,700001,2,300,700001,3,200,701031,4,100,701031,2,300,701051,2,50,701061,2,50,701011,2,50,701021,2,50,702092,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701033,1,300,701053,1,50,701063,1,50,701013,1,50,701023,1,50,702091,1,200,703001,1,1
13036,hard,3,6,wind,118,stamina,9,120,2440,3050,15,0,0,0,0,0,0,0,0,1,50,400,9750,700001,8,300,701031,16,150,701031,24,100,701031,8,300,701051,8,50,701061,8,50,701011,8,50,701021,8,50,702014,1,200,703001,8,1,700001,4,300,701031,8,150,701011,16,100,701031,4,300,701051,4,50,701061,4,50,701011,4,50,701021,4,50,702013,1,200,703001,4,1,700001,2,300,700001,3,200,701031,4,100,701031,2,300,701051,2,50,701061,2,50,701011,2,50,701021,2,50,702012,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701033,1,300,701053,1,50,701063,1,50,701013,1,50,701023,1,50,702011,1,200,703001,1,1
13037,hard,3,7,wind,119,stamina,9,120,2460,3075,15,0,0,0,0,0,0,0,0,1,40,380,9700,700001,8,300,701031,16,150,701031,24,100,701031,8,300,701051,8,50,701061,8,50,701011,8,50,701021,8,50,702024,1,200,703001,8,1,700001,4,300,701031,8,150,701011,16,100,701031,4,300,701051,4,50,701061,4,50,701011,4,50,701021,4,50,702023,1,200,703001,4,1,700001,2,300,700001,3,200,701031,4,100,701031,2,300,701051,2,50,701061,2,50,701011,2,50,701021,2,50,702022,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701033,1,300,701053,1,50,701063,1,50,701013,1,50,701023,1,50,702021,1,200,703001,1,1
13038,hard,3,8,wind,120,stamina,9,120,2480,3100,15,0,0,0,0,0,0,0,0,1,30,360,9650,700001,8,300,701031,16,150,701031,24,100,701031,8,300,701051,8,50,701061,8,50,701011,8,50,701021,8,50,702034,1,200,703001,8,1,700001,4,300,701031,8,150,701011,16,100,701031,4,300,701051,4,50,701061,4,50,701011,4,50,701021,4,50,702033,1,200,703001,4,1,700001,2,300,700001,3,200,701031,4,100,701031,2,300,701051,2,50,701061,2,50,701011,2,50,701021,2,50,702032,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701033,1,300,701053,1,50,701063,1,50,701013,1,50,701023,1,50,702031,1,200,703001,1,1
13041,hard,4,1,fire,121,stamina,9,120,2500,3125,16,0,0,0,0,0,0,0,0,1,100,500,10000,700001,8,300,701041,16,150,701041,24,100,701041,8,300,701051,8,50,701061,8,50,701011,8,50,701031,8,50,702044,1,200,703001,8,1,700001,4,300,701041,8,150,701011,16,100,701041,4,300,701051,4,50,701061,4,50,701011,4,50,701031,4,50,702043,1,200,703001,4,1,700001,2,300,700001,3,200,701041,4,100,701041,2,300,701051,2,50,701061,2,50,701011,2,50,701031,2,50,702042,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701043,1,300,701053,1,50,701063,1,50,701013,1,50,701033,1,50,702041,1,200,703001,1,1
13042,hard,4,2,fire,122,stamina,9,120,2520,3150,16,0,0,0,0,0,0,0,0,1,90,480,9950,700001,8,300,701041,16,150,701041,24,100,701041,8,300,701051,8,50,701061,8,50,701011,8,50,701031,8,50,702054,1,200,703001,8,1,700001,4,300,701041,8,150,701011,16,100,701041,4,300,701051,4,50,701061,4,50,701011,4,50,701031,4,50,702053,1,200,703001,4,1,700001,2,300,700001,3,200,701041,4,100,701041,2,300,701051,2,50,701061,2,50,701011,2,50,701031,2,50,702052,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701043,1,300,701053,1,50,701063,1,50,701013,1,50,701033,1,50,702051,1,200,703001,1,1
13043,hard,4,3,fire,123,stamina,9,120,2540,3175,16,0,0,0,0,0,0,0,0,1,80,460,9900,700001,8,300,701041,16,150,701041,24,100,701041,8,300,701051,8,50,701061,8,50,701011,8,50,701031,8,50,702064,1,200,703001,8,1,700001,4,300,701041,8,150,701011,16,100,701041,4,300,701051,4,50,701061,4,50,701011,4,50,701031,4,50,702063,1,200,703001,4,1,700001,2,300,700001,3,200,701041,4,100,701041,2,300,701051,2,50,701061,2,50,701011,2,50,701031,2,50,702062,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701043,1,300,701053,1,50,701063,1,50,701013,1,50,701033,1,50,702061,1,200,703001,1,1
13044,hard,4,4,fire,124,stamina,9,120,2560,3200,16,0,0,0,0,0,0,0,0,1,70,440,9850,700001,8,300,701041,16,150,701041,24,100,701041,8,300,701051,8,50,701061,8,50,701011,8,50,701031,8,50,702074,1,200,703001,8,1,700001,4,300,701041,8,150,701011,16,100,701041,4,300,701051,4,50,701061,4,50,701011,4,50,701031,4,50,702073,1,200,703001,4,1,700001,2,300,700001,3,200,701041,4,100,701041,2,300,701051,2,50,701061,2,50,701011,2,50,701031,2,50,702072,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701043,1,300,701053,1,50,701063,1,50,701013,1,50,701033,1,50,702071,1,200,703001,1,1
13045,hard,4,5,fire,125,stamina,9,120,2580,3225,16,0,0,0,0,0,0,0,0,1,60,420,9800,700001,8,300,701041,16,150,701041,24,100,701041,8,300,701051,8,50,701061,8,50,701011,8,50,701031,8,50,702084,1,200,703001,8,1,700001,4,300,701041,8,150,701011,16,100,701041,4,300,701051,4,50,701061,4,50,701011,4,50,701031,4,50,702083,1,200,703001,4,1,700001,2,300,700001,3,200,701041,4,100,701041,2,300,701051,2,50,701061,2,50,701011,2,50,701031,2,50,702082,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701043,1,300,701053,1,50,701063,1,50,701013,1,50,701033,1,50,702081,1,200,703001,1,1
13046,hard,4,6,fire,126,stamina,9,120,2600,3250,16,0,0,0,0,0,0,0,0,1,50,400,9750,700001,8,300,701041,16,150,701041,24,100,701041,8,300,701051,8,50,701061,8,50,701011,8,50,701031,8,50,702094,1,200,703001,8,1,700001,4,300,701041,8,150,701011,16,100,701041,4,300,701051,4,50,701061,4,50,701011,4,50,701031,4,50,702093,1,200,703001,4,1,700001,2,300,700001,3,200,701041,4,100,701041,2,300,701051,2,50,701061,2,50,701011,2,50,701031,2,50,702092,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701043,1,300,701053,1,50,701063,1,50,701013,1,50,701033,1,50,702091,1,200,703001,1,1
13047,hard,4,7,fire,127,stamina,9,120,2620,3275,16,0,0,0,0,0,0,0,0,1,40,380,9700,700001,8,300,701041,16,150,701041,24,100,701041,8,300,701051,8,50,701061,8,50,701011,8,50,701031,8,50,702014,1,200,703001,8,1,700001,4,300,701041,8,150,701011,16,100,701041,4,300,701051,4,50,701061,4,50,701011,4,50,701031,4,50,702013,1,200,703001,4,1,700001,2,300,700001,3,200,701041,4,100,701041,2,300,701051,2,50,701061,2,50,701011,2,50,701031,2,50,702012,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701043,1,300,701053,1,50,701063,1,50,701013,1,50,701033,1,50,702011,1,200,703001,1,1
13048,hard,4,8,fire,128,stamina,9,120,2640,3300,16,0,0,0,0,0,0,0,0,1,30,360,9650,700001,8,300,701041,16,150,701041,24,100,701041,8,300,701051,8,50,701061,8,50,701011,8,50,701031,8,50,702024,1,200,703001,8,1,700001,4,300,701041,8,150,701011,16,100,701041,4,300,701051,4,50,701061,4,50,701011,4,50,701031,4,50,702023,1,200,703001,4,1,700001,2,300,700001,3,200,701041,4,100,701041,2,300,701051,2,50,701061,2,50,701011,2,50,701031,2,50,702022,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701043,1,300,701053,1,50,701063,1,50,701013,1,50,701033,1,50,702021,1,200,703001,1,1
13051,hard,5,1,light,129,stamina,9,120,2660,3325,17,0,0,0,0,0,0,0,0,1,100,500,10000,700001,8,300,701051,16,150,701051,24,100,701051,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702034,1,200,703001,8,1,700001,4,300,701051,8,150,701011,16,100,701051,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702033,1,200,703001,4,1,700001,2,300,700001,3,200,701051,4,100,701051,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702032,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701053,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702031,1,200,703001,1,1
13052,hard,5,2,light,130,stamina,9,120,2680,3350,17,0,0,0,0,0,0,0,0,1,90,480,9950,700001,8,300,701051,16,150,701051,24,100,701051,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702044,1,200,703001,8,1,700001,4,300,701051,8,150,701011,16,100,701051,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702043,1,200,703001,4,1,700001,2,300,700001,3,200,701051,4,100,701051,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702042,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701053,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702041,1,200,703001,1,1
13053,hard,5,3,light,131,stamina,10,120,2700,3375,17,0,0,0,0,0,0,0,0,1,80,460,9900,700001,8,300,701051,16,150,701051,24,100,701051,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702054,1,200,703001,8,1,700001,4,300,701051,8,150,701011,16,100,701051,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702053,1,200,703001,4,1,700001,2,300,700001,3,200,701051,4,100,701051,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702052,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701053,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702051,1,200,703001,1,1
13054,hard,5,4,light,132,stamina,10,120,2720,3400,17,0,0,0,0,0,0,0,0,1,70,440,9850,700001,8,300,701051,16,150,701051,24,100,701051,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702064,1,200,703001,8,1,700001,4,300,701051,8,150,701011,16,100,701051,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702063,1,200,703001,4,1,700001,2,300,700001,3,200,701051,4,100,701051,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702062,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701053,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702061,1,200,703001,1,1
13055,hard,5,5,light,133,stamina,10,120,2740,3425,17,0,0,0,0,0,0,0,0,1,60,420,9800,700001,8,300,701051,16,150,701051,24,100,701051,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702074,1,200,703001,8,1,700001,4,300,701051,8,150,701011,16,100,701051,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702073,1,200,703001,4,1,700001,2,300,700001,3,200,701051,4,100,701051,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702072,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701053,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702071,1,200,703001,1,1
13056,hard,5,6,light,134,stamina,10,120,2760,3450,17,0,0,0,0,0,0,0,0,1,50,400,9750,700001,8,300,701051,16,150,701051,24,100,701051,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702084,1,200,703001,8,1,700001,4,300,701051,8,150,701011,16,100,701051,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702083,1,200,703001,4,1,700001,2,300,700001,3,200,701051,4,100,701051,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702082,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701053,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702081,1,200,703001,1,1
13057,hard,5,7,light,135,stamina,10,120,2780,3475,17,0,0,0,0,0,0,0,0,1,40,380,9700,700001,8,300,701051,16,150,701051,24,100,701051,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702094,1,200,703001,8,1,700001,4,300,701051,8,150,701011,16,100,701051,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702093,1,200,703001,4,1,700001,2,300,700001,3,200,701051,4,100,701051,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702092,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701053,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702091,1,200,703001,1,1
13058,hard,5,8,light,136,stamina,10,120,2800,3500,17,0,0,0,0,0,0,0,0,1,30,360,9650,700001,8,300,701051,16,150,701051,24,100,701051,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702014,1,200,703001,8,1,700001,4,300,701051,8,150,701011,16,100,701051,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702013,1,200,703001,4,1,700001,2,300,700001,3,200,701051,4,100,701051,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702012,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701053,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702011,1,200,703001,1,1
13061,hard,6,1,dark,137,stamina,10,120,2820,3525,18,0,0,0,0,0,0,0,0,1,100,500,10000,700001,8,300,701061,16,150,701061,24,100,701061,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702024,1,200,703001,8,1,700001,4,300,701061,8,150,701011,16,100,701061,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702023,1,200,703001,4,1,700001,2,300,700001,3,200,701061,4,100,701061,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702022,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701063,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702021,1,200,703001,1,1
13062,hard,6,2,dark,138,stamina,10,120,2840,3550,18,0,0,0,0,0,0,0,0,1,90,480,9950,700001,8,300,701061,16,150,701061,24,100,701061,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702034,1,200,703001,8,1,700001,4,300,701061,8,150,701011,16,100,701061,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702033,1,200,703001,4,1,700001,2,300,700001,3,200,701061,4,100,701061,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702032,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701063,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702031,1,200,703001,1,1
13063,hard,6,3,dark,139,stamina,10,120,2860,3575,18,0,0,0,0,0,0,0,0,1,80,460,9900,700001,8,300,701061,16,150,701061,24,100,701061,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702044,1,200,703001,8,1,700001,4,300,701061,8,150,701011,16,100,701061,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702043,1,200,703001,4,1,700001,2,300,700001,3,200,701061,4,100,701061,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702042,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701063,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702041,1,200,703001,1,1
13064,hard,6,4,dark,140,stamina,10,120,2880,3600,18,0,0,0,0,0,0,0,0,1,70,440,9850,700001,8,300,701061,16,150,701061,24,100,701061,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702054,1,200,703001,8,1,700001,4,300,701061,8,150,701011,16,100,701061,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702053,1,200,703001,4,1,700001,2,300,700001,3,200,701061,4,100,701061,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702052,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701063,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702051,1,200,703001,1,1
13065,hard,6,5,dark,141,stamina,10,120,2900,3625,18,0,0,0,0,0,0,0,0,1,60,420,9800,700001,8,300,701061,16,150,701061,24,100,701061,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702064,1,200,703001,8,1,700001,4,300,701061,8,150,701011,16,100,701061,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702063,1,200,703001,4,1,700001,2,300,700001,3,200,701061,4,100,701061,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702062,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701063,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702061,1,200,703001,1,1
13066,hard,6,6,dark,142,stamina,10,120,2920,3650,18,0,0,0,0,0,0,0,0,1,50,400,9750,700001,8,300,701061,16,150,701061,24,100,701061,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702074,1,200,703001,8,1,700001,4,300,701061,8,150,701011,16,100,701061,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702073,1,200,703001,4,1,700001,2,300,700001,3,200,701061,4,100,701061,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702072,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701063,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702071,1,200,703001,1,1
13067,hard,6,7,dark,143,stamina,10,120,2940,3675,18,0,0,0,0,0,0,0,0,1,40,380,9700,700001,8,300,701061,16,150,701061,24,100,701061,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702084,1,200,703001,8,1,700001,4,300,701061,8,150,701011,16,100,701061,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702083,1,200,703001,4,1,700001,2,300,700001,3,200,701061,4,100,701061,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702082,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701063,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702081,1,200,703001,1,1
13068,hard,6,8,dark,144,stamina,10,120,2960,3700,18,0,0,0,0,0,0,0,0,1,30,360,9650,700001,8,300,701061,16,150,701061,24,100,701061,8,300,701011,8,50,701021,8,50,701031,8,50,701041,8,50,702094,1,200,703001,8,1,700001,4,300,701061,8,150,701011,16,100,701061,4,300,701011,4,50,701021,4,50,701031,4,50,701041,4,50,702093,1,200,703001,4,1,700001,2,300,700001,3,200,701061,4,100,701061,2,300,701011,2,50,701021,2,50,701031,2,50,701041,2,50,702092,1,200,703001,2,1,700001,1,300,700001,2,200,700001,3,100,701063,1,300,701013,1,50,701023,1,50,701033,1,50,701043,1,50,702091,1,200,703001,1,1
21010,easy,x,x,fire,0,stamina,5,120,0,0,10,0,0,0,0,0,0,0,0,1,10,100,1000,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21011,easy,x,x,fire,0,stamina,5,120,0,0,10,0,0,0,0,0,0,0,0,1,10,100,1000,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21012,easy,x,x,fire,0,stamina,5,120,0,0,10,0,0,0,0,0,0,0,0,1,10,100,1000,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21013,easy,x,x,fire,0,stamina,5,120,0,0,10,0,0,0,0,0,0,0,0,1,10,100,1000,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21014,easy,x,x,fire,0,stamina,5,120,0,0,10,0,0,0,0,0,0,0,0,1,10,100,1000,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21015,easy,x,x,fire,0,stamina,5,120,0,0,10,0,0,0,0,0,0,0,0,1,10,100,1000,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21016,easy,x,x,fire,0,stamina,5,120,0,0,10,0,0,0,0,0,0,0,0,1,10,100,1000,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21017,easy,x,x,fire,0,stamina,5,120,0,0,10,0,0,0,0,0,0,0,0,1,10,100,1000,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21018,easy,x,x,fire,0,stamina,5,120,0,0,10,0,0,0,0,0,0,0,0,1,10,100,1000,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21019,easy,x,x,fire,0,stamina,5,120,0,0,10,0,0,0,0,0,0,0,0,1,10,100,1000,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
