sid,r_d_name,r_rarity,r_s_name,skill_form,skill_type,t_name,res_icon,res_1,res_scale,res_2,res_3,res_hit,camera_work,animation,motion_type,dir,game_mode,casting_time,pre_delay,power_add,critical_damage_add,ignore,metamorphosis,val_1,val_2,val_3,r_gd,add_option_type_1,add_option_target_1,add_option_target_count_1,add_option_trigger_1,add_option_time_1,add_option_rate_1,add_option_source_1,add_option_value_1,add_option_type_2,add_option_target_2,add_option_target_count_2,add_option_trigger_2,add_option_time_2,add_option_rate_2,add_option_source_2,add_option_value_2,add_option_type_3,add_option_target_3,add_option_target_count_3,add_option_trigger_3,add_option_time_3,add_option_rate_3,add_option_source_3,add_option_value_3,add_option_type_4,add_option_target_4,add_option_target_count_4,add_option_trigger_4,add_option_time_4,add_option_rate_4,add_option_source_4,add_option_value_4,add_option_type_5,add_option_target_5,add_option_target_count_5,add_option_trigger_5,add_option_time_5,add_option_rate_5,add_option_source_5,add_option_value_5,ai_division,desc_1,desc_2,desc_3,desc_4,desc_5,ai_type,t_desc,speech_option,r_내부 정보,r_스킬 레벨업 정보,r_birth,chance_type,chance_value,target_formation,target_type,target_count,power_source,cooldown,r_check,req_mana,hit,power_rate,indicator,skill_size,r_d_role,r_총 DPS,r_스킬 구분(power_rate 입력용)
320125,어둠 테스트라고라,myth,패시브 1,code,missile_move_release,missile_move_release,res/ui/icons/skill/218544.png,,,,,,,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_time_2,,,,,,,,,,6,basic_cri,70,,ally_random,5,,3,FALSE,,,,,,supporter,,특수
320135,어둠 테스트라고라,myth,패시브 2,code,status_effect,성취의 각인,res/ui/icons/skill/218534.png,res/missile/missile_rune_word/missile_rune_word_@.png,,,,,,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_time_1,,,,,,,,,,6,indie_time_short,9,,ally_random,5,,,FALSE,,1,,,,supporter,,특수
320145,어둠 테스트라고라,myth,패시브 3,code,skill_beam,도와줘 플러피!,res/ui/icons/skill/216524.png,res/missile/missile_ray/missile_ray_@.vrp,0.3,,,,,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1.2,,,,,,,,쿨타임 감소,5,indie_time_short,0.5,,enemy_hp_low,1,atk,0,FALSE,,1,36,,,supporter,,딜_패시브
320155,어둠 테스트라고라,myth,리더 스킬,code,status_effect,치명 확률 증가,res/ui/icons/skill/203454.png,,,,,,,,instant,-1,,0,0,,,,,,,,,alive_heal_power_down,teammate_healer_only,4,skill_start,-1,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,,,,x,4,leader,,,ally_none,5,,0,FALSE,,1,,,,healer,,특수
400100,,,팀 보너스,code,status_effect,대지의 가호,,,,,,,,,instant,-1,,0,0,,,,,,,,,attr_strengthen,self,1,skill_start,-1,100,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,"물 속성 적에게 주는 피해가 {1}% 증가하고, 받는 피해는 {1}% 감소합니다.",,,,,passive,,,self,1,,,,,,,,,,,
400200,,,팀 보너스,code,status_effect,얼음의 가호,,,,,,,,,instant,-1,,0,0,,,,,,,,,attr_strengthen,self,1,skill_start,-1,100,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,"불 속성 적에게 주는 피해가 {1}% 증가하고, 받는 피해는 {1}% 감소합니다.",,,,,passive,,,self,1,,,,,,,,,,,
400300,,,팀 보너스,code,status_effect,화염의 가호,,,,,,,,,instant,-1,,0,0,,,,,,,,,attr_strengthen,self,1,skill_start,-1,100,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,"땅 속성 적에게 주는 피해가 {1}% 증가하고, 받는 피해는 {1}% 감소합니다.",,,,,passive,,,self,1,,,,,,,,,,,
400400,,,팀 보너스,code,status_effect,신성의 가호,,,,,,,,,instant,-1,,0,0,,,,,,,,,attr_strengthen,self,1,skill_start,-1,100,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,"어둠 속성 적에게 주는 피해가 {1}% 증가하고, 받는 피해는 {1}% 감소합니다.",,,,,passive,,,self,1,,,,,,,,,,,
400500,,,팀 보너스,code,status_effect,암흑의 가호,,,,,,,,,instant,-1,,0,0,,,,,,,,,attr_strengthen,self,1,skill_start,-1,100,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,"빛 속성 적에게 주는 피해가 {1}% 증가하고, 받는 피해는 {1}% 감소합니다.",,,,,passive,,,self,1,,,,,,,,,,,
401700,,,팀 보너스,code,status_effect,무기 파괴자,,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_target_debuff_time_increase,self,1,skill_start,-1,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,드래곤이 사용하는 공격력 감소 효과의 지속시간이 {1}% 증가합니다.,,,,,passive,,,self,1,,,,,,,,,,,
401800,,,팀 보너스,code,status_effect,출혈 유발자,,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_target_debuff_time_increase,self,1,skill_start,-1,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,드래곤이 사용하는 지속 피해 효과의 지속시간이 {1}% 증가합니다.,,,,,passive,,,self,1,,,,,,,,,,,
401900,,,팀 보너스,code,status_effect,침묵의 세계,,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_target_debuff_time_increase,self,1,skill_start,-1,100,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,드래곤이 사용하는 침묵 효과의 지속시간이 {1}% 증가합니다.,,,,,passive,,,self,1,,,,,,,,,,,
402000,,,팀 보너스,code,status_effect,기절의 공포,,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_target_debuff_time_increase,self,1,skill_start,-1,100,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,드래곤이 사용하는 기절 효과의 지속시간이 {1}% 증가합니다.,,,,,passive,,,self,1,,,,,,,,,,,
402200,,,팀 보너스,code,status_effect,심연의 숨결,,,,,,,,,instant,-1,,0,0,,,,,,,,,atk_up,self,1,skill_start,10,100,,100,def_up,self,1,skill_start,10,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,add_option_time_1,,,,,"{1}초마다 {2}초간 공격력, 방어력을 증가시킵니다.",,,,,indie_time_short,30,,self,1,,,,,,,,,,,
402600,,,팀 보너스,code,status_effect,회복 차단,,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_target_debuff_time_increase,self,1,skill_start,-1,100,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,드래곤이 사용하는 회복량 감소 효과의 지속시간이 {1}% 증가합니다.,,,,,passive,,,self,1,,,,,,,,,,,
402800,,,팀 보너스,code,status_effect,갑옷 파괴자,,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_target_debuff_time_increase,self,1,skill_start,-1,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,"드래곤이 사용하는 공격력,방어력 감소 효과의 지속시간이 {1}% 증가합니다.",,,,,passive,,,self,1,,,,,,,,,,,
403300,,,팀 보너스,code,status_effect,여신과 거신,,,,,,,,,instant,-1,,0,0,,,,,,,,,aphrodite_team_buff,self,1,skill_start,100,100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,아프로디테의 [여신의 가호] 스킬의 능력이 {1}% 증가합니다.,,,,,passive,,,self,1,,,,,,,,,,,
404000,,,팀 보너스,code,status_effect,야생의 피부,,,,,,,,,instant,-1,,0,0,,,,,,,,,garuda_team_buff,self,1,skill_start,100,100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,드래곤이 사용하는 반사 효과의 능력이 {1}% 증가합니다.,,,,,passive,,,self,1,,,,,,,,,,,
404200,,,팀 보너스,code,status_effect,음악대,,,,,,,,,instant,-1,,0,0,,,,,,,,,cri_dmg_up,self,1,skill_start,5,100,,100,aspd_up,self,1,skill_start,5,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,add_option_time_1,,,,,"{1}초마다 {2}초간 치명피해, 공격속도를 증가시킵니다.",,,,,indie_time_short,20,,self,1,,,,,,,,,,,
404300,,,팀 보너스,code,status_effect,바다의 요정,,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_target_debuff_time_increase,self,1,skill_start,-1,100,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,"드래곤이 사용하는 기절,침묵 효과의 지속시간이 {1}% 증가합니다.",,,,,passive,,,self,1,,,,,,,,,,,
404500,,,팀 보너스,code,status_effect,맹독의 늪,,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_target_debuff_time_increase,self,1,skill_start,-1,100,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,드래곤이 사용하는 지속 피해 효과의 지속시간이 {1}% 증가합니다.,,,,,passive,,,self,1,,,,,,,,,,,
404700,,,팀 보너스,code,status_effect,폭발 샌드백,,,,,,,,,instant,-1,,0,0,,,,,,,,,passive_target_debuff_time_increase,self,1,skill_start,-1,100,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,드래곤이 사용하는 기절 효과의 지속시간이 {1}% 증가합니다.,,,,,passive,,,self,1,,,,,,,,,,,
408300,,,팀 보너스,code,status_effect,심판의 번개,,,,,,,,,instant,-1,,0,0,,,,,,,,,thunderbolt_team_buff,self,1,skill_start,-1,100,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,드래곤이 사용하는 기절 효과의 확률이 {1}% 증가합니다.,,,,,passive,,,self,1,,,,,,,,,,,
410001,기사도의 꽃,,팀 보너스,code,status_effect,기사도의 꽃,,,,,,,,,instant,-1,,0,0,,,,,,,,,add_mana,self,1,skill_start,5,100,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,일정 시간마다 추가 마나를 획득합니다.,,15초,쿨타임 10초까지 감소,3,indie_time_short,15,,self,1,,0,FALSE,,1,,,,supporter,,특수
500100,,,세트룬 효과,code,status_effect,명상,,,,,,,,,instant,-1,,0,0,,,,,,,,,add_mana,self,1,skill_start,0,100,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,add_option_value_1,,,,,{1}초마다 마나 {2}개 획득,,,,,indie_time_short,12,,self,1,,0,,,,,,,,,
500200,,,세트룬 효과,code,missile_move_guide,반격,,res/missile/missile_counter/missile_counter.png,0.7,res/missile/motion_streak/motion_streak_blade.png,res/effect/effect_counter/effect_counter.vrp,,,,instant,-1,,0,0,,,,,1,1,1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cooldown,,,,,,{1}초마다 공격한 적에게 반격 (피해량은 생명력 및 방어력에 비례),,,,,under_atk_rate,100,,enemy_last_under_atk,1,(def * 0.3) + (max_hp * 0.05),1,,,1,100,,,,,
500300,,,세트룬 효과,code,status_effect,생존,,,,,,,,,instant,-1,,0,0,,,,,,,,,barrier_protection_time_perfect,self,1,skill_start,5,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,add_option_time_1,,,,,생명력이 {1}% 이하가 될 때 {2}초간 무적 효과 발동,,,,,under_self_hp,30,,self,1,,9999,,,,,,,,,
500400,,,세트룬 효과,code,status_effect,앙심,,,,,,,,,instant,-1,,0,0,,,,,,,,,skill_active_cooldown_decrease_abs,self,1,skill_start,0,100,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,add_option_value_1,,,,,피해를 받을 때 {1}% 확률로 드래그 스킬 재사용 시간 {2}초 감소,,,,,under_atk_rate,20,,self,1,,0,,,,,,,,,
600001,시즌 효과 : buff,,체만땅 가피증40,code,status_effect,,res/ui/icons/skill/600001.png,,,,,,,,instant,-1,,0,0,,,,,,,,,dmg_up_over_90,self,1,skill_start,-1,100,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,add_option_value_1,,,,,생명력이 {1}% 이상인 드래곤이 주는 피해가 {2}% 증가합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
600002,시즌 효과 : buff,,유언 가피증25,code,status_effect,,res/ui/icons/skill/600002.png,,,,,,,,instant,-1,,0,0,,,,,,,,,dmg_up,teammate_random,5,skill_start,-1,100,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,아군이 사망할 때마다 모든 아군이 주는 피해가 {1}% 증가합니다.,,,,,dead_ago,100,,teammate_random,5,,0,,,,,,,,,
600003,시즌 효과 : buff,,공속증 150퍼,code,status_effect,,res/ui/icons/skill/600003.png,,,,,,,,instant,-1,,0,0,,,,,,,,,aspd_up_bless,self,1,skill_start,-1,100,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,공격 속도가 {1}% 증가합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
600004,시즌 효과 : buff,,땅속 가피증50,code,status_effect,,res/ui/icons/skill/600004.png,,,,,,,,instant,-1,,0,0,,,,,,,,,dmg_up,self_earth,1,skill_start,-1,100,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,땅속성 드래곤이 주는 피해가 {1}% 증가합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
600005,시즌 효과 : buff,,방형 가피증400,code,status_effect,,res/ui/icons/skill/600005.png,,,,,,,,instant,-1,,0,0,,,,,,,,,dmg_up,self_tanker,1,skill_start,-1,100,,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,방어형 드래곤이 주는 피해가 {1}% 증가합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
600006,시즌 효과 : buff,,5퍼생존,code,status_effect,,res/ui/icons/skill/600006.png,,,,,,,,instant,-1,,0,0,,,,,,,,,barrier_protection_time_perfect,self,1,skill_start,5,100,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,add_option_time_1,,,,,전투 중 1번만 각 아군의 생명력이 {1}% 이하가 되면 {2}초간 무적이 발동합니다.,,,,,under_self_hp,5,,self,1,,999999,,,,,,,,,
600007,시즌 효과 : buff,,리더 공방증100,code,status_effect,,res/ui/icons/skill/600007.png,,,,,,,,instant,-1,,0,0,,,,,,,,,atk_up_bless,self_leader,1,skill_start,-1,100,,100,def_up_bless,self_leader,1,skill_start,-1,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,리더 드래곤의 공격력/방어력이 {1}% 증가합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
600008,시즌 효과 : buff,,1분 가피증20,code,status_effect,,res/ui/icons/skill/600008.png,,,,,,,,instant,-1,,0,0,,,,,,,,,dmg_up,self,1,skill_start,-1,100,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,add_option_value_1,,,,,시간이 {1}초 경과할 때마다 아군이 주는 피해가 {2}% 증가합니다.,,,,,indie_time_short,60,,self,1,,0,,,,,,,,,
600009,시즌 효과 : buff,,생증 50,code,status_effect,,res/ui/icons/skill/600009.png,,,,,,,,instant,-1,,0,0,,,,,,,,,hp_up_bless,self,1,skill_start,-1,100,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,아군 전체의 생명력이 {1}% 증가합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
600010,시즌 효과 : buff,,소비마나-1,code,status_effect,,res/ui/icons/skill/600010.png,,,,,,,,instant,-1,,0,0,,,,,,,,,mana_reduce,self,1,skill_start,-1,100,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,모든 드래그 스킬 마나 소비량이 {1} 감소합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
600011,시즌 효과 : buff,,영웅 공방증 100,code,status_effect,,res/ui/icons/skill/600011.png,,,,,,,,instant,-1,,0,0,,,,,,,,,atk_up_bless,self_hero,1,skill_start,-1,100,,100,def_up_bless,self_hero,1,skill_start,-1,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,영웅 드래곤의 공격력/방어력이 {1}% 증가합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
600012,시즌 효과 : buff,,3코 스킬 10초감소,code,status_effect,,res/ui/icons/skill/600012.png,,,,,,,,instant,-1,,0,0,,,,,,,,,skill_active_cooldown_decrease_abs_3,self,1,skill_start,0.3,100,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,3,add_option_value_1,,,,{1}초마다 소비 마나가 {2}인 아군의 드래그 스킬의 재사용 시간이 {3}초 감소합니다.,,,,,indie_time,10,,self,1,,0,,,,,,,,,
610001,시즌 효과 : debuff,,받회복감 30,code,status_effect,,res/ui/icons/skill/610001.png,,,,,,,,instant,-1,,0,0,,,,,,,,,recovery_dec_bless,self,1,skill_start,-1,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,아군이 받는 회복량이 {1}% 감소합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
610002,시즌 효과 : debuff,,유언 받피증 20,code,status_effect,,res/ui/icons/skill/610002.png,,,,,,,,instant,-1,,0,0,,,,,,,,,groggy_bless,teammate_random,5,skill_start,-1,100,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,아군 사망시마다 모든 아군이 받는 피해가 {1}% 증가합니다.,,,,,dead_ago,100,,teammate_random,5,,0,,,,,,,,,
610003,시즌 효과 : debuff,,공형 받피증 30,code,status_effect,,res/ui/icons/skill/610003.png,,,,,,,,instant,-1,,0,0,,,,,,,,,groggy_bless,self_dealer,1,skill_start,-1,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,공격형 드래곤이 받는 피해가 {1}% 증가합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
610004,시즌 효과 : debuff,,불속 가피감 50,code,status_effect,,res/ui/icons/skill/610004.png,,,,,,,,instant,-1,,0,0,,,,,,,,,dmg_up,self_fire,1,skill_start,-1,100,,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,불속성 드래곤이 주는 피해가 {1}% 감소합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
610005,시즌 효과 : debuff,,받피증 15,code,status_effect,,res/ui/icons/skill/610005.png,,,,,,,,instant,-1,,0,0,,,,,,,,,groggy_bless,self,1,skill_start,-1,100,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,아군이 받는 피해가 {1}% 증가합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
610006,시즌 효과 : debuff,,지원외 효적감 100,code,status_effect,,res/ui/icons/skill/610006.png,,,,,,,,instant,-1,,0,0,,,,,,,,,accuracy_bless,self_dealer_healer_tanker,1,skill_start,-1,100,,-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,지원형 이외의 드래곤의 효과 적중이 {1}% 감소합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
610007,시즌 효과 : debuff,,땅속 가피감 50,code,status_effect,,res/ui/icons/skill/610007.png,,,,,,,,instant,-1,,0,0,,,,,,,,,dmg_up,self_earth,1,skill_start,-1,100,,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,땅속성 드래곤이 주는 피해가 {1}% 감소합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
610008,시즌 효과 : debuff,,1분 받피증 15,code,status_effect,,res/ui/icons/skill/610008.png,,,,,,,,instant,-1,,0,0,,,,,,,,,groggy_bless,self,1,skill_start,-1,100,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,add_option_value_1,,,,,시간이 {1}초 경과할 때마다 아군이 받는 피해가 {2}% 증가합니다.,,,,,indie_time,60,,self,1,,0,,,,,,,,,
610009,시즌 효과 : debuff,,한정 가피감 50,code,status_effect,,res/ui/icons/skill/610009.png,,,,,,,,instant,-1,,0,0,,,,,,,,,dmg_up,self_limited,1,skill_start,-1,100,,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,한정 드래곤이 주는 피해가 {1}% 감소합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
610010,시즌 효과 : debuff,,물속 가피감 50,code,status_effect,,res/ui/icons/skill/610010.png,,,,,,,,instant,-1,,0,0,,,,,,,,,dmg_up,self_water,1,skill_start,-1,100,,-50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,물속성 드래곤이 주는 피해가 {1}% 감소합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
610011,시즌 효과 : debuff,,광암 가피감 30,code,status_effect,,res/ui/icons/skill/610011.png,,,,,,,,instant,-1,,0,0,,,,,,,,,dmg_up,self_light_dark,1,skill_start,-1,100,,-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,빛/어둠 속성 드래곤이 주는 피해가 {1}% 감소합니다.,,,,,passive,,,self,1,,0,,,,,,,,,
610012,시즌 효과 : debuff,,지원 받피증 30,code,status_effect,,res/ui/icons/skill/610012.png,,,,,,,,instant,-1,,0,0,,,,,,,,,groggy_bless,self_supporter,1,skill_start,-1,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,지원형 드래곤이 받는 피해가 {1}% 증가합니다.,,,,,passive,,,self,,,0,,,,,,,,,
610013,시즌 효과 : debuff,,회복 받피증 30,code,status_effect,,res/ui/icons/skill/610012.png,,,,,,,,instant,-1,,0,0,,,,,,,,,groggy_bless,self_healer,1,skill_start,-1,100,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,add_option_value_1,,,,,,회복형 드래곤이 받는 피해가 {1}% 증가합니다.,,,,,passive,,,self,,,0,,,,,,,,,
800121,땅 부엉이,common,패시브 1,code,skill_enumrate_curve,깃털 공격,res/ui/icons/skill/800121.png,res/missile/missile_feather/missile_feather.png,,,,,,,instant,-1,,0,0,,,,,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,피해를 10회 받으면 전방의 적에게 피해를 줍니다.,,"타겟1, 쿨 30초",쿨타임 20초까지 감소,1,under_atk_turn,10,front,enemy_random,1,atk,30,FALSE,,1,900,,,,,딜_패시브
800122,물 부엉이,common,패시브 1,code,skill_enumrate_curve,깃털 공격,res/ui/icons/skill/800122.png,res/missile/missile_feather/missile_feather.png,,,,,,,instant,-1,,0,0,,,,,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,피해를 10회 받으면 전방의 적에게 피해를 줍니다.,,"타겟1, 쿨 30초",쿨타임 20초까지 감소,1,under_atk_turn,10,front,enemy_random,1,atk,30,FALSE,,1,900,,,,,딜_패시브
800123,불 부엉이,common,패시브 1,code,skill_enumrate_curve,깃털 공격,res/ui/icons/skill/800123.png,res/missile/missile_feather/missile_feather.png,,,,,,,instant,-1,,0,0,,,,,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,피해를 10회 받으면 전방의 적에게 피해를 줍니다.,,"타겟1, 쿨 30초",쿨타임 20초까지 감소,1,under_atk_turn,10,front,enemy_random,1,atk,30,FALSE,,1,900,,,,,딜_패시브
800221,땅 괴물 식물,common,패시브 1,code,status_effect,마나 씨앗,res/ui/icons/skill/800221.png,,,,,,,,instant,-1,,0,0,,,,,,,,,accel_mana,self,1,skill_start,5,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,공격 시 10% 확률로 5초간 마나 회복 속도가 2배가 됩니다.,,쿨 30초,쿨타임 20초까지 감소,1,basic_rate,10,,self,1,,30,FALSE,,1,,,,,,특수
800222,물 괴물 식물,common,패시브 1,code,status_effect,마나 씨앗,res/ui/icons/skill/800222.png,,,,,,,,instant,-1,,0,0,,,,,,,,,accel_mana,self,1,skill_start,5,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,공격 시 10% 확률로 5초간 마나 회복 속도가 2배가 됩니다.,,쿨 30초,쿨타임 20초까지 감소,1,basic_rate,10,,self,1,,30,FALSE,,1,,,,,,특수
800223,불 괴물 식물,common,패시브 1,code,status_effect,마나 씨앗,res/ui/icons/skill/800223.png,,,,,,,,instant,-1,,0,0,,,,,,,,,accel_mana,self,1,skill_start,5,100,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,공격 시 10% 확률로 5초간 마나 회복 속도가 2배가 됩니다.,,쿨 30초,쿨타임 20초까지 감소,1,basic_rate,10,,self,1,,30,FALSE,,1,,,,,,특수
800321,땅 해골생선,common,패시브 1,code,skill_enumrate_curve,가시 공격,res/ui/icons/skill/800321.png,res/missile/missile_thorn/missile_thorn.png,,,,,,,instant,-1,,0,0,,,,,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,일정 시간마다 전방의 적에게 피해를 줍니다.,,"타겟2, 쿨 30초",쿨타임 20초까지 감소,1,indie_time,30,front,enemy_random,2,atk,0,FALSE,,2,450,,,,,딜_패시브
800322,물 해골생선,common,패시브 1,code,skill_enumrate_curve,가시 공격,res/ui/icons/skill/800322.png,res/missile/missile_thorn/missile_thorn.png,,,,,,,instant,-1,,0,0,,,,,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,일정 시간마다 전방의 적에게 피해를 줍니다.,,"타겟2, 쿨 30초",쿨타임 20초까지 감소,1,indie_time,30,front,enemy_random,2,atk,0,FALSE,,2,450,,,,,딜_패시브
800323,불 해골생선,common,패시브 1,code,skill_enumrate_curve,가시 공격,res/ui/icons/skill/800323.png,res/missile/missile_thorn/missile_thorn.png,,,,,,,instant,-1,,0,0,,,,,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,일정 시간마다 전방의 적에게 피해를 줍니다.,,"타겟2, 쿨 30초",쿨타임 20초까지 감소,1,indie_time,30,front,enemy_random,2,atk,0,FALSE,,2,450,,,,,딜_패시브
800421,땅 미니언,common,패시브 1,code,skill_heal_single,회복,res/ui/icons/skill/800421.png,res/effect/skill_heal_monster/skill_heal_monster.vrp,,,,,,,instant,-1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,power_rate,,,,,,일정 시간마다 위급한 아군의 생명력을 6% 회복합니다.,,"타겟1, 쿨 30초",쿨타임 20초까지 감소,1,indie_time,30,,ally_hp_low,1,target_max_hp,0,FALSE,,1,6,,,,,힐_패시브_체퍼
