sid,r_d_name,r_rarity,r_신규입력 여부,r_s_name,skill_form,skill_type,t_name,res_icon,r_res_icon,res_1,res_scale,res_2,res_3,res_hit,camera_work,indicator,skill_size,animation,motion_type,dir,chance_type,chance_value,game_mode,target_formation,target_type,target_count,casting_time,req_mana,pre_delay,power_source,power_rate,power_add,ignore,cooldown,hit,val_1,val_2,val_3,status_effect_type,status_effect_target,status_effect_duration,status_effect_rate,status_effect_value,r_gd,add_option_type_1,add_option_target_1,add_option_target_count_1,add_option_trigger_1,add_option_time_1,add_option_rate_1,add_option_source_1,add_option_value_1,add_option_type_2,add_option_target_2,add_option_target_count_2,add_option_trigger_2,add_option_time_2,add_option_rate_2,add_option_source_2,add_option_value_2,ai_division,desc_1,desc_2,desc_3,desc_4,desc_5,r_condition1,r_condition2,r_feedback1,r_feedback2,t_desc
204725,어둠 바위드래곤,common,e,패시브 1,code,skill_enumrate_curve,묵직한 바위,res/ui/icon/skill/204725.png,,res/missile/missile_ball/missile_ball_earth.vrp,,,,,,,,,instant,-1,indie_turn,5,,,enemy_healer,1,0,,0,def,300,,,1,1,polygons,one,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,일반공격 {1}회 마다 회복형 우선 적 {2}명에게 방어력의 {3}% 피해
204735,어둠 바위드래곤,common,e,패시브 2,code,skill_guardian,바위 방벽,res/ui/icon/skill/204735.png,res/ui/icon/skill/200011.png ,res/effect/effect_protection_spread/effect_protection_spread.spine,,,,,,,,,instant,-1,under_teammate_hp,50,,,teammate_hp_low,1,0,,0,,,,,30,1,10,,,,,,,,,def_up,self,1,skill_start,10,100,,100,,,,,,,,,,chance_value,val_1,add_option_value_1,cooldown,,,,,,자신을 제외한 아군의 생명력이 {1}% 미만일 때 {2}초간 보호막을 씌워 대상에게 입혀지는 피해를 대신 받으며 자신의 방어력 {3}% 증가 (쿨타임 {4}초)
204745,어둠 바위드래곤,common,e,스탯 강화,code,status_effect,풍화내성,res/ui/icon/skill/204745.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,,,,,,,passive_def_up,self,1,skill_start,-1,100,,15,passive_hp_up,self,1,skill_start,-1,100,,15,,add_option_value_1,add_option_value_2,,,,,,,,자신의 방어력 및 최대 생명력 {1}% 증가
204811,땅 불스드래곤,rare,e,드래그 스킬,code,skill_rush,불스 러쉬,res/ui/icon/skill/204811.png,,,,res/effect/skill_orpheusdragon/skill_orpheusdragon.vrp,,,full,square_width,2,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,325,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,8,10,공격력15%증가,공격력20%증가,가로 1열 범위의 적 {1}명에게 공격력의 {2}% 피해
204821,땅 불스드래곤,rare,e,패시브 1,code,status_effect,황소고집,res/ui/icon/skill/204821.png,,,,,,,,,,,instant,-1,under_ally_hp,15,,,ally_hp_low,1,0,,0,,,,,30,1,,,,,,,,,,immortal,target,1,skill_start,10,100,,100,,,,,,,,,,chance_value,add_option_time_1,cooldown,,,,,,,자신을 포함한 아군의 생명력이 {1}% 미만일 때 대상에게 {2}초간 불사 효과 부여 (쿨타임 {3}초)
204831,땅 불스드래곤,rare,e,패시브 2,code,status_effect,버티기,res/ui/icon/skill/204831.png,,,,,,,,,,,instant,-1,under_self_hp,25,,,self,1,0,,0,,,,,1,1,,,,,,,,,,def_up,self,1,skill_start,-1,100,,15,,,,,,,,,,chance_value,add_option_value_1,,,,,,,,자신의 생명력이 {1}% 미만일 때 자신의 방어력 {2}% 증가
204841,땅 불스드래곤,rare,e,스탯 강화,code,status_effect,방어력 증가,res/ui/icon/skill/204841.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,,,,,,,passive_def_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 방어력 {1}% 증가
204812,물 불스드래곤,rare,e,드래그 스킬,code,skill_rush,불스 러쉬,res/ui/icon/skill/204812.png,,,,res/effect/skill_orpheusdragon/skill_orpheusdragon.vrp,,,full,square_width,2,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,325,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,8,10,공격력15%증가,공격력20%증가,가로 1열 범위의 적 {1}명에게 공격력의 {2}% 피해
204822,물 불스드래곤,rare,e,패시브 1,code,status_effect,황소고집,res/ui/icon/skill/204822.png,,,,,,,,,,,instant,-1,under_teammate_hp,0,,,ally_hp_low,1,0,,0,,,,,999,1,,,,,,,,,,zombie,target,,skill_start,20,100,,100,atk_up,target,,skill_start,20,100,,50,,add_option_time_1,add_option_value_2,,,,,,,,자신을 제외한 아군 1명이 사망하기 직전에 대상에게 {1}초간 좀비 효과 부여 및 공격력 {2}% 증가 (1회만 발동)
204832,물 불스드래곤,rare,e,패시브 2,code,status_effect,버티기,res/ui/icon/skill/204832.png,,,,,,,,,,,instant,-1,under_self_hp,25,,,self,1,0,,0,,,,,999,1,,,,,,,,,,def_up,self,1,skill_start,-1,100,,15,,,,,,,,,,chance_value,add_option_value_1,,,,,,,,자신의 생명력이 {1}% 미만일 때 자신의 방어력 {2}% 증가
204842,물 불스드래곤,rare,e,스탯 강화,code,status_effect,방어력 증가,res/ui/icon/skill/204842.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,,,,,,,passive_def_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 방어력 {1}% 증가
204813,불 불스드래곤,rare,e,드래그 스킬,code,skill_rush,불스 러쉬,res/ui/icon/skill/204813.png,,,,res/effect/skill_orpheusdragon/skill_orpheusdragon.vrp,,,full,square_width,2,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,325,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,8,10,공격력15%증가,공격력20%증가,가로 1열 범위의 적 {1}명에게 공격력의 {2}% 피해
204823,불 불스드래곤,rare,e,패시브 1,code,status_effect,황소고집,res/ui/icon/skill/204823.png,,,,,,,,,,,instant,-1,under_self_hp,0,,,self,1,0,,0,,,,,999,1,,,,,,,,,,zombie,self,1,skill_start,20,100,,100,atk_up,self,1,skill_start,20,100,,50,,add_option_time_1,add_option_value_2,,,,,,,,자신이 사망하기 직전에 {1}초간 좀비 효과 부여 및 공격력 {2}% 증가
204833,불 불스드래곤,rare,e,패시브 2,code,skill_guardian,버티기,res/ui/icon/skill/204833.png,,res/effect/effect_protection_spread/effect_protection_spread.spine,,,,,,,,,instant,-1,under_teammate_hp,25,,,teammate_hp_low,1,0,,0,,,,,30,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,val_1,cooldown,,,,,,,자신을 제외한 아군의 생명력이 {1}% 이하가 되었을때 {2}초동안 해당 아군의 피해를 대신 받는 보호막을 씌움 (쿨타임 {3}초)
204843,불 불스드래곤,rare,e,스탯 강화,code,status_effect,방어력 증가,res/ui/icon/skill/204843.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,,,,,,,passive_def_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 방어력 {1}% 증가
204814,빛 불스드래곤,rare,e,드래그 스킬,code,skill_rush,불스 러쉬,res/ui/icon/skill/204814.png,,,,res/effect/skill_orpheusdragon/skill_orpheusdragon.vrp,,,full,square_width,2,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,325,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,8,10,공격력15%증가,공격력20%증가,가로 1열 범위의 적 {1}명에게 공격력의 {2}% 피해
204824,빛 불스드래곤,rare,e,패시브 1,code,skill_enumrate_curve,황소고집,res/ui/icon/skill/204824.png,,res/missile/missile_wedge/missile_wedge_@.vrp,,,,,,,,,instant,-1,indie_time,15,,,enemy_random,1,0,,0,atk,100,,,1,1,polygons,random,,,,,,,,stun,target,,skill_hit,5,100,,100,,,,,,,,,,chance_value,target_count,power_rate,add_option_time_1,,,,,,{1}초마다 무작위 적 {2}명에게 공격력의 {3}% 피해 및 {4}초간 기절 유발
204834,빛 불스드래곤,rare,e,패시브 2,code,status_effect,버티기,res/ui/icon/skill/204834.png,,,,,,,,,,,instant,-1,under_atk_rate,10,,front,ally_random,1,0,,0,,,,,1,1,,,,,,,,,,def_up,target,,skill_start,10,100,,15,,,,,,,,,,chance_value,target_count,add_option_time_1,add_option_value_1,,,,,,피격시 {1}% 확률로 전방 우선 아군 {2}명에게 {3}초간 방어력 {4}% 증가
204844,빛 불스드래곤,rare,e,스탯 강화,code,status_effect,방어력 증가,res/ui/icon/skill/204844.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,,,,,,,passive_def_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 방어력 {1}% 증가
204815,어둠 불스드래곤,rare,e,드래그 스킬,code,skill_rush,불스 러쉬,res/ui/icon/skill/204815.png,,,,res/effect/skill_orpheusdragon/skill_orpheusdragon.vrp,,,full,square_width,2,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,325,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,attack,target_count,power_rate * hit,,,,8,10,공격력15%증가,공격력20%증가,가로 1열 범위의 적 {1}명에게 공격력의 {2}% 피해
204825,어둠 불스드래곤,rare,e,패시브 1,code,status_effect,황소고집,res/ui/icon/skill/204825.png,,,,,,,,,,,instant,-1,indie_time,20,,front,ally_random,2,0,,0,,,,,1,1,,,,,,,,,,immortal,target,,skill_start,10,100,,100,def_up,target,,skill_start,10,100,,15,,chance_value,target_count,add_option_time_1,add_option_value_2,,,,,,{1}초마다 전방 우선 아군 {2}명에게 {3}초간 불사 효과 부여 및 방어력 {4}% 증가
204835,어둠 불스드래곤,rare,e,패시브 2,code,skill_enumrate_curve,튕겨내기,res/ui/icon/skill/204835.png,,res/missile/missile_wedge/missile_wedge_@.vrp,,,,,,,,,instant,-1,under_atk_rate,10,,,enemy_random,1,0,,0,atk,50,,,1,1,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,피격시 {1}% 확률로 무작위 적 {2}명에게 공격력의 {3}% 피해
204845,어둠 불스드래곤,rare,e,스탯 강화,code,status_effect,방어력 증가,res/ui/icon/skill/204845.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,,,,,,,passive_def_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,,,,,자신의 방어력 {1}% 증가
204911,땅 오미야콘,rare,e,드래그 스킬,code,skill_laser,냉동빔,res/ui/icon/skill/204911.png,res/ui/icon/skill/200221.png,res/effect/skill_laser_ice_01/skill_laser_ice_01_@.vrp,,,,,close_up,bar,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,33,,,4,10,,,,x,x,0,0,0,,avoid_down,target,1,skill_hit,10,100,,25,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,#N/A,#N/A,#N/A,#N/A,직선 범위의 적 {1}명에게 공격력의 {2}% 피해 및 {3}초간 회피 {4}% 감소
204912,물 오미야콘,rare,e,드래그 스킬,code,skill_laser,냉동빔,res/ui/icon/skill/204912.png,res/ui/icon/skill/200221.png,res/effect/skill_laser_ice_01/skill_laser_ice_01_@.vrp,,,,,close_up,bar,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,33,,,4,10,,,,x,x,0,0,0,,avoid_down,target,1,skill_hit,10,100,,25,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,#N/A,#N/A,#N/A,#N/A,직선 범위의 적 {1}명에게 공격력의 {2}% 피해 및 {3}초간 회피 {4}% 감소
204913,불 오미야콘,rare,e,드래그 스킬,code,skill_laser,냉동빔,res/ui/icon/skill/204913.png,res/ui/icon/skill/200221.png,res/effect/skill_laser_ice_01/skill_laser_ice_01_water.vrp,,,,,close_up,bar,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,33,,,4,10,,,,x,x,0,0,0,,avoid_down,target,,skill_hit,10,100,,25,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1,add_option_value_1,,#N/A,#N/A,#N/A,#N/A,직선 범위의 적 {1}명에게 공격력의 {2}% 피해 및 {3}초간 회피 {4}% 감소
204914,빛 오미야콘,rare,e,드래그 스킬,code,skill_laser,냉동빔,res/ui/icon/skill/204914.png,res/ui/icon/skill/200221.png,res/effect/skill_laser_ice_01/skill_laser_ice_01_@.vrp,,,,,close_up,bar,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,buff_time_increase,target,,skill_hit,-50,100,,0,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1 * -1,,,#N/A,#N/A,#N/A,#N/A,직선 범위의 적 {1}명에게 공격력의 {2}% 피해 및 대상에게 걸려있는 이로운 효과의 지속시간 {3}% 감소
204915,어둠 오미야콘,rare,e,드래그 스킬,code,skill_laser,냉동빔,res/ui/icon/skill/204915.png,res/ui/icon/skill/200221.png,res/effect/skill_laser_ice_01/skill_laser_ice_01_@.vrp,,,,,close_up,bar,2,,instant,-1,active,,,,enemy_random,3,0,2,0,atk,325,,,4,1,,,,x,x,0,0,0,,buff_time_increase,target,,skill_hit,-50,100,,0,,,,,,,,,debuff,target_count,power_rate * hit,add_option_time_1 * -1,,,#N/A,#N/A,#N/A,#N/A,직선 범위의 적 {1}명에게 공격력의 {2}% 피해 및 대상에게 걸려있는 이로운 효과의 지속시간 {3}% 감소
204921,땅 오미야콘,rare,e,패시브 1,code,skill_enumrate_curve,고드름,res/ui/icon/skill/204921.png,,res/missile/missile_wedge/missile_wedge_@.vrp,,,,,,,,,instant,-1,indie_time,10,,front,enemy_random,3,0,,0,atk,30,,,5,3,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 전방 우선 적 {2}명에게 공격력의 {3}% 피해
204922,물 오미야콘,rare,e,패시브 1,code,skill_enumrate_curve,고드름,res/ui/icon/skill/204922.png,,res/missile/missile_wedge/missile_wedge_@.vrp,,,,,,,,,instant,-1,indie_time,10,,front,enemy_random,2,0,,0,atk,50,,,5,2,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 전방 우선 적 {2}명에게 공격력의 {3}% 피해
204923,불 오미야콘,rare,e,패시브 1,code,skill_enumrate_curve,고드름,res/ui/icon/skill/204923.png,,res/missile/missile_wedge/missile_wedge_@.vrp,,,,,,,,,instant,-1,indie_time,10,,front,enemy_random,1,0,,0,atk,100,,,5,1,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 전방 우선 적 {2}명에게 공격력의 {3}% 피해
204924,빛 오미야콘,rare,e,패시브 1,code,skill_enumrate_curve,고드름,res/ui/icon/skill/204924.png,,res/missile/missile_wedge/missile_wedge_@.vrp,,,,,,,,,instant,-1,indie_time,15,,,enemy_random,5,0,,0,atk,20,,,5,5,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력의 {3}% 피해
204925,어둠 오미야콘,rare,e,패시브 1,code,skill_enumrate_curve,고드름,res/ui/icon/skill/204925.png,,res/missile/missile_wedge/missile_wedge_@.vrp,,,,,,,,,instant,-1,indie_time,15,,,enemy_random,3,0,,0,atk,35,,,5,3,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력의 {3}% 피해
204931,땅 오미야콘,rare,e,패시브 2,code,status_effect,명중 증가,res/ui/icon/skill/204931.png,,,,,,,,,,,instant,-1,basic_rate,10,,,self,1,0,,0,,,,,5,1,,,,,,,,,,hit_rate_up,self,1,skill_start,5,100,,15,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 자신에게 {2}초간 명중 {3}% 증가
204932,물 오미야콘,rare,e,패시브 2,code,status_effect,명중 증가,res/ui/icon/skill/204932.png,,,,,,,,,,,instant,-1,basic_rate,10,,,self,1,0,,0,,,,,5,1,,,,,,,,,,hit_rate_up,self,1,skill_start,5,100,,15,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 자신에게 {2}초간 명중 {3}% 증가
204933,불 오미야콘,rare,e,패시브 2,code,status_effect,명중 증가,res/ui/icon/skill/204933.png,,,,,,,,,,,instant,-1,basic_rate,10,,,self,1,0,,0,,,,,5,1,,,,,,,,,,hit_rate_up,self,1,skill_start,5,100,,15,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 자신에게 {2}초간 명중 {3}% 증가
204934,빛 오미야콘,rare,e,패시브 2,code,status_effect,공격 속도 증가,res/ui/icon/skill/204934.png,,,,,,,,,,,instant,-1,basic_rate,10,,,self,1,0,,0,,,,,5,1,,,,,,,,,,aspd_up,self,1,skill_start,5,100,,15,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 자신에게 {2}초간 공격속도 {3}% 증가
204935,어둠 오미야콘,rare,e,패시브 2,code,status_effect,공격 속도 증가,res/ui/icon/skill/204935.png,,,,,,,,,,,instant,-1,basic_rate,10,,,self,1,0,,0,,,,,5,1,,,,,,,,,,aspd_up,self,1,skill_start,5,100,,15,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 자신에게 {2}초간 공격속도 {3}% 증가
204941,땅 오미야콘,rare,e,스탯 강화,code,status_effect,공격력 증가,res/ui/icon/skill/204941.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_atk_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,#N/A,#N/A,#N/A,#N/A,자신의 공격력 {1}% 증가
204942,물 오미야콘,rare,e,스탯 강화,code,status_effect,공격력 증가,res/ui/icon/skill/204942.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_atk_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,#N/A,#N/A,#N/A,#N/A,자신의 공격력 {1}% 증가
204943,불 오미야콘,rare,e,스탯 강화,code,status_effect,공격력 증가,res/ui/icon/skill/204943.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_atk_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,#N/A,#N/A,#N/A,#N/A,자신의 공격력 {1}% 증가
204944,빛 오미야콘,rare,e,스탯 강화,code,status_effect,공격력 증가,res/ui/icon/skill/204944.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_atk_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,#N/A,#N/A,#N/A,#N/A,자신의 공격력 {1}% 증가
204945,어둠 오미야콘,rare,e,스탯 강화,code,status_effect,공격력 증가,res/ui/icon/skill/204945.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_atk_up,self,1,skill_start,-1,100,,15,,,,,,,,,,add_option_value_1,,,,,#N/A,#N/A,#N/A,#N/A,자신의 공격력 {1}% 증가
205011,땅 돌개바람드래곤,common,,드래그 스킬,code,skill_aoe_wedge,돌풍,res/ui/icon/skill/205011.png,,res/effect/skill_breath_gust/skill_breath_gust_@.vrp,,,,,close_up,wedge,1,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,75,,,3,4,,,,x,x,0,0,0,,accel_mana,self,1,skill_start,5,100,,100,,,,,,,,,attack,target_count,power_rate * hit,add_option_time_1,,,#N/A,#N/A,#N/A,#N/A,"확산형 범위의 적 {1}명에게 공격력의 {2}% 피해, {3}초간 아군의 마나 회복 속도 2배"
205021,땅 돌개바람드래곤,common,,패시브 1,code,status_effect,바람의 보호,res/ui/icon/skill/205021.png,,,,,,,,,,,instant,-1,basic_rate,15,,,ally_none,5,0,,0,,,,,5,1,,,,,,,,,,def_up,target,5,skill_start,10,100,,50,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 {2}초간 아군 전체의 방어력 {3}% 증가
205031,땅 돌개바람드래곤,common,,패시브 2,code,skill_enumrate_curve,회오리바람,res/ui/icon/skill/205031.png,,res/missile/missile_gust/missile_gust_@.vrp,,,,,,,,,instant,-1,indie_time,10,,,enemy_random,3,0,,0,atk + def,100,,,5,3,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate ,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력과 방어력을 합친 수치의 {3}% 피해
205041,땅 돌개바람드래곤,common,,스탯 강화,code,status_effect,방어력 증가,res/ui/icon/skill/205041.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_def_up,self,1,skill_start,-1,100,,50,,,,,,,,,,add_option_value_1,,,,,#N/A,#N/A,#N/A,#N/A,자신의 방어력 {1}% 증가
205012,물 돌개바람드래곤,common,,드래그 스킬,code,skill_aoe_wedge,돌풍,res/ui/icon/skill/205012.png,,res/effect/skill_breath_gust/skill_breath_gust_@.vrp,,,,,close_up,wedge,1,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,75,,,3,4,,,,x,x,0,0,0,,accel_mana,self,1,skill_start,5,100,,100,,,,,,,,,attack,target_count,power_rate * hit,add_option_time_1,,,#N/A,#N/A,#N/A,#N/A,"확산형 범위의 적 {1}명에게 공격력의 {2}% 피해, {3}초간 아군의 마나 회복 속도 2배"
205022,물 돌개바람드래곤,common,,패시브 1,code,status_effect,바람의 보호,res/ui/icon/skill/205022.png,,,,,,,,,,,instant,-1,basic_rate,15,,,ally_none,5,0,,0,,,,,5,1,,,,,,,,,,cri_avoid_up,target,5,skill_start,10,100,,50,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 {2}초간 아군 전체의 치명방어 {3}% 증가
205032,물 돌개바람드래곤,common,,패시브 2,code,skill_enumrate_curve,회오리바람,res/ui/icon/skill/205032.png,,res/missile/missile_gust/missile_gust_@.vrp,,,,,,,,,instant,-1,indie_time,10,,,enemy_random,3,0,,0,atk + def,100,,,5,3,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate ,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력과 방어력을 합친 수치의 {3}% 피해
205042,물 돌개바람드래곤,common,,스탯 강화,code,status_effect,방어력 증가,res/ui/icon/skill/205042.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_def_up,self,1,skill_start,-1,100,,50,,,,,,,,,,add_option_value_1,,,,,#N/A,#N/A,#N/A,#N/A,자신의 방어력 {1}% 증가
205013,불 돌개바람드래곤,common,,드래그 스킬,code,skill_aoe_wedge,돌풍,res/ui/icon/skill/205013.png,,res/effect/skill_breath_gust/skill_breath_gust_@.vrp,,,,,close_up,wedge,1,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,75,,,3,4,,,,x,x,0,0,0,,accel_mana,self,1,skill_start,5,100,,100,,,,,,,,,attack,target_count,power_rate * hit,add_option_time_1,,,#N/A,#N/A,#N/A,#N/A,"확산형 범위의 적 {1}명에게 공격력의 {2}% 피해, {3}초간 아군의 마나 회복 속도 2배"
205023,불 돌개바람드래곤,common,,패시브 1,code,status_effect,바람의 보호,res/ui/icon/skill/205023.png,,,,,,,,,,,instant,-1,basic_rate,15,,,ally_none,5,0,,0,,,,,5,1,,,,,,,,,,atk_up,target,5,skill_start,10,100,,50,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 {2}초간 아군 전체의 공격력 {3}% 증가
205033,불 돌개바람드래곤,common,,패시브 2,code,skill_enumrate_curve,회오리바람,res/ui/icon/skill/205033.png,,res/missile/missile_gust/missile_gust_@.vrp,,,,,,,,,instant,-1,indie_time,10,,,enemy_random,3,0,,0,atk + def,100,,,5,3,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate ,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력과 방어력을 합친 수치의 {3}% 피해
205043,불 돌개바람드래곤,common,,스탯 강화,code,status_effect,방어력 증가,res/ui/icon/skill/205043.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_def_up,self,1,skill_start,-1,100,,50,,,,,,,,,,add_option_value_1,,,,,#N/A,#N/A,#N/A,#N/A,자신의 방어력 {1}% 증가
205014,빛 돌개바람드래곤,common,,드래그 스킬,code,skill_aoe_wedge,돌풍,res/ui/icon/skill/205014.png,,res/effect/skill_breath_gust/skill_breath_gust_@.vrp,,,,,close_up,wedge,1,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,75,,,3,4,,,,x,x,0,0,0,,accel_mana,self,1,skill_start,5,100,,100,,,,,,,,,attack,target_count,power_rate * hit,add_option_time_1,,,#N/A,#N/A,#N/A,#N/A,"확산형 범위의 적 {1}명에게 공격력의 {2}% 피해, {3}초간 아군의 마나 회복 속도 2배"
205024,빛 돌개바람드래곤,common,,패시브 1,code,status_effect,바람의 보호,res/ui/icon/skill/205024.png,,,,,,,,,,,instant,-1,basic_rate,15,,,ally_none,5,0,,0,,,,,5,1,,,,,,,,,,hit_rate_up,target,5,skill_start,10,100,,50,,,,,,,,,,chance_value,add_option_time_1,add_option_value_1,,,,,,,일반공격시 {1}% 확률로 {2}초간 아군 전체의 명중 {3}% 증가
205034,빛 돌개바람드래곤,common,,패시브 2,code,skill_enumrate_curve,회오리바람,res/ui/icon/skill/205034.png,,res/missile/missile_gust/missile_gust_@.vrp,,,,,,,,,instant,-1,indie_time,10,,,enemy_random,3,0,,0,atk + def,100,,,5,3,polygons,random,,,,,,,,,,,,,,,,,,,,,,,,,chance_value,target_count,power_rate ,,,,,,,{1}초마다 무작위 적 {2}명에게 공격력과 방어력을 합친 수치의 {3}% 피해
205044,빛 돌개바람드래곤,common,,스탯 강화,code,status_effect,방어력 증가,res/ui/icon/skill/205044.png,,,,,,,,,,,instant,-1,passive,,,,self,1,0,,0,,,,,,1,,,,x,x,0,0,0,,passive_def_up,self,1,skill_start,-1,100,,50,,,,,,,,,,add_option_value_1,,,,,#N/A,#N/A,#N/A,#N/A,자신의 방어력 {1}% 증가
205015,어둠 돌개바람드래곤,common,,드래그 스킬,code,skill_aoe_wedge,돌풍,res/ui/icon/skill/205015.png,,res/effect/skill_breath_gust/skill_breath_gust_@.vrp,,,,,close_up,wedge,1,,instant,-1,active,,,,enemy_random,2,0,1,0,atk,75,,,3,4,,,,x,x,0,0,0,,accel_mana,self,1,skill_start,5,100,,100,,,,,,,,,attack,target_count,power_rate * hit,add_option_time_1,,,#N/A,#N/A,#N/A,#N/A,"확산형 범위의 적 {1}명에게 공격력의 {2}% 피해, {3}초간 아군의 마나 회복 속도 2배"
