item,category,t_name,t_desc,icon,type,full_type,attr,role,color,rarity,grade,evolution,did,count,sale_price,get_region,package
770551,object,섬머샤인,섬머샤인 해치,,dragon,,,,,,3,1,120551,1,300,,
770552,object,섬머샤인,섬머샤인 해치,,dragon,,,,,,3,1,120552,1,300,,
770553,object,섬머샤인,섬머샤인 해치,,dragon,,,,,,3,1,120553,1,300,,
770554,object,섬머샤인,섬머샤인 해치,,dragon,,,,,,3,1,120554,1,300,,
770555,object,섬머샤인,섬머샤인 해치,,dragon,,,,,,3,1,120555,1,300,,
770561,object,윗치드래곤,윗치드래곤 해치,,dragon,,,,,,3,1,120561,1,300,,
770562,object,윗치드래곤,윗치드래곤 해치,,dragon,,,,,,3,1,120562,1,300,,
770563,object,윗치드래곤,윗치드래곤 해치,,dragon,,,,,,3,1,120563,1,300,,
770564,object,윗치드래곤,윗치드래곤 해치,,dragon,,,,,,3,1,120564,1,300,,
770565,object,윗치드래곤,윗치드래곤 해치,,dragon,,,,,,3,1,120565,1,300,,
770572,object,클라우드드래곤,클라우드드래곤 해치,,dragon,,,,,,5,1,120572,1,300,,
770574,object,클라우드드래곤,클라우드드래곤 해치,,dragon,,,,,,5,1,120574,1,300,,
770581,object,블랙찡또,블랙찡또 해치,,dragon,,,,,,4,1,120581,1,300,,
770582,object,블랙찡또,블랙찡또 해치,,dragon,,,,,,4,1,120582,1,300,,
770584,object,블랙찡또,블랙찡또 해치,,dragon,,,,,,4,1,120584,1,300,,
770585,object,블랙찡또,블랙찡또 해치,,dragon,,,,,,4,1,120585,1,300,,
770591,object,고디움,고디움 해치,,dragon,,,,,,4,1,120591,1,300,,
770593,object,고디움,고디움 해치,,dragon,,,,,,4,1,120593,1,300,,
770594,object,고디움,고디움 해치,,dragon,,,,,,4,1,120594,1,300,,
770595,object,고디움,고디움 해치,,dragon,,,,,,4,1,120595,1,300,,
770601,object,리소드래곤,리소드래곤 해치,,dragon,,,,,,4,1,120601,1,300,,
770602,object,리소드래곤,리소드래곤 해치,,dragon,,,,,,4,1,120602,1,300,,
770604,object,리소드래곤,리소드래곤 해치,,dragon,,,,,,4,1,120604,1,300,,
770605,object,리소드래곤,리소드래곤 해치,,dragon,,,,,,4,1,120605,1,300,,
779011,object,그린 슬라임,그린 슬라임 해치,,slime,,,,,,1,1,129011,1,300,,
779021,object,그린 슬라임,그린 슬라임 해치,,slime,,,,,,2,1,129021,1,300,,
779031,object,그린 슬라임,3등급 그린 슬라임 해치,,slime,,,,,,3,1,129031,1,300,,
779041,object,그린 슬라임,4등급 그린 슬라임 해치,,slime,,,,,,4,1,129041,1,300,,
779051,object,그린 슬라임,5등급 그린 슬라임 해치,,slime,,,,,,5,1,129051,1,300,,
779012,object,블루 슬라임,1등급 블루 슬라임 해치,,slime,,,,,,1,1,129012,1,300,,
779022,object,블루 슬라임,2등급 블루 슬라임 해치,,slime,,,,,,2,1,129022,1,300,,
779032,object,블루 슬라임,3등급 블루 슬라임 해치,,slime,,,,,,3,1,129032,1,300,,
779042,object,블루 슬라임,4등급 블루 슬라임 해치,,slime,,,,,,4,1,129042,1,300,,
779052,object,블루 슬라임,5등급 블루 슬라임 해치,,slime,,,,,,5,1,129052,1,300,,
779013,object,레드 슬라임,1등급 레드 슬라임 해치,,slime,,,,,,1,1,129013,1,300,,
779023,object,레드 슬라임,2등급 레드 슬라임 해치,,slime,,,,,,2,1,129023,1,300,,
779033,object,레드 슬라임,3등급 레드 슬라임 해치,,slime,,,,,,3,1,129033,1,300,,
779043,object,레드 슬라임,4등급 레드 슬라임 해치,,slime,,,,,,4,1,129043,1,300,,
779053,object,레드 슬라임,5등급 레드 슬라임 해치,,slime,,,,,,5,1,129053,1,300,,
779014,object,화이트 슬라임,1등급 화이트 슬라임 해치,,slime,,,,,,1,1,129014,1,300,,
779024,object,화이트 슬라임,2등급 화이트 슬라임 해치,,slime,,,,,,2,1,129024,1,300,,
779034,object,화이트 슬라임,3등급 화이트 슬라임 해치,,slime,,,,,,3,1,129034,1,300,,
779044,object,화이트 슬라임,4등급 화이트 슬라임 해치,,slime,,,,,,4,1,129044,1,300,,
779054,object,화이트 슬라임,5등급 화이트 슬라임 해치,,slime,,,,,,5,1,129054,1,300,,
779015,object,블랙 슬라임,1등급 블랙 슬라임 해치,,slime,,,,,,1,1,129015,1,300,,
779025,object,블랙 슬라임,2등급 블랙 슬라임 해치,,slime,,,,,,2,1,129025,1,300,,
779035,object,블랙 슬라임,3등급 블랙 슬라임 해치,,slime,,,,,,3,1,129035,1,300,,
779045,object,블랙 슬라임,4등급 블랙 슬라임 해치,,slime,,,,,,4,1,129045,1,300,,
779055,object,블랙 슬라임,5등급 블랙 슬라임 해치,,slime,,,,,,5,1,129055,1,300,,
779134,object,슈퍼 슬라임,3등급 슈퍼 슬라임 해치,,slime,,,,,,3,1,129134,1,300,,
779144,object,슈퍼 슬라임,4등급 슈퍼 슬라임 해치,,slime,,,,,,4,1,129144,1,300,,
779154,object,슈퍼 슬라임,5등급 슈퍼 슬라임 해치,,slime,,,,,,5,1,129154,1,300,,
779215,object,스킬 슬라임,1등급 스킬 슬라임 해치,,slime,,,,,,1,1,129215,1,300,,
780011,object,파워드래곤,파워드래곤 해츨링,,dragon,,,,,,5,2,120011,1,300,,
780012,object,파워드래곤,파워드래곤 해츨링,,dragon,,,,,,5,2,120012,1,300,,
780014,object,파워드래곤,파워드래곤 해츨링,,dragon,,,,,,5,2,120014,1,300,,
780015,object,파워드래곤,파워드래곤 해츨링,,dragon,,,,,,5,2,120015,1,300,,
780021,object,램곤,램곤 해츨링,,dragon,,,,,,3,2,120021,1,300,,
780022,object,램곤,램곤 해츨링,,dragon,,,,,,3,2,120022,1,300,,
780023,object,램곤,램곤 해츨링,,dragon,,,,,,3,2,120023,1,300,,
780024,object,램곤,램곤 해츨링,,dragon,,,,,,3,2,120024,1,300,,
780025,object,램곤,램곤 해츨링,,dragon,,,,,,3,2,120025,1,300,,
780051,object,애플칙,애플칙 해츨링,,dragon,,,,,,2,2,120051,1,300,,
780052,object,애플칙,애플칙 해츨링,,dragon,,,,,,2,2,120052,1,300,,
780053,object,애플칙,애플칙 해츨링,,dragon,,,,,,2,2,120053,1,300,,
780054,object,애플칙,애플칙 해츨링,,dragon,,,,,,2,2,120054,1,300,,
780055,object,애플칙,애플칙 해츨링,,dragon,,,,,,2,2,120055,1,300,,
780071,object,스파인,스파인 해츨링,,dragon,,,,,,3,2,120071,1,300,,
780072,object,스파인,스파인 해츨링,,dragon,,,,,,3,2,120072,1,300,,
780073,object,스파인,스파인 해츨링,,dragon,,,,,,3,2,120073,1,300,,
780074,object,스파인,스파인 해츨링,,dragon,,,,,,3,2,120074,1,300,,
780075,object,스파인,스파인 해츨링,,dragon,,,,,,3,2,120075,1,300,,
780081,object,리프드래곤,리프드래곤 해츨링,,dragon,,,,,,2,2,120081,1,300,,
780082,object,리프드래곤,리프드래곤 해츨링,,dragon,,,,,,2,2,120082,1,300,,
780083,object,리프드래곤,리프드래곤 해츨링,,dragon,,,,,,2,2,120083,1,300,,
780084,object,리프드래곤,리프드래곤 해츨링,,dragon,,,,,,2,2,120084,1,300,,
780085,object,리프드래곤,리프드래곤 해츨링,,dragon,,,,,,2,2,120085,1,300,,
780091,object,테일드래곤,테일드래곤 해츨링,,dragon,,,,,,3,2,120091,1,300,,
780092,object,테일드래곤,테일드래곤 해츨링,,dragon,,,,,,3,2,120092,1,300,,
780093,object,테일드래곤,테일드래곤 해츨링,,dragon,,,,,,3,2,120093,1,300,,
780094,object,테일드래곤,테일드래곤 해츨링,,dragon,,,,,,3,2,120094,1,300,,
780095,object,테일드래곤,테일드래곤 해츨링,,dragon,,,,,,3,2,120095,1,300,,
780111,object,페어리드래곤,페어리드래곤 해츨링,,dragon,,,,,,4,2,120111,1,300,,
780112,object,페어리드래곤,페어리드래곤 해츨링,,dragon,,,,,,4,2,120112,1,300,,
780113,object,페어리드래곤,페어리드래곤 해츨링,,dragon,,,,,,4,2,120113,1,300,,
780114,object,페어리드래곤,페어리드래곤 해츨링,,dragon,,,,,,4,2,120114,1,300,,
780115,object,페어리드래곤,페어리드래곤 해츨링,,dragon,,,,,,4,2,120115,1,300,,
780122,object,사이커드래곤,사이커드래곤 해츨링,,dragon,,,,,,4,2,120122,1,300,,
780123,object,사이커드래곤,사이커드래곤 해츨링,,dragon,,,,,,4,2,120123,1,300,,
780124,object,사이커드래곤,사이커드래곤 해츨링,,dragon,,,,,,4,2,120124,1,300,,
780125,object,사이커드래곤,사이커드래곤 해츨링,,dragon,,,,,,4,2,120125,1,300,,
780141,object,퍼플립스드래곤,퍼플립스드래곤 해츨링,,dragon,,,,,,2,2,120141,1,300,,
780142,object,퍼플립스드래곤,퍼플립스드래곤 해츨링,,dragon,,,,,,2,2,120142,1,300,,
780143,object,퍼플립스드래곤,퍼플립스드래곤 해츨링,,dragon,,,,,,2,2,120143,1,300,,
780144,object,퍼플립스드래곤,퍼플립스드래곤 해츨링,,dragon,,,,,,2,2,120144,1,300,,
780145,object,퍼플립스드래곤,퍼플립스드래곤 해츨링,,dragon,,,,,,2,2,120145,1,300,,
780151,object,변종 에그드래곤,변종 에그드래곤 해츨링,,dragon,,,,,,3,2,120151,1,300,,
780152,object,변종 에그드래곤,변종 에그드래곤 해츨링,,dragon,,,,,,3,2,120152,1,300,,
780153,object,변종 에그드래곤,변종 에그드래곤 해츨링,,dragon,,,,,,3,2,120153,1,300,,
780154,object,변종 에그드래곤,변종 에그드래곤 해츨링,,dragon,,,,,,3,2,120154,1,300,,
780155,object,변종 에그드래곤,변종 에그드래곤 해츨링,,dragon,,,,,,3,2,120155,1,300,,
780161,object,핑크벨,핑크벨 해츨링,,dragon,,,,,,3,2,120161,1,300,,
780162,object,핑크벨,핑크벨 해츨링,,dragon,,,,,,3,2,120162,1,300,,
780163,object,핑크벨,핑크벨 해츨링,,dragon,,,,,,3,2,120163,1,300,,
780164,object,핑크벨,핑크벨 해츨링,,dragon,,,,,,3,2,120164,1,300,,
780165,object,핑크벨,핑크벨 해츨링,,dragon,,,,,,3,2,120165,1,300,,
780172,object,에일리언드래곤,에일리언드래곤 해츨링,,dragon,,,,,,4,2,120172,1,300,,
780173,object,에일리언드래곤,에일리언드래곤 해츨링,,dragon,,,,,,4,2,120173,1,300,,
780174,object,에일리언드래곤,에일리언드래곤 해츨링,,dragon,,,,,,4,2,120174,1,300,,
780175,object,에일리언드래곤,에일리언드래곤 해츨링,,dragon,,,,,,4,2,120175,1,300,,
780181,object,블루드래곤,블루드래곤 해츨링,,dragon,,,,,,2,2,120181,1,300,,
780182,object,블루드래곤,블루드래곤 해츨링,,dragon,,,,,,2,2,120182,1,300,,
780183,object,블루드래곤,블루드래곤 해츨링,,dragon,,,,,,2,2,120183,1,300,,
780184,object,블루드래곤,블루드래곤 해츨링,,dragon,,,,,,2,2,120184,1,300,,
780185,object,블루드래곤,블루드래곤 해츨링,,dragon,,,,,,2,2,120185,1,300,,
780191,object,리티오,리티오 해츨링,,dragon,,,,,,3,2,120191,1,300,,
780192,object,리티오,리티오 해츨링,,dragon,,,,,,3,2,120192,1,300,,
780193,object,리티오,리티오 해츨링,,dragon,,,,,,3,2,120193,1,300,,
780194,object,리티오,리티오 해츨링,,dragon,,,,,,3,2,120194,1,300,,
780195,object,리티오,리티오 해츨링,,dragon,,,,,,3,2,120195,1,300,,
780201,object,허리케인,허리케인 해츨링,,dragon,,,,,,4,2,120201,1,300,,
780202,object,허리케인,허리케인 해츨링,,dragon,,,,,,4,2,120202,1,300,,
780203,object,허리케인,허리케인 해츨링,,dragon,,,,,,4,2,120203,1,300,,
780204,object,허리케인,허리케인 해츨링,,dragon,,,,,,4,2,120204,1,300,,
780212,object,가루다,가루다 해츨링,,dragon,,,,,,4,2,120212,1,300,,
780213,object,가루다,가루다 해츨링,,dragon,,,,,,4,2,120213,1,300,,
780214,object,가루다,가루다 해츨링,,dragon,,,,,,4,2,120214,1,300,,
780215,object,가루다,가루다 해츨링,,dragon,,,,,,4,2,120215,1,300,,
780223,object,번개고룡,번개고룡 해츨링,,dragon,,,,,,5,2,120223,1,300,,
780224,object,번개고룡,번개고룡 해츨링,,dragon,,,,,,5,2,120224,1,300,,
780225,object,번개고룡,번개고룡 해츨링,,dragon,,,,,,5,2,120225,1,300,,
780231,object,자룡,자룡 해츨링,,dragon,,,,,,3,2,120231,1,300,,
780232,object,자룡,자룡 해츨링,,dragon,,,,,,3,2,120232,1,300,,
780233,object,자룡,자룡 해츨링,,dragon,,,,,,3,2,120233,1,300,,
780234,object,자룡,자룡 해츨링,,dragon,,,,,,3,2,120234,1,300,,
780235,object,자룡,자룡 해츨링,,dragon,,,,,,3,2,120235,1,300,,
780271,object,붐버,붐버 해츨링,,dragon,,,,,,3,2,120271,1,300,,
780272,object,붐버,붐버 해츨링,,dragon,,,,,,3,2,120272,1,300,,
780273,object,붐버,붐버 해츨링,,dragon,,,,,,3,2,120273,1,300,,
780274,object,붐버,붐버 해츨링,,dragon,,,,,,3,2,120274,1,300,,
780275,object,붐버,붐버 해츨링,,dragon,,,,,,3,2,120275,1,300,,
780294,object,고대신룡,고대신룡 해츨링,,dragon,,,,,,5,2,120294,1,300,,
780295,object,고대신룡,고대신룡 해츨링,,dragon,,,,,,5,2,120295,1,300,,
780301,object,삐에로드래곤,삐에로드래곤 해츨링,,dragon,,,,,,4,2,120301,1,300,,
780302,object,삐에로드래곤,삐에로드래곤 해츨링,,dragon,,,,,,4,2,120302,1,300,,
780303,object,삐에로드래곤,삐에로드래곤 해츨링,,dragon,,,,,,4,2,120303,1,300,,
780304,object,삐에로드래곤,삐에로드래곤 해츨링,,dragon,,,,,,4,2,120304,1,300,,
780305,object,삐에로드래곤,삐에로드래곤 해츨링,,dragon,,,,,,4,2,120305,1,300,,
780312,object,파라오드래곤,파라오드래곤 해츨링,,dragon,,,,,,4,2,120312,1,300,,
780313,object,파라오드래곤,파라오드래곤 해츨링,,dragon,,,,,,4,2,120313,1,300,,
780314,object,파라오드래곤,파라오드래곤 해츨링,,dragon,,,,,,4,2,120314,1,300,,
780315,object,파라오드래곤,파라오드래곤 해츨링,,dragon,,,,,,4,2,120315,1,300,,
780321,object,크레센트,크레센트 해츨링,,dragon,,,,,,3,2,120321,1,300,,
780322,object,크레센트,크레센트 해츨링,,dragon,,,,,,3,2,120322,1,300,,
780323,object,크레센트,크레센트 해츨링,,dragon,,,,,,3,2,120323,1,300,,
780324,object,크레센트,크레센트 해츨링,,dragon,,,,,,3,2,120324,1,300,,
780325,object,크레센트,크레센트 해츨링,,dragon,,,,,,3,2,120325,1,300,,
780331,object,서펀트드래곤,서펀트드래곤 해츨링,,dragon,,,,,,3,2,120331,1,300,,
780332,object,서펀트드래곤,서펀트드래곤 해츨링,,dragon,,,,,,3,2,120332,1,300,,
780333,object,서펀트드래곤,서펀트드래곤 해츨링,,dragon,,,,,,3,2,120333,1,300,,
780334,object,서펀트드래곤,서펀트드래곤 해츨링,,dragon,,,,,,3,2,120334,1,300,,
780335,object,서펀트드래곤,서펀트드래곤 해츨링,,dragon,,,,,,3,2,120335,1,300,,
780371,object,레이디드래곤,레이디드래곤 해츨링,,dragon,,,,,,3,2,120371,1,300,,
780372,object,레이디드래곤,레이디드래곤 해츨링,,dragon,,,,,,3,2,120372,1,300,,
780373,object,레이디드래곤,레이디드래곤 해츨링,,dragon,,,,,,3,2,120373,1,300,,
780374,object,레이디드래곤,레이디드래곤 해츨링,,dragon,,,,,,3,2,120374,1,300,,
780375,object,레이디드래곤,레이디드래곤 해츨링,,dragon,,,,,,3,2,120375,1,300,,
780381,object,시타엘,시타엘 해츨링,,dragon,,,,,,4,2,120381,1,300,,
780383,object,시타엘,시타엘 해츨링,,dragon,,,,,,4,2,120383,1,300,,
780384,object,시타엘,시타엘 해츨링,,dragon,,,,,,4,2,120384,1,300,,
780385,object,시타엘,시타엘 해츨링,,dragon,,,,,,4,2,120385,1,300,,
780404,object,백룡,백룡 해츨링,,dragon,,,,,,5,2,120404,1,300,,
780405,object,흑룡,흑룡 해츨링,,dragon,,,,,,5,2,120405,1,300,,
780411,object,옵타티오,옵타티오 해츨링,,dragon,,,,,,3,2,120411,1,300,,
780412,object,옵타티오,옵타티오 해츨링,,dragon,,,,,,3,2,120412,1,300,,
780413,object,옵타티오,옵타티오 해츨링,,dragon,,,,,,3,2,120413,1,300,,
780414,object,옵타티오,옵타티오 해츨링,,dragon,,,,,,3,2,120414,1,300,,
780415,object,옵타티오,옵타티오 해츨링,,dragon,,,,,,3,2,120415,1,300,,
780421,object,수라드래곤,수라드래곤 해츨링,,dragon,,,,,,4,2,120421,1,300,,
780422,object,수라드래곤,수라드래곤 해츨링,,dragon,,,,,,4,2,120422,1,300,,
780423,object,수라드래곤,수라드래곤 해츨링,,dragon,,,,,,4,2,120423,1,300,,
780425,object,수라드래곤,수라드래곤 해츨링,,dragon,,,,,,4,2,120425,1,300,,
780431,object,스마트드래곤,스마트드래곤 해츨링,,dragon,,,,,,5,2,120431,1,300,,
780432,object,스마트드래곤,스마트드래곤 해츨링,,dragon,,,,,,5,2,120432,1,300,,
780433,object,스마트드래곤,스마트드래곤 해츨링,,dragon,,,,,,5,2,120433,1,300,,
780391,object,원더드래곤,원더드래곤 해츨링,,dragon,,,,,,4,2,120391,1,300,,
780392,object,원더드래곤,원더드래곤 해츨링,,dragon,,,,,,4,2,120392,1,300,,
780393,object,원더드래곤,원더드래곤 해츨링,,dragon,,,,,,4,2,120393,1,300,,
780395,object,원더드래곤,원더드래곤 해츨링,,dragon,,,,,,4,2,120395,1,300,,
780443,object,아르주나,아르주나 해츨링,,dragon,,,,,,5,2,120443,1,300,,
780455,object,카르나,카르나 해츨링,,dragon,,,,,,4,2,120455,1,300,,
780462,object,베루스,베루스 해츨링,,dragon,,,,,,5,2,120462,1,300,,
780463,object,베리타스,베리타스 해츨링,,dragon,,,,,,5,2,120463,1,300,,
780061,object,에스티미아,에스티미아 해츨링,,dragon,,,,,,3,2,120061,1,300,,
780062,object,에스티미아,에스티미아 해츨링,,dragon,,,,,,3,2,120062,1,300,,
780063,object,에스티미아,에스티미아 해츨링,,dragon,,,,,,3,2,120063,1,300,,
780064,object,에스티미아,에스티미아 해츨링,,dragon,,,,,,3,2,120064,1,300,,
780065,object,에스티미아,에스티미아 해츨링,,dragon,,,,,,3,2,120065,1,300,,
780101,object,빙하고룡,빙하고룡 해츨링,,dragon,,,,,,5,2,120101,1,300,,
780102,object,빙하고룡,빙하고룡 해츨링,,dragon,,,,,,5,2,120102,1,300,,
780104,object,빙하고룡,빙하고룡 해츨링,,dragon,,,,,,5,2,120104,1,300,,
780105,object,빙하고룡,빙하고룡 해츨링,,dragon,,,,,,5,2,120105,1,300,,
780241,object,파이거,파이거 해츨링,,dragon,,,,,,4,2,120241,1,300,,
780242,object,파이거,파이거 해츨링,,dragon,,,,,,4,2,120242,1,300,,
780243,object,파이거,파이거 해츨링,,dragon,,,,,,4,2,120243,1,300,,
780244,object,파이거,파이거 해츨링,,dragon,,,,,,4,2,120244,1,300,,
780344,object,다크닉스,다크닉스 해츨링,,dragon,,,,,,5,2,120344,1,300,,
780345,object,다크닉스,다크닉스 해츨링,,dragon,,,,,,5,2,120345,1,300,,
780041,object,오르페우스,오르페우스 해츨링,,dragon,,,,,,4,2,120041,1,300,,
780042,object,오르페우스,오르페우스 해츨링,,dragon,,,,,,4,2,120042,1,300,,
780043,object,오르페우스,오르페우스 해츨링,,dragon,,,,,,4,2,120043,1,300,,
780045,object,오르페우스,오르페우스 해츨링,,dragon,,,,,,4,2,120045,1,300,,
780351,object,캣츠곤,캣츠곤 해츨링,,dragon,,,,,,3,2,120351,1,300,,
780352,object,캣츠곤,캣츠곤 해츨링,,dragon,,,,,,3,2,120352,1,300,,
780353,object,캣츠곤,캣츠곤 해츨링,,dragon,,,,,,3,2,120353,1,300,,
780354,object,캣츠곤,캣츠곤 해츨링,,dragon,,,,,,3,2,120354,1,300,,
780355,object,캣츠곤,캣츠곤 해츨링,,dragon,,,,,,3,2,120355,1,300,,
780471,object,바위드래곤,바위드래곤 해츨링,,dragon,,,,,,2,2,120471,1,300,,
780472,object,바위드래곤,바위드래곤 해츨링,,dragon,,,,,,2,2,120472,1,300,,
780473,object,바위드래곤,바위드래곤 해츨링,,dragon,,,,,,2,2,120473,1,300,,
780474,object,바위드래곤,바위드래곤 해츨링,,dragon,,,,,,2,2,120474,1,300,,
780475,object,바위드래곤,바위드래곤 해츨링,,dragon,,,,,,2,2,120475,1,300,,
780481,object,불스드래곤,불스드래곤 해츨링,,dragon,,,,,,3,2,120481,1,300,,
780482,object,불스드래곤,불스드래곤 해츨링,,dragon,,,,,,3,2,120482,1,300,,
780483,object,불스드래곤,불스드래곤 해츨링,,dragon,,,,,,3,2,120483,1,300,,
780484,object,불스드래곤,불스드래곤 해츨링,,dragon,,,,,,3,2,120484,1,300,,
780485,object,불스드래곤,불스드래곤 해츨링,,dragon,,,,,,3,2,120485,1,300,,
780491,object,오미야콘,오미야콘 해츨링,,dragon,,,,,,3,2,120491,1,300,,
780492,object,오미야콘,오미야콘 해츨링,,dragon,,,,,,3,2,120492,1,300,,
780493,object,오미야콘,오미야콘 해츨링,,dragon,,,,,,3,2,120493,1,300,,
780494,object,오미야콘,오미야콘 해츨링,,dragon,,,,,,3,2,120494,1,300,,
780495,object,오미야콘,오미야콘 해츨링,,dragon,,,,,,3,2,120495,1,300,,
780501,object,돌개바람드래곤,돌개바람드래곤 해츨링,,dragon,,,,,,2,2,120501,1,300,,
780502,object,돌개바람드래곤,돌개바람드래곤 해츨링,,dragon,,,,,,2,2,120502,1,300,,
780503,object,돌개바람드래곤,돌개바람드래곤 해츨링,,dragon,,,,,,2,2,120503,1,300,,
780504,object,돌개바람드래곤,돌개바람드래곤 해츨링,,dragon,,,,,,2,2,120504,1,300,,
780505,object,돌개바람드래곤,돌개바람드래곤 해츨링,,dragon,,,,,,2,2,120505,1,300,,
780511,object,테디드래곤,테디드래곤 해츨링,,dragon,,,,,,4,2,120511,1,300,,
780512,object,테디드래곤,테디드래곤 해츨링,,dragon,,,,,,4,2,120512,1,300,,
780513,object,테디드래곤,테디드래곤 해츨링,,dragon,,,,,,4,2,120513,1,300,,
780514,object,테디드래곤,테디드래곤 해츨링,,dragon,,,,,,4,2,120514,1,300,,
780521,object,헝그리드래곤,헝그리드래곤 해츨링,,dragon,,,,,,3,2,120521,1,300,,
780522,object,헝그리드래곤,헝그리드래곤 해츨링,,dragon,,,,,,3,2,120522,1,300,,
780523,object,헝그리드래곤,헝그리드래곤 해츨링,,dragon,,,,,,3,2,120523,1,300,,
780524,object,헝그리드래곤,헝그리드래곤 해츨링,,dragon,,,,,,3,2,120524,1,300,,
780525,object,헝그리드래곤,헝그리드래곤 해츨링,,dragon,,,,,,3,2,120525,1,300,,
780531,object,순둥곤,순둥곤 해츨링,,dragon,,,,,,4,2,120531,1,300,,
780532,object,순둥곤,순둥곤 해츨링,,dragon,,,,,,4,2,120532,1,300,,
780533,object,순둥곤,순둥곤 해츨링,,dragon,,,,,,4,2,120533,1,300,,
780534,object,순둥곤,순둥곤 해츨링,,dragon,,,,,,4,2,120534,1,300,,
780541,object,캥거레빗드래곤,캥거레빗드래곤 해츨링,,dragon,,,,,,3,2,120541,1,300,,
780542,object,캥거레빗드래곤,캥거레빗드래곤 해츨링,,dragon,,,,,,3,2,120542,1,300,,
780543,object,캥거레빗드래곤,캥거레빗드래곤 해츨링,,dragon,,,,,,3,2,120543,1,300,,
780544,object,캥거레빗드래곤,캥거레빗드래곤 해츨링,,dragon,,,,,,3,2,120544,1,300,,
780545,object,캥거레빗드래곤,캥거레빗드래곤 해츨링,,dragon,,,,,,3,2,120545,1,300,,
780551,object,섬머샤인,섬머샤인 해츨링,,dragon,,,,,,3,2,120551,1,300,,
780552,object,섬머샤인,섬머샤인 해츨링,,dragon,,,,,,3,2,120552,1,300,,
780553,object,섬머샤인,섬머샤인 해츨링,,dragon,,,,,,3,2,120553,1,300,,
780554,object,섬머샤인,섬머샤인 해츨링,,dragon,,,,,,3,2,120554,1,300,,
780555,object,섬머샤인,섬머샤인 해츨링,,dragon,,,,,,3,2,120555,1,300,,
780561,object,윗치드래곤,윗치드래곤 해츨링,,dragon,,,,,,3,2,120561,1,300,,
780562,object,윗치드래곤,윗치드래곤 해츨링,,dragon,,,,,,3,2,120562,1,300,,
780563,object,윗치드래곤,윗치드래곤 해츨링,,dragon,,,,,,3,2,120563,1,300,,
780564,object,윗치드래곤,윗치드래곤 해츨링,,dragon,,,,,,3,2,120564,1,300,,
780565,object,윗치드래곤,윗치드래곤 해츨링,,dragon,,,,,,3,2,120565,1,300,,
780572,object,클라우드드래곤,클라우드드래곤 해츨링,,dragon,,,,,,5,2,120572,1,300,,
780574,object,클라우드드래곤,클라우드드래곤 해츨링,,dragon,,,,,,5,2,120574,1,300,,
780581,object,블랙찡또,블랙찡또 해츨링,,dragon,,,,,,4,2,120581,1,300,,
780582,object,블랙찡또,블랙찡또 해츨링,,dragon,,,,,,4,2,120582,1,300,,
780584,object,블랙찡또,블랙찡또 해츨링,,dragon,,,,,,4,2,120584,1,300,,
780585,object,블랙찡또,블랙찡또 해츨링,,dragon,,,,,,4,2,120585,1,300,,
780591,object,고디움,고디움 해츨링,,dragon,,,,,,4,2,120591,1,300,,
780593,object,고디움,고디움 해츨링,,dragon,,,,,,4,2,120593,1,300,,
780594,object,고디움,고디움 해츨링,,dragon,,,,,,4,2,120594,1,300,,
780595,object,고디움,고디움 해츨링,,dragon,,,,,,4,2,120595,1,300,,
780601,object,리소드래곤,리소드래곤 해츨링,,dragon,,,,,,4,2,120601,1,300,,
780602,object,리소드래곤,리소드래곤 해츨링,,dragon,,,,,,4,2,120602,1,300,,
780604,object,리소드래곤,리소드래곤 해츨링,,dragon,,,,,,4,2,120604,1,300,,
780605,object,리소드래곤,리소드래곤 해츨링,,dragon,,,,,,4,2,120605,1,300,,
790011,object,파워드래곤,파워드래곤 성룡,,dragon,,,,,,3,3,120011,1,300,,
790012,object,파워드래곤,파워드래곤 성룡,,dragon,,,,,,3,3,120012,1,300,,
790014,object,파워드래곤,파워드래곤 성룡,,dragon,,,,,,3,3,120014,1,300,,
790015,object,파워드래곤,파워드래곤 성룡,,dragon,,,,,,3,3,120015,1,300,,
790021,object,램곤,램곤 성룡,,dragon,,,,,,4,3,120021,1,300,,
790022,object,램곤,램곤 성룡,,dragon,,,,,,4,3,120022,1,300,,
790023,object,램곤,램곤 성룡,,dragon,,,,,,4,3,120023,1,300,,
790024,object,램곤,램곤 성룡,,dragon,,,,,,4,3,120024,1,300,,
790025,object,램곤,램곤 성룡,,dragon,,,,,,5,3,120025,1,300,,
790051,object,애플칙,애플칙 성룡,,dragon,,,,,,5,3,120051,1,300,,
790052,object,애플칙,애플칙 성룡,,dragon,,,,,,5,3,120052,1,300,,
790053,object,애플칙,애플칙 성룡,,dragon,,,,,,4,3,120053,1,300,,
790054,object,애플칙,애플칙 성룡,,dragon,,,,,,4,3,120054,1,300,,
790055,object,애플칙,애플칙 성룡,,dragon,,,,,,4,3,120055,1,300,,
790071,object,스파인,스파인 성룡,,dragon,,,,,,4,3,120071,1,300,,
790072,object,스파인,스파인 성룡,,dragon,,,,,,5,3,120072,1,300,,
790073,object,스파인,스파인 성룡,,dragon,,,,,,4,3,120073,1,300,,
790074,object,스파인,스파인 성룡,,dragon,,,,,,5,3,120074,1,300,,
790075,object,스파인,스파인 성룡,,dragon,,,,,,5,3,120075,1,300,,
790081,object,리프드래곤,리프드래곤 성룡,,dragon,,,,,,3,3,120081,1,300,,
