wid,word,strict_word
9860,카섹,1
9861,컴색,1
9862,컴섹,1
9863,컴쌕,1
9864,컴쎅,1
9865,콘돔,1
9866,큰좇,1
9867,큼섹,1
9868,튀껍,1
9869,튀꼽,1
9870,티껍,1
9871,티꼽,1
9872,티발,1
9873,티빨,1
9874,파큐,1
9875,팍큐,1
9876,퍼큐,1
9877,퍽유,1
9878,퍽큐,1
9879,펀색,1
9880,펀섹,1
9881,펔규,1
9882,펔뀨,1
9883,펔유,1
9884,펔큐,1
9885,포뀨,1
9886,포큐,1
9887,폭뀨,1
9888,폰떽,1
9889,폰색,1
9890,폰섹,1
9891,폰쉑,1
9892,폰쌕,1
9893,폰쎅,1
9894,풀알,1
9895,할타,1
9896,핥아,1
9897,핧아,1
9898,항문,1
9899,허벌,1
9900,허접,1
9901,호구,1
9902,호로,1
9903,호빠,1
9904,호좁,1
9905,혼음,1
9906,후다,1
9907,후래,1
9908,후랴,1
9909,후장,1
9910,후좡,1
9911,섻스,1
9912,ssibal,1
9913,.de.vu,1
9914,0rgasm,1
9915,annuar,1
9916,assboy,1
9917,assfuk,1
9918,asshoe,1
9919,asshol,1
9920,asslip,1
9921,assman,1
9922,assown,1
9923,assram,1
9924,assrip,1
9925,assrob,1
9926,asstab,1
9927,assuck,1
9928,badass,1
9929,bastid,1
9930,biatch,1
9931,bigass,1
9932,bigdik,1
9933,bigfuk,1
9934,biggay,1
9935,bighoe,1
9936,bignut,1
9937,biotch,1
9938,bl0wme,1
9939,blowm3,1
9940,bonerz,1
9941,buddha,1
9942,섻스,1
9943,c00ter,1
9944,chAAnk,1
9945,cooter,1
9946,cumm3r,1
9947,cummer,1
9948,cumonu,1
9949,dAAldo,1
9950,dicwad,1
9951,dildos,1
9952,dollar,1
9953,dumazz,1
9954,fag0ts,1
9955,fag0tz,1
9956,Fagass,1
9957,fagg0t,1
9958,fagg3t,1
9959,fagget,1
9960,faggit,1
9961,faggot,1
9962,fagots,1
9963,fart3d,1
9964,farted,1
9965,fatass,1
9966,fatazz,1
9967,finger,1
9968,fuck3d,1
9969,fuck3r,1
9970,fucked,1
9971,fucker,1
9972,fuckgm,1
9973,fuckin,1
9974,fuckm3,1
9975,fuckme,1
9976,fuckup,1
9977,fucyou,1
9978,fukead,1
9979,fukjap,1
9980,fuknut,1
9981,fukoff,1
9982,fukuup,1
9983,fukyah,1
9984,fukyou,1
9985,fuqnut,1
9986,fuqoff,1
9987,fuxjoo,1
9988,fuxyou,1
9989,g0nads,1
9990,gameim,1
9991,gays3x,1
9992,gonads,1
9993,guinn3,1
9994,h00ker,1
9995,h0tsex,1
9996,hard0n,1
9997,honker,1
9998,honkey,1
9999,hooker,1
10000,hots3x,1
10001,hotsex,1
10002,jewbag,1
10003,jewboy,1
10004,jigabu,1
10005,k0nd0m,1
10006,k0ndom,1
10007,kumm3r,1
10008,muslim,1
10009,mycock,1
10010,mydick,1
10011,niggah,1
10012,nigger,1
10013,niggor,1
10014,nigguh,1
10015,nigiro,1
10016,niglet,1
10017,nigore,1
10018,nipple,1
10019,p0rn0z,1
10020,p0rnos,1
10021,p3cker,1
10022,pecker,1
10023,penAAs,1
10024,phuked,1
10025,pissed,1
10026,pisser,1
10027,pisses,1
10028,pissin,1
10029,pornos,1
10030,prAAck,1
10031,pricks,1
10032,pussie,1
10033,pussis,1
10034,r3tard,1
10035,racist,1
10036,rapeme,1
10037,rectum,1
10038,retard,1
10039,schwul,1
10040,shAAts,1
10041,shited,1
10042,shitty,1
10043,sl3az3,1
10044,sleaze,1
10045,snatch,1
10046,spooge,1
10047,sucker,1
10048,suckme,1
10049,v0yuer,1
10050,vagina,1
10051,assbag,1
10052,asshat,1
10053,asswad,1
10054,bading,1
10055,bampot,1
10056,beaner,1
10057,bitchy,1
10058,boboka,1
10059,bollox,1
10060,buceta,1
10061,bulbol,1
10062,burnik,1
10063,bwiset,1
10064,ceceta,1
10065,coochy,1
10066,cunnie,1
10067,dookie,1
10068,douche,1
10069,dumass,1
10070,fagbag,1
10071,flamer,1
10072,fodame,1
10073,fuckit,1
10074,gamela,1
10075,gayass,1
10076,gaybob,1
10077,gaywad,1
10078,giatay,1
10079,gringo,1
10080,hardon,1
10081,hindot,1
10082,hostes,1
10083,inutil,1
10084,itpusi,1
10085,jerjer,1
10086,kantot,1
10087,kantut,1
10088,kepias,1
10089,kepyas,1
10090,kootch,1
10091,kukuri,1
10092,letche,1
10093,lezzie,1
10094,lintik,1
10095,manyak,1
10096,mineta,1
10097,palant,1
10098,pekpek,1
10099,pennis,1
10100,pokpok,1
10101,prosty,1
10102,puneta,1
10103,rimjob,1
10104,s2pido,1
10105,salsal,1
10106,scrote,1
10107,stupid,1
10108,sucide,1
10109,suckit,1
10110,suckmy,1
10111,tarugo,1
10112,tities,1
10113,valeta,1
10114,wanker,1
10115,wieprz,1
10116,xaneta,1
10117,xoroca,1
10118,xuxuta,1
10119,zdzira,1
10120,T_I_T_,1
10121,V_A_G_,1
10122,admini,1
10123,admins,1
10124,boting,1
10125,hacker,1
10126,testid,1
10127,天皇,1
10128,明仁,1
10129,繼宮,1
10130,徳仁,1
10131,親王,1
10132,キ印,1
10133,くそ,1
10134,シネ,1
10135,ｼﾈ,1
10136,セガ,1
10137,ハゲ,1
10138,ヒモ,1
10139,ﾋﾓ,1
10140,ポア,1
10141,ぽあ,1
10142,阿呆,1
10143,愛撫,1
10144,按摩,1
10145,飲尿,1
10146,陰核,1
10147,陰茎,1
10148,陰唇,1
10149,隠坊,1
10150,運営,1
10151,援交,1
10152,姦通,1
10153,巨根,1
10154,狂女,1
10155,胸射,1
10156,業病,1
10157,玉金,1
10158,緊縛,1
10159,近目,1
10160,月経,1
10161,公娼,1
10162,殺る,1
10163,三助,1
10164,山窩,1
10165,産婆,1
10166,死ね,1
10167,視姦,1
10168,射精,1
10169,尺れ,1
10170,尺八,1
10171,女給,1
10172,女工,1
10173,小便,1
10174,職工,1
10175,人夫,1
10176,性器,1
10177,性交,1
10178,精器,1
10179,精子,1
10180,青姦,1
10181,舌技,1
10182,鮮人,1
10183,素又,1
10184,即尺,1
10185,足摺,1
10186,堕胎,1
10187,知障,1
10188,池沼,1
10189,痴女,1
10190,超根,1
10191,低能,1
10192,土方,1
10193,童貞,1
10194,肉坪,1
10195,肉壷,1
10196,肉壺,1
10197,馬鹿,1
10198,馬丁,1
10199,売春,1
10200,麦谷,1
10201,犯す,1
10202,蛮族,1
10203,膝行,1
10204,片端,1
10205,片目,1
10206,泡姫,1
10207,北鮮,1
10208,勃起,1
10209,夢精,1
10210,明盲,1
10211,盲縞,1
10212,盲人,1
10213,目盲,1
10214,裏筋,1
10215,露助,1
10216,聾唖,1
10217,聾者,1
10218,拉致,1
10219,癩病,1
10220,睾丸,1
10221,矮小,1
10222,麥谷,1
10223,．com,
10224,ＧＭ,
10225,独島,1
10226,竹島,1
10227,奴隷,1
10228,便器,1
10229,下痢,1
10230,淫乱,1
10231,股間,1
10232,卑猥,1
10233,FORMZU,1
10234,FREEPE,1
10235,POPORO,1
10236,〇が,1
10237,〇さ,1
10238,〇し,1
10239,〇な,1
10240,〇に,1
10241,〇の,1
10242,〇を,1
10243,〇ガ,1
10244,〇サ,1
10245,〇シ,1
10246,〇ナ,1
10247,〇ニ,1
10248,〇ノ,1
10249,〇ヲ,1
10250,〇ｦ,1
10251,〇ｻ,1
10252,〇ｼ,1
10253,〇ﾅ,1
10254,〇ﾆ,1
10255,〇ﾉ,1
10256,Ｈが,1
10257,Ｈさ,1
10258,Ｈし,1
10259,Ｈな,1
10260,Ｈに,1
10261,Ｈの,1
10262,Ｈを,1
10263,Ｈガ,1
10264,Ｈサ,1
10265,Ｈシ,1
10266,Ｈナ,1
10267,Ｈニ,1
10268,Ｈノ,1
10269,Ｈヲ,1
10270,ｈ画,1
10271,ｈ系,1
10272,ｈ好,1
10273,ｈ写,1
10274,ｈ声,1
10275,ｍ系,1
10276,ｍ女,1
10277,ｍ嬢,1
10278,ｍ娘,1
10279,ｓ系,1
10280,ｓ女,1
10281,ｓ嬢,1
10282,ｓ娘,1
10283,℡で,1
10284,工ﾛ,1
10285,殺ｼ,1
10286,殺ｽ,1
10287,殺ｾ,1
10288,殺ｿ,1
10289,死ﾈ,1
10290,氏ﾈ,1
10291,得ﾛ,1
10292,犯ｽ,1
10293,犯ﾙ,1
10294,ｪ□,1
10295,ｪ口,1
10296,ｪﾛ,1
10297,ｴ□,1
10298,ｴ口,1
10299,ｴﾛ,1
10300,존나,1
10301,doofus,1
10302,licker,1
10303,mutant,
10304,ㄇㄉ,1
10305,人妖,1
10306,三小,1
10307,口交,1
10308,口爆,1
10309,大便,1
10310,仆街,1
10311,公布,1
10312,公幹,1
10313,分裂,1
10314,反共,1
10315,月經,1
10316,王八,1
10317,王佶,1
10318,包皮,1
10319,叫床,1
10320,叫春,1
10321,奶子,1
10322,奶頭,1
10323,打炮,1
10324,白目,1
10325,白痴,1
10326,白癡,1
10327,告示,1
10328,吃屎,1
10329,回民,1
10330,奸你,1
10331,西藏,1
10332,你娘,1
10333,卵子,1
10334,吹簫,1
10335,含屌,1
10336,妓女,1
10337,妓院,1
10338,屁股,1
10339,屁眼,1
10340,肛交,1
10341,肛門,1
10342,乳房,1
10343,垃圾,1
10344,官方,1
10345,性虐,1
10346,拉登,1
10347,法輪,1
10348,狗屁,1
10349,狗屎,1
10350,花柳,1
10351,表子,1
10352,阿椒,1
10353,俗辣,1
10354,姦汙,1
10355,軍妓,1
10356,做雞,1
10357,娼妓,1
10358,婊子,1
10359,強奸,1
10360,強姦,1
10361,敗類,1
10362,混蛋,1
10363,淫水,1
10364,淫穢,1
10365,陰戶,1
10366,陰毛,1
10367,陰脣,1
10368,陰莖,1
10369,陰部,1
10370,陰蒂,1
10371,陰道,1
10372,陰精,1
10373,陰囊,1
10374,插他,1
10375,插我,1
10376,黃菊,1
10377,黑椒,1
10378,傻逼,1
10379,嗎的,1
10380,媽的,1
10381,幹他,1
10382,幹死,1
10383,幹你,1
10384,幹妳,1
10385,幹家,1
10386,愛滋,1
10387,搞屁,1
10388,睪丸,1
10389,嫖客,1
10390,精液,1
10391,臺獨,1
10392,廣播,1
10393,撒尿,1
10394,賤人,1
10395,賤貨,1
10396,賤種,1
10397,賣淫,1
10398,輪奸,1
10399,輪姦,1
10400,操比,1
10401,操王,1
10402,操他,1
10403,操她,1
10404,操死,1
10405,操你,1
10406,操狗,1
10407,操蛋,1
10408,操逼,1
10409,操雞,1
10410,機八,1
10411,機巴,1
10412,蕩婦,1
10413,錶子,1
10414,龜頭,1
10415,藍椒,1
10416,雜碎,1
10417,雜種,1
10418,雞八,1
10419,雞女,1
10420,雞巴,1
10421,雞扒,1
10422,雞奸,1
10423,雞吧,1
10424,雞芭,1
10425,雞姦,1
10426,雞歪,1
10427,雞雞,1
10428,懶叫,1
10429,懶教,1
10430,懶較,1
10431,羅乾,1
10432,羅幹,1
10433,贈品,1
10434,騷貨,1
10435,蠢蛋,1
10436,攬趴,1
10437,鄧肥,1
10438,吃屌,1
10439,三洨,1
10440,雞掰,1
10441,ａ片,1
10442,阿扁,1
10443,愛液,1
10444,白粉,1
10445,暴乳,1
10446,爆乳,1
10447,被操,1
10448,被插,1
10449,被幹,1
10450,被奸,1
10451,笨屄,1
10452,笨逼,1
10453,逼奸,1
10454,逼毛,1
10455,逼癢,1
10456,逼樣,1
10457,逼孕,1
10458,癟三,1
10459,波霸,1
10460,不舉,1
10461,不倫,1
10462,操屄,1
10463,操婊,1
10464,操肏,1
10465,操腫,1
10466,草媽,1
10467,草你,1
10468,插暴,1
10469,插逼,1
10470,插比,1
10471,插得,1
10472,插的,1
10473,插進,1
10474,插爛,1
10475,插滿,1
10476,插你,1
10477,插妳,1
10478,插您,1
10479,插入,1
10480,插她,1
10481,插陰,1
10482,插死,1
10483,產黨,1
10484,猖妓,1
10485,娼婦,1
10486,常委,1
10487,潮吹,1
10488,潮噴,1
10489,車震,1
10490,吃精,1
10491,癡女,1
10492,癡乳,1
10493,抽Ｂ,1
10494,抽叉,1
10495,抽插,1
10496,抽動,1
10497,抽射,1
10498,抽送,1
10499,抽頭,1
10500,臭機,1
10501,臭雞,1
10502,臭西,1
10503,初夜,1
10504,處女,1
10505,吹蕭,1
10506,春夢,1
10507,春色,1
10508,春宵,1
10509,春心,1
10510,春藥,1
10511,蠢豬,1
10512,戳逼,1
10513,戳比,1
10514,戳你,1
10515,粗大,1
10516,粗硬,1
10517,粗長,1
10518,村妓,1
10519,搓揉,1
10520,打胎,1
10521,大波,1
10522,大麻,1
10523,大奶,1
10524,大乳,1
10525,代掛,1
10526,代練,1
10527,代煉,1
10528,帶套,1
10529,蕩妹,1
10530,蕩女,1
10531,盜攝,1
10532,登輝,1
10533,點卡,1
10534,叼你,1
10535,毒販,1
10536,毒品,1
10537,墮胎,1
10538,墮淫,1
10539,發騷,1
10540,犯賤,1
10541,販毒,1
10542,房事,1
10543,肥逼,1
10544,廢物,1
10545,粉屄,1
10546,粉嫩,1
10547,粉穴,1
10548,豐乳,1
10549,豐臀,1
10550,幹爆,1
10551,幹逼,1
10552,幹機,1
10553,幹雞,1
10554,幹尼,1
10555,乾娘,1
10556,幹您,1
10557,幹炮,1
10558,幹汝,1
10559,幹入,1
10560,乾爽,1
10561,幹它,1
10562,幹她,1
10563,幹牠,1
10564,幹我,1
10565,幹穴,1
10566,肛屄,1
10567,高潮,1
10568,搞她,1
10569,狗操,1
10570,狗養,1
10571,龜公,1
10572,龜奴,1
10573,亀頭,1
10574,含鳥,1
10575,豪乳,1
10576,好濕,1
10577,好爽,1
10578,好淫,1
10579,黑屄,1
10580,黑逼,1
10581,互淫,1
10582,換妻,1
10583,浣腸,1
10584,昏藥,1
10585,機８,1
10586,機叭,1
10587,機吧,1
10588,機掰,1
10589,機歪,1
10590,雞８,1
10591,雞叭,1
10592,激插,1
10593,鶏八,1
10594,鶏巴,1
10595,鶏叭,1
10596,鶏芭,1
10597,鶏吧,1
10598,鶏掰,1
10599,鶏奸,1
10600,亂倫,1
10601,假幣,1
10602,假鈔,1
10603,陽具,1
10604,奸妳,1
10605,奸您,1
10606,奸女,1
10607,姦情,1
10608,奸殺,1
10609,奸他,1
10610,奸她,1
10611,姦淫,1
10612,奸幼,1
10613,賤ｂ,1
10614,賤逼,1
10615,賤比,1
10616,交合,1
10617,交歡,1
10618,交配,1
10619,嬌裸,1
10620,嬌妻,1
10621,椒乳,1
10622,腳交,1
10623,叫雞,1
10624,叫爽,1
10625,叫淫,1
10626,緊穴,1
10627,禁圖,1
10628,精蟲,1
10629,精童,1
10630,巨波,1
10631,巨屌,1
10632,巨奶,1
10633,巨乳,1
10634,巨騷,1
10635,開包,1
10636,開苞,1
10637,尻庇,1
10638,靠爸,1
10639,靠北,1
10640,靠背,1
10641,靠麼,1
10642,靠母,1
10643,靠你,1
10644,靠夭,1
10645,靠腰,1
10646,嗑藥,1
10647,磕藥,1
10648,摳穴,1
10649,口暴,1
10650,口含,1
10651,口活,1
10652,口肯,1
10653,口射,1
10654,口淫,1
10655,吞精,1
10656,哭麼,1
10657,狂操,1
10658,狂插,1
10659,狂穴,1
10660,來幹,1
10661,覽叫,1
10662,懶８,1
10663,懶八,1
10664,懶趴,1
10665,爛屄,1
10666,爛逼,1
10667,爛比,1
10668,爛屌,1
10669,爛貨,1
10670,爛鳥,1
10671,爛人,1
10672,濫逼,1
10673,濫比,1
10674,濫貨,1
10675,濫交,1
10676,狼圖,1
10677,狼友,1
10678,浪蕩,1
10679,浪婦,1
10680,浪叫,1
10681,浪女,1
10682,浪妻,1
10683,浪穴,1
10684,老鴇,1
10685,老逼,1
10686,老二,1
10687,老母,1
10688,連戰,1
10689,亮穴,1
10690,淩辱,1
10691,流淫,1
10692,露屄,1
10693,露逼,1
10694,露點,1
10695,露毛,1
10696,露乳,1
10697,露穴,1
10698,亂交,1
10699,亂摸,1
10700,亂淫,1
10701,輪暴,1
10702,輪操,1
10703,輪幹,1
10704,輪射,1
10705,裸聊,1
10706,裸女,1
10707,裸陪,1
10708,裸體,1
10709,裸戲,1
10710,媽Ｂ,1
10711,媽逼,1
10712,媽比,1
10713,媽個,1
10714,媽媽,1
10715,媽批,1
10716,馬Ｂ,1
10717,馬逼,1
10718,馬比,1
10719,馬的,1
10720,嗎逼,1
10721,嗎比,1
10722,嗎啡,1
10723,嗎個,1
10724,買幣,1
10725,買春,1
10726,買賣,1
10727,賣ｂ,1
10728,賣逼,1
10729,賣比,1
10730,賣幣,1
10731,賣號,1
10732,賣騷,1
10733,美逼,1
10734,美乳,1
10735,美穴,1
10736,猛操,1
10737,猛插,1
10738,猛抽,1
10739,猛幹,1
10740,猛力,1
10741,猛料,1
10742,猛爽,1
10743,猛舔,1
10744,猛戳,1
10745,夢遺,1
10746,迷奸,1
10747,迷藥,1
10748,秘唇,1
10749,密洞,1
10750,密穴,1
10751,蜜洞,1
10752,蜜穴,1
10753,蜜汁,1
10754,摸你,1
10755,母奸,1
10756,乳頭,1
10757,奶罩,1
10758,嫐屄,1
10759,內射,1
10760,嫩鮑,1
10761,嫩屄,1
10762,嫩逼,1
10763,嫩縫,1
10764,嫩奶,1
10765,嫩女,1
10766,嫩肉,1
10767,嫩穴,1
10768,你姥,1
10769,你馬,1
10770,你色,1
10771,他馬,1
10772,她馬,1
10773,它媽,1
10774,它馬,1
10775,牠媽,1
10776,牠馬,1
10777,妳馬,1
10778,妳娘,1
10779,娘比,1
10780,娘的,1
10781,您馬,1
10782,您娘,1
10783,女屄,1
10784,女幹,1
10785,女尻,1
10786,女良,1
10787,女馬,1
10788,女乃,1
10789,女同,1
10790,女穴,1
10791,女也,1
10792,炮圖,1
10793,炮友,1
10794,噴精,1
10795,噴你,1
10796,噴尿,1
10797,嫖娼,1
10798,品穴,1
10799,破處,1
10800,妻淫,1
10801,奇淫,1
10802,騎他,1
10803,騎她,1
10804,欠操,1
10805,欠幹,1
10806,欠騎,1
10807,槍淫,1
10808,強暴,1
10809,強淫,1
10810,輕插,1
10811,情色,1
10812,情獸,1
10813,情欲,1
10814,邱毅,1
10815,全裸,1
10816,拳交,1
10817,群奸,1
10818,群交,1
10819,肉棒,1
10820,肉逼,1
10821,肉壁,1
10822,肉唇,1
10823,肉洞,1
10824,肉縫,1
10825,肉溝,1
10826,肉棍,1
10827,肉莖,1
10828,肉具,1
10829,肉體,1
10830,肉香,1
10831,肉簫,1
10832,肉穴,1
10833,肉欲,1
10834,乳霸,1
10835,乳爆,1
10836,乳峰,1
10837,乳溝,1
10838,乳尖,1
10839,乳交,1
10840,乳尻,1
10841,乳射,1
10842,乳腺,1
10843,乳暈,1
10844,乳照,1
10845,乳罩,1
10846,搔逼,1
10847,搔妹,1
10848,騷棒,1
10849,騷屄,1
10850,騷逼,1
10851,騷比,1
10852,騷洞,1
10853,騷婦,1
10854,騷棍,1
10855,騷雞,1
10856,騷浪,1
10857,騷卵,1
10858,騷媽,1
10859,騷妹,1
10860,騷母,1
10861,騷女,1
10862,騷批,1
10863,騷妻,1
10864,騷乳,1
10865,騷水,1
10866,騷穴,1
10867,色鏈,1
10868,色貓,1
10869,色妹,1
10870,色女,1
10871,色情,1
10872,色區,1
10873,色圖,1
10874,色網,1
10875,色站,1
10876,傻屄,1
10877,射奶,1
10878,射妳,1
10879,射您,1
10880,射屏,1
10881,射爽,1
10882,射顏,1
10883,身寸,1
10884,濕身,1
10885,濕穴,1
10886,食精,1
10887,食屎,1
10888,駛你,1
10889,駛妳,1
10890,駛您,1
10891,手淫,1
10892,獸奸,1
10893,獸交,1
10894,獸欲,1
10895,熟婦,1
10896,熟母,1
10897,顏射,1
10898,網愛,1
10899,雙峰,1
10900,雙溝,1
10901,雙乳,1
10902,爽穴,1
10903,水扁,1
10904,私處,1
10905,私服,1
10906,酥穴,1
10907,酥癢,1
10908,他爹,1
10909,他幹,1
10910,它娘,1
10911,它NND,1
10912,她娘,1
10913,她NND,1
10914,牠娘,1
10915,台獨,1
10916,剃毛,1
10917,舔屄,1
10918,舔逼,1
10919,舔腳,1
10920,舔奶,1
10921,舔乳,1
10922,舔舐,1
10923,舔西,1
10924,舔穴,1
10925,舔陰,1
10926,外卦,1
10927,外掛,1
10928,外射,1
10929,玩逼,1
10930,玩穴,1
10931,尾行,1
10932,猥褻,1
10933,我操,1
10934,我草,1
10935,我幹,1
10936,我靠,1
10937,無碼,1
10938,無套,1
10939,伍凡,1
10940,武雷,1
10941,吸毒,1
10942,吸精,1
10943,吸吮,1
10944,下體,1
10945,下陰,1
10946,相奸,1
10947,小逼,1
10948,泄了,1
10949,性愛,1
10950,性病,1
10951,性感,1
10952,性虎,1
10953,性奴,1
10954,性情,1
10955,性趣,1
10956,性事,1
10957,性息,1
10958,性傭,1
10959,性娛,1
10960,性欲,1
10961,穴海,1
10962,穴交,1
10963,穴口,1
10964,穴爽,1
10965,穴圖,1
10966,穴淫,1
10967,鴨店,1
10968,顏騎,1
10969,豔女,1
10970,豔片,1
10971,豔乳,1
10972,豔姨,1
10973,陽精,1
10974,陽萎,1
10975,陽痿,1
10976,陽物,1
10977,夜情,1
10978,遺精,1
10979,陰屄,1
10980,陰締,1
10981,陰阜,1
10982,陰溝,1
10983,陰門,1
10984,陰水,1
10985,陰穴,1
10986,淫屄,1
10987,淫逼,1
10988,淫癡,1
10989,淫蟲,1
10990,淫蕩,1
10991,淫店,1
10992,淫洞,1
10993,淫婦,1
10994,淫棍,1
10995,淫河,1
10996,淫花,1
10997,淫貨,1
10998,淫奸,1
10999,淫賤,1
11000,淫漿,1
11001,淫交,1
11002,淫叫,1
11003,淫姐,1
11004,淫口,1
11005,淫浪,1
11006,淫流,1
11007,淫亂,1
11008,淫漫,1
11009,淫毛,1
11010,淫妹,1
11011,淫糜,1
11012,淫靡,1
11013,淫蜜,1
11014,淫魔,1
11015,淫母,1
11016,淫妞,1
11017,淫奴,1
11018,淫虐,1
11019,淫女,1
11020,淫頻,1
11021,淫妻,1
11022,淫腔,1
11023,淫情,1
11024,淫色,1
11025,淫濕,1
11026,淫書,1
11027,淫術,1
11028,淫圖,1
11029,淫娃,1
11030,淫網,1
11031,淫窩,1
11032,淫西,1
11033,淫樣,1
11034,淫液,1
11035,淫欲,1
11036,淫賊,1
11037,淫汁,1
11038,罌粟,1
11039,櫻唇,1
11040,應招,1
11041,應召,1
11042,幼逼,1
11043,幼妓,1
11044,幼交,1
11045,幼男,1
11046,幼女,1
11047,幼圖,1
11048,誘姦,1
11049,玉頸,1
11050,玉乳,1
11051,玉體,1
11052,玉腿,1
11053,玉穴,1
11054,再奸,1
11055,早洩,1
11056,造愛,1
11057,招雞,1
11058,招妓,1
11059,貞操,1
11060,中出,1
11061,裝屄,1
11062,裝逼,1
11063,自慰,1
11064,足交,1
11065,阝月,1
11066,作愛,1
11067,做愛,1
11068,做鴨,1
11069,쓰발,1
11070,04-Jun,1
11071,"4.25"",",1
11072,97sese,1
11073,censor,1
11074,erotic,1
11075,hotsex,1
11076,huanet,1
11077,incest,1
11078,making,
11079,nipple,1
11080,seqing,1
11081,simple,
11082,system,
11083,vagina,1
11084,voyeur,1
11085,wangce,1
11086,xiao77,1
11087,yuming,1
11088,亂倫,1
11089,倫攻,1
11090,倫功,1
11091,倫公,1
11092,動亂,1
11093,噴精,1
11094,圓滿,1
11095,姦染,1
11096,姦淫,1
11097,姫辱,1
11098,媽個,1
11099,嫐屄,1
11100,專政,1
11101,專制,1
11102,屄屄,1
11103,屄屄,1
11104,屄赋,1
11105,屄毛,1
11106,幹砲,1
11107,幹炮,1
11108,強暴,1
11109,愛愛,1
11110,掄功,1
11111,換妻,1
11112,撫摸,1
11113,書記,1
11114,桜井,1
11115,桜田,1
11116,淪攻,1
11117,淪功,1
11118,淪公,1
11119,澤民,1
11120,Ｇｍ,
11121,ｓｂ,1
11122,┻┼,1
11123,獨裁,1
11124,獸交,1
11125,當樂,1
11126,発妻,1
11127,発射,1
11128,發倫,1
11129,發淪,1
11130,發論,1
11131,發輪,1
11132,阿扁,1
11133,阿娇,1
11134,爱爱,1
11135,爱奴,1
11136,爱液,1
11137,爱滋,1
11138,奥运,1
11139,扒屄,1
11140,扒光,1
11141,扒穴,1
11142,八嘎,1
11143,八九,1
11144,八老,1
11145,八路,1
11146,巴赫,1
11147,拔屄,1
11148,爸爸,1
11149,白癡,1
11150,白痴,1
11151,白带,1
11152,白粉,1
11153,白虎,1
11154,白烂,1
11155,白梦,1
11156,半裸,1
11157,办证,1
11158,膀胱,1
11159,包皮,1
11160,薄格,1
11161,薄码,1
11162,保钓,1
11163,宝来,1
11164,宝软,1
11165,报禁,1
11166,暴亂,1
11167,暴動,1
11168,暴动,1
11169,暴干,1
11170,暴奸,1
11171,暴菊,1
11172,暴露,1
11173,暴乱,1
11174,暴乳,1
11175,暴淫,1
11176,暴政,1
11177,鲍戈,1
11178,鲍彤,1
11179,鲍鱼,1
11180,爆操,1
11181,爆草,1
11182,爆草,1
11183,爆浆,1
11184,爆菊,1
11185,爆乳,1
11186,爆炸,1
11187,北韩,1
11188,被操,1
11189,被插,1
11190,被盗,1
11191,被干,1
11192,被淫,1
11193,笨蛋,1
11194,逼奸,1
11195,逼毛,1
11196,逼痒,1
11197,逼养,1
11198,逼样,1
11199,避孕,1
11200,变态,1
11201,冰毒,1
11202,睪丸,1
11203,菠菜,1
11204,波霸,1
11205,波波,1
11206,波色,1
11207,博讯,1
11208,勃起,1
11209,不举,1
11210,布什,1
11211,彩民,1
11212,彩做,1
11213,藏獨,1
11214,藏独,1
11215,藏旗,1
11216,操妳,1
11217,操屄,1
11218,操逼,1
11219,操比,1
11220,操蛋,1
11221,操黑,1
11222,操烂,1
11223,操了,1
11224,操你,1
11225,操妻,1
11226,操射,1
11227,操爽,1
11228,操死,1
11229,操四,1
11230,操他,1
11231,操它,1
11232,操她,1
11233,操我,1
11234,操穴,1
11235,操肿,1
11236,厕奴,1
11237,插暴,1
11238,插逼,1
11239,插比,1
11240,插插,1
11241,插进,1
11242,插你,1
11243,插入,1
11244,插爽,1
11245,插他,1
11246,插它,1
11247,插她,1
11248,插我,1
11249,插穴,1
11250,插阴,1
11251,叉开,1
11252,叉腿,1
11253,柴玲,1
11254,猖妓,1
11255,常劲,1
11256,常委,1
11257,超爽,1
11258,潮吹,1
11259,潮喷,1
11260,车仑,1
11261,陈军,1
11262,陈良,1
11263,陈蒙,1
11264,陈毅,1
11265,陈云,1
11266,城管,1
11267,成人,1
11268,程凯,1
11269,程真,1
11270,诚聘,1
11271,吃精,1
11272,吃屎,1
11273,痴乳,1
11274,赤匪,1
11275,赤化,1
11276,赤裸,1
11277,赤身,1
11278,赤体,1
11279,抽插,1
11280,抽动,1
11281,抽奖,1
11282,抽送,1
11283,臭作,1
11284,初夜,1
11285,出卖,1
11286,处女,1
11287,传销,1
11288,床上,1
11289,床照,1
11290,吹萧,1
11291,吹箫,1
11292,春菜,1
11293,春色,1
11294,春宵,1
11295,春药,1
11296,椿藥,1
11297,椿药,1
11298,催情,1
11299,达赖,1
11300,达癞,1
11301,打倒,1
11302,打洞,1
11303,打炮,1
11304,大屌,1
11305,大逼,1
11306,大比,1
11307,大便,1
11308,大波,1
11309,大法,1
11310,大禁,1
11311,大麻,1
11312,大乳,1
11313,大傻,1
11314,大史,1
11315,大阴,1
11316,代理,1
11317,耽美,1
11318,弹药,1
11319,弹劾,1
11320,当当,1
11321,当乐,1
11322,党棍,1
11323,党禁,1
11324,荡妇,1
11325,荡女,1
11326,倒江,1
11327,倒台,1
11328,导尿,1
11329,盗撮,1
11330,登辉,1
11331,邓发,1
11332,邓派,1
11333,抵制,1
11334,底裤,1
11335,地震,1
11336,弟疼,1
11337,弟痛,1
11338,弟子,1
11339,电做,1
