did,t_name,c_name,type,c_appearance,res,test,underling,scale,icon,mg_weight,fp_weight,pick_weight,c_coupon,rarity,birthgrade,role,attr,skill_basic,skill_active,skill_1,skill_2,skill_3,skill_3_type,skill_leader,skill_leader_type,atk_max,def_max,hp_max,aspd,cri_chance,cri_dmg,cri_avoid,hit_rate,avoid,relation_point,t_desc
120492,오미야콘,물 오미야콘,oymyakon,1,res/character/dragon/oymyakon_@_#/oymyakon_@_#.spine,1,0,0.8,res/ui/icon/cha/oymyakon_@_#.png,10,10,10,0,rare,3,dealer,water,200000,204912,204922,204932,204942,new,,,1350,450,5400,20,10,75,5,0,5,40,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120493,오미야콘,불 오미야콘,oymyakon,1,res/character/dragon/oymyakon_@_#/oymyakon_@_#.spine,1,0,0.8,res/ui/icon/cha/oymyakon_@_#.png,10,10,10,0,rare,3,dealer,fire,200000,204913,204923,204933,204943,new,,,1620,450,4500,20,10,75,5,0,5,40,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120494,오미야콘,빛 오미야콘,oymyakon,1,res/character/dragon/oymyakon_@_#/oymyakon_@_#.spine,1,0,0.8,res/ui/icon/cha/oymyakon_@_#.png,10,10,10,0,rare,3,dealer,light,200000,204914,204924,204934,204944,new,,,1350,450,4500,20,10,75,15,0,15,40,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120495,오미야콘,어둠 오미야콘,oymyakon,1,res/character/dragon/oymyakon_@_#/oymyakon_@_#.spine,1,0,0.8,res/ui/icon/cha/oymyakon_@_#.png,10,10,10,0,rare,3,dealer,dark,200000,204915,204925,204935,204945,new,,,1350,450,4500,35,25,75,5,0,5,40,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120501,돌개바람드래곤,땅 돌개바람드래곤,whirlwind,1,res/character/dragon/whirlwind_@_#/whirlwind_@_#.spine,1,0,0.8,res/ui/icon/cha/whirlwind_@_#.png,0,10,10,0,common,2,supporter,earth,200000,205011,205021,205031,205041,skill_active,,,1000,1200,5000,25,8,65,5,5,10,20,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120502,돌개바람드래곤,물 돌개바람드래곤,whirlwind,1,res/character/dragon/whirlwind_@_#/whirlwind_@_#.spine,1,0,0.8,res/ui/icon/cha/whirlwind_@_#.png,0,10,10,0,common,2,supporter,water,200000,205012,205022,205032,205042,skill_active,,,1000,1000,6000,25,8,65,5,5,10,20,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120503,돌개바람드래곤,불 돌개바람드래곤,whirlwind,1,res/character/dragon/whirlwind_@_#/whirlwind_@_#.spine,1,0,0.8,res/ui/icon/cha/whirlwind_@_#.png,0,10,10,0,common,2,supporter,fire,200000,205013,205023,205033,205043,skill_active,,,1200,1000,5000,25,8,65,5,5,10,20,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120504,돌개바람드래곤,빛 돌개바람드래곤,whirlwind,1,res/character/dragon/whirlwind_@_#/whirlwind_@_#.spine,1,0,0.8,res/ui/icon/cha/whirlwind_@_#.png,0,10,10,0,common,2,supporter,light,200000,205014,205024,205034,205044,skill_active,,,1000,1000,5000,25,8,65,15,5,20,20,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120505,돌개바람드래곤,어둠 돌개바람드래곤,whirlwind,1,res/character/dragon/whirlwind_@_#/whirlwind_@_#.spine,1,0,0.8,res/ui/icon/cha/whirlwind_@_#.png,0,10,10,0,common,2,supporter,dark,200000,205015,205025,205035,205045,skill_active,,,1000,1000,5000,40,23,65,5,5,10,20,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120511,테디드래곤,땅 테디드래곤,teddydragon,2,res/character/dragon/teddydragon_@_#/teddydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/teddydragon_@_#.png,10,0,10,0,hero,4,healer,earth,200000,205111,205121,205131,205141,skill_active,,,1650,1056,3850,20,10,50,5,10,5,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120512,테디드래곤,물 테디드래곤,teddydragon,2,res/character/dragon/teddydragon_@_#/teddydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/teddydragon_@_#.png,10,0,10,0,hero,4,healer,water,200000,205112,205122,205132,205142,skill_active,,,1650,880,4620,20,10,50,5,10,5,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120513,테디드래곤,불 테디드래곤,teddydragon,2,res/character/dragon/teddydragon_@_#/teddydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/teddydragon_@_#.png,10,0,10,0,hero,4,healer,fire,200000,205113,205123,205133,205143,skill_active,,,1980,880,3850,20,10,50,5,10,5,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120514,테디드래곤,빛 테디드래곤,teddydragon,2,res/character/dragon/teddydragon_@_#/teddydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/teddydragon_@_#.png,10,0,10,0,hero,4,healer,light,200000,205114,205124,205134,205144,skill_active,,,1650,880,3850,20,10,50,15,10,15,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120521,헝그리드래곤,땅 헝그리드래곤,hungrydragon,2,res/character/dragon/hungrydragon_@_#/hungrydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/hungrydragon_@_#.png,10,10,10,0,rare,3,tanker,earth,200000,205211,205221,205231,205241,new,,,900,2160,6750,15,5,50,10,0,10,40,먹성이라면 패트드래곤과 라이벌이라고 해도 무색할 정도로 거대한 비만 드래곤. 손에 먹을 것이 없으면 성격이 난폭해진다.
120522,헝그리드래곤,물 헝그리드래곤,hungrydragon,2,res/character/dragon/hungrydragon_@_#/hungrydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/hungrydragon_@_#.png,10,10,10,0,rare,3,tanker,water,200000,205212,205222,205232,205242,new,,,900,1800,8100,15,5,50,10,0,10,40,먹성이라면 패트드래곤과 라이벌이라고 해도 무색할 정도로 거대한 비만 드래곤. 손에 먹을 것이 없으면 성격이 난폭해진다.
120523,헝그리드래곤,불 헝그리드래곤,hungrydragon,2,res/character/dragon/hungrydragon_@_#/hungrydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/hungrydragon_@_#.png,10,10,10,0,rare,3,tanker,fire,200000,205213,205223,205233,205243,new,,,1080,1800,6750,15,5,50,10,0,10,40,먹성이라면 패트드래곤과 라이벌이라고 해도 무색할 정도로 거대한 비만 드래곤. 손에 먹을 것이 없으면 성격이 난폭해진다.
120524,헝그리드래곤,빛 헝그리드래곤,hungrydragon,2,res/character/dragon/hungrydragon_@_#/hungrydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/hungrydragon_@_#.png,10,10,10,0,rare,3,tanker,light,200000,205214,205224,205234,205244,new,,,900,1800,6750,15,5,50,20,0,20,40,먹성이라면 패트드래곤과 라이벌이라고 해도 무색할 정도로 거대한 비만 드래곤. 손에 먹을 것이 없으면 성격이 난폭해진다.
120525,헝그리드래곤,어둠 헝그리드래곤,hungrydragon,2,res/character/dragon/hungrydragon_@_#/hungrydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/hungrydragon_@_#.png,10,10,10,0,rare,3,tanker,dark,200000,205215,205225,205235,205245,new,,,900,1800,6750,30,20,50,10,0,10,40,먹성이라면 패트드래곤과 라이벌이라고 해도 무색할 정도로 거대한 비만 드래곤. 손에 먹을 것이 없으면 성격이 난폭해진다.
120531,순둥곤,땅 순둥곤,happydragon,2,res/character/dragon/happydragon_@_#/happydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/happydragon_@_#.png,10,0,10,0,hero,4,healer,earth,200001,205311,205321,205331,205341,new,,,1650,1056,3850,20,10,50,5,10,5,80,동글동글한 생김새가 재미있는 드래곤. 매사에 둥글게 살아가기 때문에 싸우는 걸 좋아하지 않는다.
120532,순둥곤,물 순둥곤,happydragon,2,res/character/dragon/happydragon_@_#/happydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/happydragon_@_#.png,10,0,10,0,hero,4,healer,water,200000,205312,205322,205332,205342,skill_active,,,1650,880,4620,20,10,50,5,10,5,80,동글동글한 생김새가 재미있는 드래곤. 매사에 둥글게 살아가기 때문에 싸우는 걸 좋아하지 않는다.
120533,순둥곤,불 순둥곤,happydragon,2,res/character/dragon/happydragon_@_#/happydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/happydragon_@_#.png,10,0,10,0,hero,4,healer,fire,200000,205313,205323,205333,205343,skill_active,,,1980,880,3850,20,10,50,5,10,5,80,동글동글한 생김새가 재미있는 드래곤. 매사에 둥글게 살아가기 때문에 싸우는 걸 좋아하지 않는다.
120534,순둥곤,빛 순둥곤,happydragon,2,res/character/dragon/happydragon_@_#/happydragon_@_#.spine,1,0,0.8,res/ui/icon/cha/happydragon_@_#.png,10,0,10,0,hero,4,healer,light,200000,205314,205324,205334,205344,skill_active,,,1650,880,3850,20,10,50,15,10,15,80,동글동글한 생김새가 재미있는 드래곤. 매사에 둥글게 살아가기 때문에 싸우는 걸 좋아하지 않는다.
120541,캥거레빗드래곤,땅 캥거레빗드래곤,kangarabbitdragon,2,res/character/dragon/kangarabbitdragon_@_#/kangarabbitdragon_@_#.spine,1,0,0.8,res/ui/icon/cha/kangarabbitdragon_@_#.png,10,10,10,0,rare,3,dealer,earth,200000,205411,205421,205431,205441,skill_active,,,1350,540,4500,20,10,75,5,0,5,40,당근을 좋아하는 드래곤. 튼튼한 뒷다리는 적을 공격하거나 도망칠 때 유용하게 쓰인다. 귀여운 외모와 달리 난폭한 구석이 있다.
120542,캥거레빗드래곤,물 캥거레빗드래곤,kangarabbitdragon,2,res/character/dragon/kangarabbitdragon_@_#/kangarabbitdragon_@_#.spine,1,0,0.8,res/ui/icon/cha/kangarabbitdragon_@_#.png,10,10,10,0,rare,3,dealer,water,200000,205412,205422,205432,205442,skill_active,,,1350,450,5400,20,10,75,5,0,5,40,당근을 좋아하는 드래곤. 튼튼한 뒷다리는 적을 공격하거나 도망칠 때 유용하게 쓰인다. 귀여운 외모와 달리 난폭한 구석이 있다.
120543,캥거레빗드래곤,불 캥거레빗드래곤,kangarabbitdragon,2,res/character/dragon/kangarabbitdragon_@_#/kangarabbitdragon_@_#.spine,1,0,0.8,res/ui/icon/cha/kangarabbitdragon_@_#.png,10,10,10,0,rare,3,dealer,fire,200000,205413,205423,205433,205443,skill_active,,,1620,450,4500,20,10,75,5,0,5,40,당근을 좋아하는 드래곤. 튼튼한 뒷다리는 적을 공격하거나 도망칠 때 유용하게 쓰인다. 귀여운 외모와 달리 난폭한 구석이 있다.
120544,캥거레빗드래곤,빛 캥거레빗드래곤,kangarabbitdragon,2,res/character/dragon/kangarabbitdragon_@_#/kangarabbitdragon_@_#.spine,1,0,0.8,res/ui/icon/cha/kangarabbitdragon_@_#.png,10,10,10,0,rare,3,dealer,light,200000,205414,205424,205434,205444,skill_active,,,1350,450,4500,20,10,75,15,0,15,40,당근을 좋아하는 드래곤. 튼튼한 뒷다리는 적을 공격하거나 도망칠 때 유용하게 쓰인다. 귀여운 외모와 달리 난폭한 구석이 있다.
120545,캥거레빗드래곤,어둠 캥거레빗드래곤,kangarabbitdragon,2,res/character/dragon/kangarabbitdragon_@_#/kangarabbitdragon_@_#.spine,1,0,0.8,res/ui/icon/cha/kangarabbitdragon_@_#.png,10,10,10,0,rare,3,dealer,dark,200000,205415,205425,205435,205445,skill_active,,,1350,450,4500,35,25,75,5,0,5,40,당근을 좋아하는 드래곤. 튼튼한 뒷다리는 적을 공격하거나 도망칠 때 유용하게 쓰인다. 귀여운 외모와 달리 난폭한 구석이 있다.
120551,섬머샤인,땅 섬머샤인,summershine,2,res/character/dragon/summershine_@_#/summershine_@_#.spine,1,0,0.8,res/ui/icon/cha/summershine_@_#.png,10,10,10,0,rare,3,healer,earth,200000,205511,205521,205531,205541,new,,,1350,864,3150,20,10,50,5,10,5,40,"계절을 상징하는 드래곤 중 하나. 타오르는 빛과 생명이 넘치는 숲의 모습을 지니고 있다. 성격이 밝고 명랑해 항상 여러 곳을 방랑하며, 타오르는 여름에만 그 모습을 드러냈다고 전해진다."
120552,섬머샤인,물 섬머샤인,summershine,2,res/character/dragon/summershine_@_#/summershine_@_#.spine,1,0,0.8,res/ui/icon/cha/summershine_@_#.png,10,10,10,0,rare,3,healer,water,200000,205512,205522,205532,205542,new,,,1350,720,3780,20,10,50,5,10,5,40,"계절을 상징하는 드래곤 중 하나. 타오르는 빛과 생명이 넘치는 숲의 모습을 지니고 있다. 성격이 밝고 명랑해 항상 여러 곳을 방랑하며, 타오르는 여름에만 그 모습을 드러냈다고 전해진다."
120553,섬머샤인,불 섬머샤인,summershine,2,res/character/dragon/summershine_@_#/summershine_@_#.spine,1,0,0.8,res/ui/icon/cha/summershine_@_#.png,10,10,10,0,rare,3,healer,fire,200000,205513,205523,205533,205543,new,,,1620,720,3150,20,10,50,5,10,5,40,"계절을 상징하는 드래곤 중 하나. 타오르는 빛과 생명이 넘치는 숲의 모습을 지니고 있다. 성격이 밝고 명랑해 항상 여러 곳을 방랑하며, 타오르는 여름에만 그 모습을 드러냈다고 전해진다."
120554,섬머샤인,빛 섬머샤인,summershine,2,res/character/dragon/summershine_@_#/summershine_@_#.spine,1,0,0.8,res/ui/icon/cha/summershine_@_#.png,10,10,10,0,rare,3,healer,light,200000,205514,205524,205534,205544,new,,,1350,720,3150,20,10,50,15,10,15,40,"계절을 상징하는 드래곤 중 하나. 타오르는 빛과 생명이 넘치는 숲의 모습을 지니고 있다. 성격이 밝고 명랑해 항상 여러 곳을 방랑하며, 타오르는 여름에만 그 모습을 드러냈다고 전해진다."
120555,섬머샤인,어둠 섬머샤인,summershine,2,res/character/dragon/summershine_@_#/summershine_@_#.spine,1,0,0.8,res/ui/icon/cha/summershine_@_#.png,10,10,10,0,rare,3,healer,dark,200000,205515,205525,205535,205545,new,,,1350,720,3150,35,25,50,5,10,5,40,"계절을 상징하는 드래곤 중 하나. 타오르는 빛과 생명이 넘치는 숲의 모습을 지니고 있다. 성격이 밝고 명랑해 항상 여러 곳을 방랑하며, 타오르는 여름에만 그 모습을 드러냈다고 전해진다."
120561,윗치드래곤,땅 윗치드래곤,witchdragon,1,res/character/dragon/witchdragon_@_#/witchdragon_@_#.spine,1,0,0.8,res/ui/icon/cha/witchdragon_@_#.png,10,10,10,0,rare,3,supporter,earth,200000,205611,205621,205631,205641,new,,,900,1080,4500,25,8,65,5,5,10,40,"사악한 마녀의 힘으로 태어난 드래곤. 마녀의 마력을 이어받아 주술력이 남다르며, 신비한 마력의 지팡이를 지니고 있다."
120562,윗치드래곤,물 윗치드래곤,witchdragon,1,res/character/dragon/witchdragon_@_#/witchdragon_@_#.spine,1,0,0.8,res/ui/icon/cha/witchdragon_@_#.png,10,10,10,0,rare,3,supporter,water,200000,205612,205622,205632,205642,new,,,900,900,5400,25,8,65,5,5,10,40,"사악한 마녀의 힘으로 태어난 드래곤. 마녀의 마력을 이어받아 주술력이 남다르며, 신비한 마력의 지팡이를 지니고 있다."
120563,윗치드래곤,불 윗치드래곤,witchdragon,1,res/character/dragon/witchdragon_@_#/witchdragon_@_#.spine,1,0,0.8,res/ui/icon/cha/witchdragon_@_#.png,10,10,10,0,rare,3,supporter,fire,200000,205613,205623,205633,205643,new,,,1080,900,4500,25,8,65,5,5,10,40,"사악한 마녀의 힘으로 태어난 드래곤. 마녀의 마력을 이어받아 주술력이 남다르며, 신비한 마력의 지팡이를 지니고 있다."
120564,윗치드래곤,빛 윗치드래곤,witchdragon,1,res/character/dragon/witchdragon_@_#/witchdragon_@_#.spine,1,0,0.8,res/ui/icon/cha/witchdragon_@_#.png,10,10,10,0,rare,3,supporter,light,200000,205614,205624,205634,205644,new,,,900,900,4500,25,8,65,15,5,20,40,"사악한 마녀의 힘으로 태어난 드래곤. 마녀의 마력을 이어받아 주술력이 남다르며, 신비한 마력의 지팡이를 지니고 있다."
120565,윗치드래곤,어둠 윗치드래곤,witchdragon,1,res/character/dragon/witchdragon_@_#/witchdragon_@_#.spine,1,0,0.8,res/ui/icon/cha/witchdragon_@_#.png,10,10,10,0,rare,3,supporter,dark,200000,205615,205625,205635,205645,new,,,900,900,4500,40,23,65,5,5,10,40,"사악한 마녀의 힘으로 태어난 드래곤. 마녀의 마력을 이어받아 주술력이 남다르며, 신비한 마력의 지팡이를 지니고 있다."
120572,클라우드드래곤,물 클라우드드래곤,clouddragon,2,res/character/dragon/clouddragon_@_#/clouddragon_@_#.spine,1,0,0.8,res/ui/icon/cha/clouddragon_@_#.png,10,0,10,0,legend,5,healer,water,200000,205712,205722,205732,205742,new,205742,adult,1950,1040,5460,20,10,50,5,10,5,160,비를 불러온다고 알려진 무형 드래곤. 거대한 크기로 사람들에게 위압감을 주나 구름이기 때문에 바람이 불면 사라진다.
120574,클라우드드래곤,빛 클라우드드래곤,clouddragon,2,res/character/dragon/clouddragon_@_#/clouddragon_@_#.spine,1,0,0.8,res/ui/icon/cha/clouddragon_@_#.png,10,0,10,0,legend,5,healer,light,200000,205714,205724,205734,205744,new,205744,adult,1950,1040,4550,20,10,50,15,10,15,160,비를 불러온다고 알려진 무형 드래곤. 거대한 크기로 사람들에게 위압감을 주나 구름이기 때문에 바람이 불면 사라진다.
120581,블랙찡또,땅 블랙찡또,blackjindo,2,res/character/dragon/blackjindo_@_#/blackjindo_@_#.spine,1,0,0.8,res/ui/icon/cha/blackjindo_@_#.png,10,0,10,0,hero,4,dealer,earth,200000,205811,205821,205831,205841,new,,,1650,660,5500,20,10,75,5,0,5,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120582,블랙찡또,물 블랙찡또,blackjindo,2,res/character/dragon/blackjindo_@_#/blackjindo_@_#.spine,1,0,0.8,res/ui/icon/cha/blackjindo_@_#.png,10,0,10,0,hero,4,dealer,water,200000,205812,205822,205832,205842,new,,,1650,550,6600,20,10,75,5,0,5,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120584,블랙찡또,빛 블랙찡또,blackjindo,2,res/character/dragon/blackjindo_@_#/blackjindo_@_#.spine,1,0,0.8,res/ui/icon/cha/blackjindo_@_#.png,10,0,10,0,hero,4,dealer,light,200000,205814,205824,205834,205844,new,205844,adult,1650,550,5500,20,10,75,15,0,15,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120585,블랙찡또,어둠 블랙찡또,blackjindo,2,res/character/dragon/blackjindo_@_#/blackjindo_@_#.spine,1,0,0.8,res/ui/icon/cha/blackjindo_@_#.png,0,0,0,0,hero,4,dealer,dark,200000,205815,205825,205835,205845,new,205845,adult,1650,550,5500,35,25,75,5,0,5,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120591,고디움,땅 고디움,godium,1,res/character/dragon/godium_@_#/godium_@_#.spine,1,0,0.8,res/ui/icon/cha/godium_@_#.png,10,0,10,0,hero,4,supporter,earth,200000,205911,205921,205931,205941,new,205951,hatch,1100,1320,5500,25,8,65,5,5,10,80,"사람의 발길이 닿지 않는 곳에 서식하는 신비한 드래곤. 날카로운 생김새로 사악한 존재로 오해받지만, 사실은 약한 자를 지켜주는 착한 드래곤이다."
120593,고디움,불 고디움,godium,1,res/character/dragon/godium_@_#/godium_@_#.spine,1,0,0.8,res/ui/icon/cha/godium_@_#.png,10,0,10,0,hero,4,supporter,fire,200000,205913,205923,205933,205943,new,205953,hatch,1320,1100,5500,25,8,65,5,5,10,80,"사람의 발길이 닿지 않는 곳에 서식하는 신비한 드래곤. 날카로운 생김새로 사악한 존재로 오해받지만, 사실은 약한 자를 지켜주는 착한 드래곤이다."
120594,고디움,빛 고디움,godium,1,res/character/dragon/godium_@_#/godium_@_#.spine,1,0,0.8,res/ui/icon/cha/godium_@_#.png,10,0,10,0,hero,4,supporter,light,200000,205914,205924,205934,205944,new,205954,hatch,1100,1100,5500,25,8,65,15,5,20,80,"사람의 발길이 닿지 않는 곳에 서식하는 신비한 드래곤. 날카로운 생김새로 사악한 존재로 오해받지만, 사실은 약한 자를 지켜주는 착한 드래곤이다."
120595,고디움,어둠 고디움,godium,1,res/character/dragon/godium_@_#/godium_@_#.spine,1,0,0.8,res/ui/icon/cha/godium_@_#.png,10,0,10,0,hero,4,supporter,dark,200000,205915,205925,205935,205945,new,205955,hatch,1100,1100,5500,40,23,65,5,5,10,80,"사람의 발길이 닿지 않는 곳에 서식하는 신비한 드래곤. 날카로운 생김새로 사악한 존재로 오해받지만, 사실은 약한 자를 지켜주는 착한 드래곤이다."
120601,리소드래곤,땅 리소드래곤,lisodragon,1,res/character/dragon/lisodragon_@_#/lisodragon_@_#.spine,1,0,0.8,res/ui/icon/cha/lisodragon_@_#.png,10,0,10,0,hero,4,tanker,earth,200000,206011,206021,206031,206041,new,,,1100,2640,8250,15,5,50,10,0,10,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120602,리소드래곤,물 리소드래곤,lisodragon,1,res/character/dragon/lisodragon_@_#/lisodragon_@_#.spine,1,0,0.8,res/ui/icon/cha/lisodragon_@_#.png,10,0,10,0,hero,4,tanker,water,200000,206012,206022,206032,206042,new,,,1100,2200,9900,15,5,50,10,0,10,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120604,리소드래곤,빛 리소드래곤,lisodragon,1,res/character/dragon/lisodragon_@_#/lisodragon_@_#.spine,1,0,0.8,res/ui/icon/cha/lisodragon_@_#.png,10,0,0,0,hero,4,tanker,light,200000,206014,206024,206034,206044,new,,,1100,2200,8250,15,5,50,20,0,20,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
120605,리소드래곤,어둠 리소드래곤,lisodragon,1,res/character/dragon/lisodragon_@_#/lisodragon_@_#.spine,1,0,0.8,res/ui/icon/cha/lisodragon_@_#.png,10,0,10,0,hero,4,tanker,dark,200000,206015,206025,206035,206045,new,,,1100,2200,8250,30,20,50,10,0,10,80,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180011,부엉이,땅 부엉이,owl,2,res/character/monster/common_owl_@/common_owl_@.spine,1,1,2,res/ui/icon/cha/owl_@.png,0,10,10,0,common,1,tanker,earth,200000,201214,201224,201234,201244,new,,,1000,2400,7500,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180012,부엉이,물 부엉이,owl,2,res/character/monster/common_owl_@/common_owl_@.spine,1,1,2,res/ui/icon/cha/owl_@.png,0,10,10,0,common,1,tanker,water,200000,201214,201224,201234,201244,new,,,1000,2000,9000,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180013,부엉이,불 부엉이,owl,2,res/character/monster/common_owl_@/common_owl_@.spine,1,1,2,res/ui/icon/cha/owl_@.png,0,10,10,0,common,1,tanker,fire,200000,201214,201224,201234,201244,new,,,1200,2000,7500,15,5,50,10,0,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180021,괴물 식물,땅 괴물 식물,monster_plant,2,res/character/monster/common_monster_plant_@/common_monster_plant_@.spine,1,1,2,res/ui/icon/cha/monster_plant_@.png,0,10,10,0,common,1,supporter,earth,200000,202014,202024,202034,202044,skill_active,,,1000,1200,5000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180022,괴물 식물,물 괴물 식물,monster_plant,2,res/character/monster/common_monster_plant_@/common_monster_plant_@.spine,1,1,2,res/ui/icon/cha/monster_plant_@.png,0,10,10,0,common,1,supporter,water,200000,202014,202024,202034,202044,skill_active,,,1000,1000,6000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180023,괴물 식물,불 괴물 식물,monster_plant,2,res/character/monster/common_monster_plant_@/common_monster_plant_@.spine,1,1,2,res/ui/icon/cha/monster_plant_@.png,0,10,10,0,common,1,supporter,fire,200000,202014,202024,202034,202044,skill_active,,,1200,1000,5000,25,8,65,5,5,10,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180031,해골생선,땅 해골생선,bonefish,2,res/character/monster/common_bonefish_@/common_bonefish_@.spine,1,1,2,res/ui/icon/cha/bonefish_@.png,0,10,10,0,common,1,dealer,earth,200000,203511,203521,203531,203541,skill_active,203551,hatch,1500,600,5000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
180032,해골생선,물 해골생선,bonefish,2,res/character/monster/common_bonefish_@/common_bonefish_@.spine,1,1,2,res/ui/icon/cha/bonefish_@.png,0,10,10,0,common,1,dealer,water,200000,203511,203521,203531,203541,skill_active,203551,hatch,1500,500,6000,20,10,75,5,0,5,0,신비한 세계에서 찾아온 의문의 드래곤. 강력한 근력을 무기로 적에게 무시무시한 악몽을 선사한다. 성격이 매우 난폭하니 육성 시 주의하도록 하자
