day,r_date,r_day,start_date,end_date,hidden_open_date,noti,r_start,r_end,r_1번 드래곤,r_2번 드래곤,r_3번 드래곤,r_1번 드래곤,r_2번 드래곤,r_3번 드래곤,r_확률업_1,r_확률업_2,first_1,first_2,first_3,second_1,second_2,second_3,chance_up_1,chance_up_1_pos,chance_up_2,chance_up_2_pos,t_first_name,t_second_name,badge_first,badge_second,badge_first_1,badge_first_2,badge_first_3,badge_second_1,badge_second_2,badge_second_3
20220522,2022/05/22,일,2022-05-12 0:00:00,2022-05-26 0:00:00,,,0,0,어둠 디멘션드래곤,어둠 디멘션드래곤,어둠 디멘션드래곤,물 스트라,불 수라드래곤,어둠 헬가스트,,,771405,771405,771405,771532,770423,770675,,-10;10;0.7,,0;0;1,디멘션드래곤,,,,,,,,,
20220523,2022/05/23,월,2022-05-12 0:00:00,2022-05-26 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220524,2022/05/24,화,2022-05-12 0:00:00,2022-05-26 0:00:00,,,0,0,빛 오르도,빛 오르도,빛 오르도,불 허리케인,불 삐에로드래곤,불 순둥곤,,,771624,771624,771624,770203,770303,770533,,-10;10;0.7,,0;0;1,오르도,,,,,,,,,
20220525,2022/05/25,수,2022-05-12 0:00:00,2022-05-26 0:00:00,,,0,0,빛 오르도,빛 오르도,빛 오르도,물 허리케인,물 삐에로드래곤,물 순둥곤,,,771624,771624,771624,770202,770302,770532,,-10;10;0.7,,0;0;1,오르도,,,,,,,,,
20220526,2022/05/26,목,2022-05-12 0:00:00,2022-06-09 0:00:00,,,0,14,어둠 틸키,어둠 틸키,어둠 틸키,땅 허리케인,땅 삐에로드래곤,땅 순둥곤,,,771505,771505,771505,770201,770301,770531,,-10;10;0.7,,0;0;1,틸키,,,,,,,,,
20220527,2022/05/27,금,2022-05-12 0:00:00,2022-06-09 0:00:00,,,0,0,어둠 틸키,어둠 틸키,어둠 틸키,빛 허리케인,빛 삐에로드래곤,빛 순둥곤,,,771505,771505,771505,770204,770304,770534,,-10;10;0.7,,0;0;1,틸키,,,,,,,,,
20220528,2022/05/28,토,2022-05-26 0:00:00,2022-06-09 0:00:00,,,14,0,어둠 흑룡,어둠 흑룡,어둠 흑룡,어둠 리소드래곤,어둠 삐에로드래곤,어둠 블랙찡또,,,770405,770405,770405,770605,770305,770585,,-10;10;0.7,,0;0;1,흑룡,,,,,,,,,
20220529,2022/05/29,일,2022-05-26 0:00:00,2022-06-09 0:00:00,,,0,0,어둠 흑룡,어둠 흑룡,어둠 흑룡,빛 블랙찡또,물 파라오드래곤,불 와일드드래곤,,,770405,770405,770405,770584,770312,770703,,-10;10;0.7,,0;0;1,흑룡,,,,,,,,,
20220530,2022/05/30,월,2022-05-26 0:00:00,2022-06-09 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220531,2022/05/31,화,2022-05-26 0:00:00,2022-06-09 0:00:00,,,0,0,빛 발록,빛 발록,빛 발록,불 미스틱티니,불 뱃도치드래곤,불 미이라곤,,,771544,771544,771544,771173,771113,771143,,-10;10;0.7,,0;0;1,발록,,,,,,,,,
20220601,2022/06/01,수,2022-05-26 0:00:00,2022-06-09 0:00:00,,,0,0,빛 발록,빛 발록,빛 발록,물 미스틱티니,물 뱃도치드래곤,물 미이라곤,,,771544,771544,771544,771172,771112,771142,,-10;10;0.7,,0;0;1,발록,,,,,,,,,
20220602,2022/06/02,목,2022-05-26 0:00:00,2022-06-09 0:00:00,,,0,0,어둠 제피로스,어둠 제피로스,어둠 제피로스,땅 미스틱티니,땅 뱃도치드래곤,땅 미이라곤,,,771055,771055,771055,771171,771111,771141,,-10;10;0.7,,0;0;1,제피로스,,,,,,,,,
20220603,2022/06/03,금,2022-05-26 0:00:00,2022-06-09 0:00:00,,,0,0,어둠 제피로스,어둠 제피로스,어둠 제피로스,어둠 파라오드래곤,어둠 뱃도치드래곤,어둠 미이라곤,,,771055,771055,771055,770315,771115,771145,,-10;10;0.7,,0;0;1,제피로스,,,,,,,,,
20220604,2022/06/04,토,2022-05-26 0:00:00,2022-06-09 0:00:00,,,0,0,빛 바그마,빛 바그마,빛 바그마,빛 미스틱티니,빛 에일리언드래곤,빛 스트라,,,770824,770824,770824,771174,770174,771534,,-10;10;0.7,,0;0;1,바그마,,,,,,,,,
20220605,2022/06/05,일,2022-05-26 0:00:00,2022-06-09 0:00:00,,,0,0,빛 바그마,빛 바그마,빛 바그마,땅 헬가스트,물 가루다,빛 파이거,,,770824,770824,770824,770671,770212,770244,,-10;10;0.7,,0;0;1,바그마,,,,,,,,,
20220606,2022/06/06,월,2022-05-26 0:00:00,2022-06-09 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220607,2022/06/07,화,2022-05-26 0:00:00,2022-06-09 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,불 미이라곤,불 페어리드래곤,불 테디드래곤,,,771565,771565,771565,771143,770113,770513,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20220608,2022/06/08,수,2022-05-26 0:00:00,2022-06-09 0:00:00,,,0,0,어둠 포세이돈,어둠 포세이돈,어둠 포세이돈,물 미이라곤,물 페어리드래곤,물 테디드래곤,,,771565,771565,771565,771142,770112,770512,,-10;10;0.7,,0;0;1,포세이돈,,,,,,,,,
20220609,2022/06/09,목,2022-05-26 0:00:00,2022-06-23 0:00:00,,,0,14,빛 프로스티,빛 프로스티,빛 프로스티,땅 미이라곤,땅 페어리드래곤,땅 테디드래곤,,,771134,771134,771134,771141,770111,770511,,-10;10;0.7,,0;0;1,프로스티,,,,,,,,,
20220610,2022/06/10,금,2022-05-26 0:00:00,2022-06-23 0:00:00,,,0,0,빛 프로스티,빛 프로스티,빛 프로스티,어둠 미이라곤,어둠 페어리드래곤,빛 테디드래곤,,,771134,771134,771134,771145,770115,770514,,-10;10;0.7,,0;0;1,프로스티,,,,,,,,,
20220611,2022/06/11,토,2022-06-09 0:00:00,2022-06-23 0:00:00,,,14,0,어둠 헬카이저,어둠 헬카이저,어둠 헬카이저,땅 페어리드래곤,땅 원더드래곤,땅 뱃도치드래곤,,,771605,771605,771605,770111,770391,771111,,-10;10;0.7,,0;0;1,헬카이저,,,,,,,,,
20220612,2022/06/12,일,2022-06-09 0:00:00,2022-06-23 0:00:00,,,0,0,어둠 헬카이저,어둠 헬카이저,어둠 헬카이저,땅 페어리드래곤,땅 원더드래곤,땅 뱃도치드래곤,,,771605,771605,771605,770111,770391,771111,,-10;10;0.7,,0;0;1,헬카이저,,,,,,,,,
20220613,2022/06/13,월,2022-06-09 0:00:00,2022-06-23 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220614,2022/06/14,화,2022-06-09 0:00:00,2022-06-23 0:00:00,,,0,0,빛 트로페우스,빛 트로페우스,빛 트로페우스,물 미스틱티니,물 뱃도치드래곤,물 미이라곤,,,771164,771164,771164,771172,771112,771142,,-10;10;0.7,,0;0;1,트로페우스,,,,,,,,,
20220615,2022/06/15,수,2022-06-09 0:00:00,2022-06-23 0:00:00,,,0,0,빛 트로페우스,빛 트로페우스,빛 트로페우스,물 미스틱티니,물 뱃도치드래곤,물 미이라곤,,,771164,771164,771164,771172,771112,771142,,-10;10;0.7,,0;0;1,트로페우스,,,,,,,,,
20220616,2022/06/16,목,2022-06-09 0:00:00,2022-06-23 0:00:00,,,0,0,어둠 다크베인,어둠 다크베인,어둠 다크베인,불 삐에로드래곤,불 테디드래곤,불 말덱,,,771105,771105,771105,770303,770513,770643,,-10;10;0.7,,0;0;1,다크베인,,,,,,,,,
20220617,2022/06/17,금,2022-06-09 0:00:00,2022-06-23 0:00:00,,,0,0,어둠 다크베인,어둠 다크베인,어둠 다크베인,불 삐에로드래곤,불 테디드래곤,불 말덱,,,771105,771105,771105,770303,770513,770643,,-10;10;0.7,,0;0;1,다크베인,,,,,,,,,
20220618,2022/06/18,토,2022-06-09 0:00:00,2022-06-23 0:00:00,20220618,global_anniversary,0,0,절대적인 전설의 알,절대적인 전설의 알,빛나는 전설의 알,빛 페어리드래곤,빛 가루다,빛 사이커드래곤,,,703025,703025,703001,770114,770214,770124,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20220619,2022/06/19,일,2022-06-09 0:00:00,2022-06-23 0:00:00,20220618,global_anniversary,0,0,절대적인 전설의 알,절대적인 전설의 알,빛나는 전설의 알,빛 페어리드래곤,빛 가루다,빛 사이커드래곤,,,703025,703025,703001,770114,770214,770124,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20220620,2022/06/20,월,2022-06-09 0:00:00,2022-06-23 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220621,2022/06/21,화,2022-06-09 0:00:00,2022-06-23 0:00:00,,,0,0,빛 제트드래곤,빛 제트드래곤,빛 제트드래곤,어둠 원더드래곤,어둠 헬가스트,어둠 파라오드래곤,,,770814,770814,770814,770395,770675,770315,,-10;10;0.7,,0;0;1,제트드래곤,,,,,,,,,
20220622,2022/06/22,수,2022-06-09 0:00:00,2022-06-23 0:00:00,,,0,0,빛 제트드래곤,빛 제트드래곤,빛 제트드래곤,어둠 원더드래곤,어둠 헬가스트,어둠 파라오드래곤,,,770814,770814,770814,770395,770675,770315,,-10;10;0.7,,0;0;1,제트드래곤,,,,,,,,,
20220623,2022/06/23,목,2022-06-09 0:00:00,2022-07-07 0:00:00,,,0,14,어둠 토템드래곤,어둠 토템드래곤,어둠 토템드래곤,땅 허리케인,땅 삐에로드래곤,땅 순둥곤,,,770655,770655,770655,770201,770301,770531,,-10;10;0.7,,0;0;1,토템드래곤,,,,,,,,,
20220624,2022/06/24,금,2022-06-09 0:00:00,2022-07-07 0:00:00,,,0,0,어둠 토템드래곤,어둠 토템드래곤,어둠 토템드래곤,땅 허리케인,땅 삐에로드래곤,땅 순둥곤,,,770655,770655,770655,770201,770301,770531,,-10;10;0.7,,0;0;1,토템드래곤,,,,,,,,,
20220625,2022/06/25,토,2022-06-23 0:00:00,2022-07-07 0:00:00,,,14,0,빛 파티드래곤,빛 파티드래곤,빛 파티드래곤,물 허리케인,물 삐에로드래곤,물 순둥곤,,,770754,770754,770754,770202,770302,770532,,-10;10;0.7,,0;0;1,파티드래곤,,,,,,,,,
20220626,2022/06/26,일,2022-06-23 0:00:00,2022-07-07 0:00:00,,,0,0,빛 파티드래곤,빛 파티드래곤,빛 파티드래곤,물 허리케인,물 삐에로드래곤,물 순둥곤,,,770754,770754,770754,770202,770302,770532,,-10;10;0.7,,0;0;1,파티드래곤,,,,,,,,,
20220627,2022/06/27,월,2022-06-23 0:00:00,2022-07-07 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220628,2022/06/28,화,2022-06-23 0:00:00,2022-07-07 0:00:00,,,0,0,어둠 아가레스,어둠 아가레스,어둠 아가레스,빛 허리케인,빛 삐에로드래곤,빛 순둥곤,,,771075,771075,771075,770204,770304,770534,,-10;10;0.7,,0;0;1,아가레스,,,,,,,,,
20220629,2022/06/29,수,2022-06-23 0:00:00,2022-07-07 0:00:00,,,0,0,어둠 아가레스,어둠 아가레스,어둠 아가레스,빛 허리케인,빛 삐에로드래곤,빛 순둥곤,,,771075,771075,771075,770204,770304,770534,,-10;10;0.7,,0;0;1,아가레스,,,,,,,,,
20220630,2022/06/30,목,2022-06-23 0:00:00,2022-07-07 0:00:00,,,0,0,빛 가디언,빛 가디언,빛 가디언,어둠 미이라곤,어둠 페어리드래곤,빛 테디드래곤,,,771094,771094,771094,771145,770115,770514,,-10;10;0.7,,0;0;1,가디언,,,,,,,,,
20220701,2022/07/01,금,2022-06-23 0:00:00,2022-07-07 0:00:00,,,0,0,빛 가디언,빛 가디언,빛 가디언,어둠 미이라곤,어둠 페어리드래곤,빛 테디드래곤,,,771094,771094,771094,771145,770115,770514,,-10;10;0.7,,0;0;1,가디언,,,,,,,,,
20220702,2022/07/02,토,2022-06-23 0:00:00,2022-07-07 0:00:00,,,0,0,어둠 루미네스,어둠 루미네스,어둠 루미네스,땅 미이라곤,땅 페어리드래곤,땅 테디드래곤,,,771085,771085,771085,771141,770111,770511,,-10;10;0.7,,0;0;1,루미네스,,,,,,,,,
20220703,2022/07/03,일,2022-06-23 0:00:00,2022-07-07 0:00:00,,,0,0,어둠 루미네스,어둠 루미네스,어둠 루미네스,땅 미이라곤,땅 페어리드래곤,땅 테디드래곤,,,771085,771085,771085,771141,770111,770511,,-10;10;0.7,,0;0;1,루미네스,,,,,,,,,
20220704,2022/07/04,월,2022-06-23 0:00:00,2022-07-07 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220705,2022/07/05,화,2022-06-23 0:00:00,2022-07-07 0:00:00,,,0,0,빛 틸키,빛 틸키,빛 틸키,물 미이라곤,물 페어리드래곤,물 테디드래곤,,,771504,771504,771504,771142,770112,770512,,-10;10;0.7,,0;0;1,틸키,,,,,,,,,
20220706,2022/07/06,수,2022-06-23 0:00:00,2022-07-07 0:00:00,,,0,0,빛 틸키,빛 틸키,빛 틸키,물 미이라곤,물 페어리드래곤,물 테디드래곤,,,771504,771504,771504,771142,770112,770512,,-10;10;0.7,,0;0;1,틸키,,,,,,,,,
20220707,2022/07/07,목,2022-06-23 0:00:00,2022-07-21 0:00:00,,,0,14,어둠 하데스,어둠 하데스,어둠 하데스,불 미이라곤,불 페어리드래곤,불 테디드래곤,,,770865,770865,770865,771143,770113,770513,,-10;10;0.7,,0;0;1,하데스,,,,,,,,,
20220708,2022/07/08,금,2022-06-23 0:00:00,2022-07-21 0:00:00,,,0,0,어둠 하데스,어둠 하데스,어둠 하데스,불 미이라곤,불 페어리드래곤,불 테디드래곤,,,770865,770865,770865,771143,770113,770513,,-10;10;0.7,,0;0;1,하데스,,,,,,,,,
20220709,2022/07/09,토,2022-07-07 0:00:00,2022-07-21 0:00:00,,,14,0,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 파라오드래곤,어둠 뱃도치드래곤,어둠 미이라곤,,,771705,771705,771705,770315,771115,771145,,-10;10;0.7,,0;0;1,아르테미스드래곤,,,,,,,,,
20220710,2022/07/10,일,2022-07-07 0:00:00,2022-07-21 0:00:00,,,0,0,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 아르테미스드래곤,어둠 파라오드래곤,어둠 뱃도치드래곤,어둠 미이라곤,,,771705,771705,771705,770315,771115,771145,,-10;10;0.7,,0;0;1,아르테미스드래곤,,,,,,,,,
20220711,2022/07/11,월,2022-07-07 0:00:00,2022-07-21 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220712,2022/07/12,화,2022-07-07 0:00:00,2022-07-21 0:00:00,,,0,0,빛 코스모,빛 코스모,빛 코스모,불 삐에로드래곤,불 테디드래곤,불 말덱,,,771484,771484,771484,770303,770513,770643,,-10;10;0.7,,0;0;1,코스모,,,,,,,,,
20220713,2022/07/13,수,2022-07-07 0:00:00,2022-07-21 0:00:00,,,0,0,빛 코스모,빛 코스모,빛 코스모,불 삐에로드래곤,불 테디드래곤,불 말덱,,,771484,771484,771484,770303,770513,770643,,-10;10;0.7,,0;0;1,코스모,,,,,,,,,
20220714,2022/07/14,목,2022-07-07 0:00:00,2022-07-21 0:00:00,,,0,0,어둠 가이안,어둠 가이안,어둠 가이안,빛 미스틱티니,빛 파라오드래곤,빛 스트라,,,771455,771455,771455,771174,770314,771534,,-10;10;0.7,,0;0;1,가이안,,,,,,,,,
20220715,2022/07/15,금,2022-07-07 0:00:00,2022-07-21 0:00:00,,,0,0,어둠 가이안,어둠 가이안,어둠 가이안,빛 미스틱티니,빛 파라오드래곤,빛 스트라,,,771455,771455,771455,771174,770314,771534,,-10;10;0.7,,0;0;1,가이안,,,,,,,,,
20220716,2022/07/16,토,2022-07-07 0:00:00,2022-07-21 0:00:00,20220716,global_anniversary,0,0,절대적인 전설의 알,절대적인 전설의 알,빛나는 전설의 알,땅 헬가스트,물 가루다,빛 파이거,,,703025,703025,703001,770671,770212,770244,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20220717,2022/07/17,일,2022-07-07 0:00:00,2022-07-21 0:00:00,20220716,global_anniversary,0,0,절대적인 전설의 알,절대적인 전설의 알,빛나는 전설의 알,땅 헬가스트,물 가루다,빛 파이거,,,703025,703025,703001,770671,770212,770244,,-10;10;0.7,,0;0;1,이벤트,,,,event,event,event,,,
20220718,2022/07/18,월,2022-07-07 0:00:00,2022-07-21 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220719,2022/07/19,화,2022-07-07 0:00:00,2022-07-21 0:00:00,,,0,0,빛 다르누스,빛 다르누스,빛 다르누스,불 미스틱티니,불 뱃도치드래곤,불 미이라곤,,,771714,771714,771714,771173,771113,771143,,-10;10;0.7,,0;0;1,다르누스,,,,,,,,,
20220720,2022/07/20,수,2022-07-07 0:00:00,2022-07-21 0:00:00,,,0,0,빛 다르누스,빛 다르누스,빛 다르누스,불 미스틱티니,불 뱃도치드래곤,불 미이라곤,,,771714,771714,771714,771173,771113,771143,,-10;10;0.7,,0;0;1,다르누스,,,,,,,,,
20220721,2022/07/21,목,2022-07-07 0:00:00,2022-08-04 0:00:00,,,0,14,어둠 일란,어둠 일란,어둠 일란,빛 페어리드래곤,빛 가루다,빛 사이커드래곤,,,771415,771415,771415,770114,770214,770124,,-10;10;0.7,,0;0;1,일란,,,,,,,,,
20220722,2022/07/22,금,2022-07-07 0:00:00,2022-08-04 0:00:00,,,0,0,어둠 일란,어둠 일란,어둠 일란,빛 페어리드래곤,빛 가루다,빛 사이커드래곤,,,771415,771415,771415,770114,770214,770124,,-10;10;0.7,,0;0;1,일란,,,,,,,,,
20220723,2022/07/23,토,2022-07-21 0:00:00,2022-08-04 0:00:00,,,14,0,빛 아프로디테,빛 아프로디테,빛 아프로디테,빛 블랙찡또,물 파라오드래곤,불 와일드드래곤,,,770714,770714,770714,770584,770312,770703,,-10;10;0.7,,0;0;1,아프로디테,,,,,,,,,
20220724,2022/07/24,일,2022-07-21 0:00:00,2022-08-04 0:00:00,,,0,0,빛 아프로디테,빛 아프로디테,빛 아프로디테,빛 블랙찡또,물 파라오드래곤,불 와일드드래곤,,,770714,770714,770714,770584,770312,770703,,-10;10;0.7,,0;0;1,아프로디테,,,,,,,,,
20220725,2022/07/25,월,2022-07-21 0:00:00,2022-08-04 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220726,2022/07/26,화,2022-07-21 0:00:00,2022-08-04 0:00:00,,,0,0,어둠 토템드래곤,어둠 토템드래곤,어둠 토템드래곤,땅 삐에로드래곤,땅 테디드래곤,땅 말덱,,,770655,770655,770655,770301,770511,770641,,-10;10;0.7,,0;0;1,토템드래곤,,,,,,,,,
20220727,2022/07/27,수,2022-07-21 0:00:00,2022-08-04 0:00:00,,,0,0,어둠 토템드래곤,어둠 토템드래곤,어둠 토템드래곤,땅 삐에로드래곤,땅 테디드래곤,땅 말덱,,,770655,770655,770655,770301,770511,770641,,-10;10;0.7,,0;0;1,토템드래곤,,,,,,,,,
20220728,2022/07/28,목,2022-07-21 0:00:00,2022-08-04 0:00:00,,,0,0,빛 블랙아머,빛 블랙아머,빛 블랙아머,물 미스틱티니,물 뱃도치드래곤,물 미이라곤,,,770684,770684,770684,771172,771112,771142,,-10;10;0.7,,0;0;1,블랙아머,,,,,,,,,
20220729,2022/07/29,금,2022-07-21 0:00:00,2022-08-04 0:00:00,,,0,0,빛 블랙아머,빛 블랙아머,빛 블랙아머,물 미스틱티니,물 뱃도치드래곤,물 미이라곤,,,770684,770684,770684,771172,771112,771142,,-10;10;0.7,,0;0;1,블랙아머,,,,,,,,,
20220730,2022/07/30,토,2022-07-21 0:00:00,2022-08-04 0:00:00,,,0,0,어둠 멜로우드래곤,어둠 멜로우드래곤,어둠 멜로우드래곤,땅 미스틱티니,땅 뱃도치드래곤,땅 미이라곤,,,771025,771025,771025,771171,771111,771141,,-10;10;0.7,,0;0;1,멜로우드래곤,,,,,,,,,
20220731,2022/07/31,일,2022-07-21 0:00:00,2022-08-04 0:00:00,,,0,0,어둠 멜로우드래곤,어둠 멜로우드래곤,어둠 멜로우드래곤,땅 미스틱티니,땅 뱃도치드래곤,땅 미이라곤,,,771025,771025,771025,771171,771111,771141,,-10;10;0.7,,0;0;1,멜로우드래곤,,,,,,,,,
20220801,2022/08/01,월,2022-07-21 0:00:00,2022-08-04 0:00:00,,,0,0,빛나는 전설의 알,전설의 알,전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703005,703005,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220802,2022/08/02,화,2022-07-21 0:00:00,2022-08-04 0:00:00,,,0,0,빛 트로페우스,빛 트로페우스,빛 트로페우스,땅 테디드래곤,땅 원더드래곤,땅 순둥곤,,,771164,771164,771164,770511,770391,770531,,-10;10;0.7,,0;0;1,트로페우스,,,,,,,,,
20220803,2022/08/03,수,2022-07-21 0:00:00,2022-08-04 0:00:00,,,0,0,빛 트로페우스,빛 트로페우스,빛 트로페우스,땅 테디드래곤,땅 원더드래곤,땅 순둥곤,,,771164,771164,771164,770511,770391,770531,,-10;10;0.7,,0;0;1,트로페우스,,,,,,,,,
20220804,2022/08/04,목,2022-07-21 0:00:00,2022-08-18 0:00:00,,,0,14,어둠 포포모,어둠 포포모,어둠 포포모,어둠 미이라곤,어둠 페어리드래곤,빛 테디드래곤,,,771575,771575,771575,771145,770115,770514,,-10;10;0.7,,0;0;1,포포모,,,,,,,,,
20220805,2022/08/05,금,2022-07-21 0:00:00,2022-08-18 0:00:00,,,0,0,어둠 포포모,어둠 포포모,어둠 포포모,어둠 미이라곤,어둠 페어리드래곤,빛 테디드래곤,,,771575,771575,771575,771145,770115,770514,,-10;10;0.7,,0;0;1,포포모,,,,,,,,,
20220806,2022/08/06,토,2022-08-04 0:00:00,2022-08-18 0:00:00,,,14,0,빛 발록,빛 발록,빛 발록,빛 시타엘,빛 시타엘,빛 시타엘,,,771544,771544,771544,770384,770384,770384,,-10;10;0.7,,0;0;1,발록,,,,,,,,,
20220807,2022/08/07,일,2022-08-04 0:00:00,2022-08-18 0:00:00,,,0,0,빛 발록,빛 발록,빛 발록,빛 시타엘,빛 시타엘,빛 시타엘,,,771544,771544,771544,770384,770384,770384,,-10;10;0.7,,0;0;1,발록,,,,,,,,,
20220808,2022/08/08,월,2022-08-04 0:00:00,2022-08-18 0:00:00,,,0,0,빛나는 전설의 알,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220809,2022/08/09,화,2022-08-04 0:00:00,2022-08-18 0:00:00,,,0,0,어둠 타로스,어둠 타로스,어둠 타로스,땅 테디드래곤,땅 테디드래곤,땅 테디드래곤,,,770845,770845,770845,770511,770511,770511,,-10;10;0.7,,0;0;1,타로스,,,,,,,,,
20220810,2022/08/10,수,2022-08-04 0:00:00,2022-08-18 0:00:00,,,0,0,어둠 타로스,어둠 타로스,어둠 타로스,땅 테디드래곤,땅 테디드래곤,땅 테디드래곤,,,770845,770845,770845,770511,770511,770511,,-10;10;0.7,,0;0;1,타로스,,,,,,,,,
20220811,2022/08/11,목,2022-08-04 0:00:00,2022-08-18 0:00:00,,,0,0,빛 혼,빛 혼,빛 혼,물 미이라곤,물 미이라곤,물 미이라곤,,,771524,771524,771524,771142,771142,771142,,-10;10;0.7,,0;0;1,혼,,,,,,,,,
20220812,2022/08/12,금,2022-08-04 0:00:00,2022-08-18 0:00:00,,,0,0,빛 혼,빛 혼,빛 혼,물 미이라곤,물 미이라곤,물 미이라곤,,,771524,771524,771524,771142,771142,771142,,-10;10;0.7,,0;0;1,혼,,,,,,,,,
20220813,2022/08/13,토,2022-08-04 0:00:00,2022-08-18 0:00:00,,,0,0,어둠 스마트드래곤,어둠 스마트드래곤,어둠 스마트드래곤,불 뱃도치드래곤,불 뱃도치드래곤,불 뱃도치드래곤,,,770435,770435,770435,771113,771113,771113,,-10;10;0.7,,0;0;1,스마트드래곤,,,,,,,,,
20220814,2022/08/14,일,2022-08-04 0:00:00,2022-08-18 0:00:00,,,0,0,어둠 스마트드래곤,어둠 스마트드래곤,어둠 스마트드래곤,불 뱃도치드래곤,불 뱃도치드래곤,불 뱃도치드래곤,,,770435,770435,770435,771113,771113,771113,,-10;10;0.7,,0;0;1,스마트드래곤,,,,,,,,,
20220815,2022/08/15,월,2022-08-04 0:00:00,2022-08-18 0:00:00,,,0,0,빛나는 전설의 알,빛나는 전설의 알,빛나는 전설의 알,초월의 알,고대의 알,고대의 알,,,703001,703001,703001,703003,703019,703019,,-10;10;0.7,,0;0;1,전설 알,,,,,,,,,
20220816,2022/08/16,화,2022-08-04 0:00:00,2022-08-18 0:00:00,,,0,0,빛 디멘션드래곤,빛 디멘션드래곤,빛 디멘션드래곤,빛 스트라,빛 스트라,빛 스트라,,,771404,771404,771404,771534,771534,771534,,-10;10;0.7,,0;0;1,디멘션드래곤,,,,,,,,,
20220817,2022/08/17,수,2022-08-04 0:00:00,2022-08-18 0:00:00,,,0,0,빛 디멘션드래곤,빛 디멘션드래곤,빛 디멘션드래곤,빛 스트라,빛 스트라,빛 스트라,,,771404,771404,771404,771534,771534,771534,,-10;10;0.7,,0;0;1,디멘션드래곤,,,,,,,,,
20220818,2022/08/18,목,2022-08-04 0:00:00,2022-09-01 0:00:00,,,0,14,어둠 아프로디테,어둠 아프로디테,어둠 아프로디테,어둠 삐에로드래곤,어둠 삐에로드래곤,어둠 삐에로드래곤,,,770715,770715,770715,770305,770305,770305,,-10;10;0.7,,0;0;1,아프로디테,,,,,,,,,
20220819,2022/08/19,금,2022-08-04 0:00:00,2022-09-01 0:00:00,,,0,0,어둠 아프로디테,어둠 아프로디테,어둠 아프로디테,어둠 삐에로드래곤,어둠 삐에로드래곤,어둠 삐에로드래곤,,,770715,770715,770715,770305,770305,770305,,-10;10;0.7,,0;0;1,아프로디테,,,,,,,,,
