product_id,sku,token,t_name,r_group,t_desc,use_desc,price_type,price,price_dollar,xsolla_price_dollar,purchase_point,product_content,mail_content,subscription,icon,banner_res,package_frame_type,package_class,package_res,package_res_2,max_buy_count,max_buy_term,max_buy_display,r_attr,badge
121234,dvm_shopitem_50k,,불의 탑 정복 선물,시험의 탑 정복 선물(불),blank,,money,55000,54.99,49.99,50000,,,,,,1,,package_attr_tower_fire.ui,,1,permanent,permanent,,
121235,dvm_shopitem_100k,,불의 탑 정복 선물,시험의 탑 정복 선물(불),blank,,money,110000,109.99,99.99,100000,,,,,,1,,package_attr_tower_fire.ui,,1,permanent,permanent,,
121241,dvm_shopitem_50k,,빛의 탑 정복 선물,시험의 탑 정복 선물(빛),blank,,money,55000,54.99,49.99,50000,,,,,,1,,package_attr_tower_light.ui,,1,permanent,permanent,,
121242,dvm_shopitem_30k,,빛의 탑 정복 선물,시험의 탑 정복 선물(빛),blank,,money,33000,32.99,29.99,30000,,,,,,1,,package_attr_tower_light.ui,,1,permanent,permanent,,
121243,dvm_shopitem_50k,,빛의 탑 정복 선물,시험의 탑 정복 선물(빛),blank,,money,55000,54.99,49.99,50000,,,,,,1,,package_attr_tower_light.ui,,1,permanent,permanent,,
121244,dvm_shopitem_50k,,빛의 탑 정복 선물,시험의 탑 정복 선물(빛),blank,,money,55000,54.99,49.99,50000,,,,,,1,,package_attr_tower_light.ui,,1,permanent,permanent,,
121245,dvm_shopitem_100k,,빛의 탑 정복 선물,시험의 탑 정복 선물(빛),blank,,money,110000,109.99,99.99,100000,,,,,,1,,package_attr_tower_light.ui,,1,permanent,permanent,,
121251,dvm_shopitem_50k,,어둠의 탑 정복 선물,시험의 탑 정복 선물(어둠),blank,,money,55000,54.99,49.99,50000,,,,,,1,,package_attr_tower_dark.ui,,1,permanent,permanent,,
121252,dvm_shopitem_30k,,어둠의 탑 정복 선물,시험의 탑 정복 선물(어둠),blank,,money,33000,32.99,29.99,30000,,,,,,1,,package_attr_tower_dark.ui,,1,permanent,permanent,,
121253,dvm_shopitem_50k,,어둠의 탑 정복 선물,시험의 탑 정복 선물(어둠),blank,,money,55000,54.99,49.99,50000,,,,,,1,,package_attr_tower_dark.ui,,1,permanent,permanent,,
121254,dvm_shopitem_50k,,어둠의 탑 정복 선물,시험의 탑 정복 선물(어둠),blank,,money,55000,54.99,49.99,50000,,,,,,1,,package_attr_tower_dark.ui,,1,permanent,permanent,,
121255,dvm_shopitem_100k,,어둠의 탑 정복 선물,시험의 탑 정복 선물(어둠),blank,,money,110000,109.99,99.99,100000,,,,,,1,,package_attr_tower_dark.ui,,1,permanent,permanent,,
121301,dvm_shopitem_5k,,DVM x DV 페스티벌 특별 패키지,DVM x DV 페스티벌 특별 패키지,blank,,money,5500,5.49,4.99,5000,,"700305;1,703010;5,703011;5",,,,,,package_collabo_dv.ui,,3,permanent,permanent,,period
121302,dvm_shopitem_10k,,DVM x DV 페스티벌 특별 패키지,DVM x DV 페스티벌 특별 패키지,blank,,money,11000,10.99,9.99,10000,,"700305;1,700305;1,700305;1,703010;10,703011;10",,,,,,package_collabo_dv.ui,,3,permanent,permanent,,period
121303,dvm_shopitem_50k,,DVM x DV 페스티벌 특별 패키지,DVM x DV 페스티벌 특별 패키지,blank,,money,55000,54.99,49.99,50000,,"700305;1,700305;1,700305;1,700305;1,700305;1,703035;1,703036;1",,,,,,package_collabo_dv.ui,,3,permanent,permanent,,period
121401,dvm_shopitem_10k,,룬 10개 뽑기 상자 1개,룬 10개 뽑기 상자,"룬 10개 뽑기 상자
1개",,money,11000,10.99,9.99,10000,,700651;1,,,,,,package_rune_box.ui,,,,,,
121402,dvm_shopitem_30k,,룬 10개 뽑기 상자 3개,룬 10개 뽑기 상자,"룬 10개 뽑기 상자
3개",,money,33000,32.99,29.99,30000,,700651;3,,,,,,package_rune_box.ui,,,,,,
121403,dvm_shopitem_50k,,룬 10개 뽑기 상자 5개,룬 10개 뽑기 상자,"룬 10개 뽑기 상자
5개",,money,55000,54.99,49.99,50000,,700651;5,,,,,,package_rune_box.ui,,,,,,
121404,dvm_shopitem_100k,,룬 10개 뽑기 상자 10개,룬 10개 뽑기 상자,"룬 10개 뽑기 상자
10개",,money,110000,109.99,99.99,100000,,700651;10,,,,,,package_rune_box.ui,,,,,,
121405,dvm_shopitem_10k,,룬 10개 뽑기 상자 1+1개,룬 10개 뽑기 상자,"룬 10개 뽑기 상자
1+1개",,money,11000,10.99,9.99,10000,,700651;2,,,,,,package_rune_box_02.ui,,,,,,plus_one
121406,dvm_shopitem_30k,,룬 10개 뽑기 상자 3+3개,룬 10개 뽑기 상자,"룬 10개 뽑기 상자
3+3개",,money,33000,32.99,29.99,30000,,700651;6,,,,,,package_rune_box_02.ui,,,,,,plus_one
121407,dvm_shopitem_50k,,룬 10개 뽑기 상자 5+5개,룬 10개 뽑기 상자,"룬 10개 뽑기 상자
5+5개",,money,55000,54.99,49.99,50000,,700651;10,,,,,,package_rune_box_02.ui,,,,,,plus_one
121408,dvm_shopitem_100k,,룬 10개 뽑기 상자 10+10개,룬 10개 뽑기 상자,"룬 10개 뽑기 상자
10+10개",,money,110000,109.99,99.99,100000,,700651;20,,,,,,package_rune_box_02.ui,,,,,,plus_one
121411,dvm_shopitem_10k,,슈퍼 슬라임 군단 패키지,슈퍼 슬라임 군단 패키지,blank,,money,11000,10.99,9.99,10000,,"779134;100,700001;6000",,,,,,package_super_slime_swarm.ui,,5,monthly,permanent,,period
121421,dvm_shopitem_30k,,드래곤 100회 뽑기,드래곤 100회 뽑기(일반),blank,,money,33000,32.99,29.99,30000,,,,,,,,package_dragon_summon_100.ui,,5,permanent,permanent,,period
121422,dvm_shopitem_50k,,드래곤 100회 뽑기,드래곤 100회 뽑기(한정),blank,,money,55000,54.99,49.99,50000,,,,,,,,package_dragon_summon_100.ui,,5,permanent,permanent,,period
121423,dvm_shopitem_30k,,드래곤 100회 뽑기,드래곤 100회 뽑기(일반),blank,,money,33000,32.99,29.99,30000,,,,,,,,package_dragon_summon_100.ui,,5,monthly,permanent,,period
121424,dvm_shopitem_50k,,드래곤 100회 뽑기,드래곤 100회 뽑기(한정),blank,,money,55000,54.99,49.99,50000,,,,,,,,package_dragon_summon_100.ui,,5,monthly,permanent,,period
121431,dvm_eventpack03_100k,,기간한정 단계별 패키지(1),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"703025;1,700001;10000,700009;30",,,,1,,package_step_period.ui,,1,permanent,permanent,,period
121432,dvm_eventpack03_100k,,기간한정 단계별 패키지(2),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"741041;10,700001;10000,700009;30",,,,1,,package_step_period.ui,,1,permanent,permanent,,period
121433,dvm_eventpack03_100k,,기간한정 단계별 패키지(3),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"703038;1,700009;30",,,,1,,package_step_period.ui,,1,permanent,permanent,,period
121434,dvm_eventpack03_100k,,기간한정 단계별 패키지(1),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"703025;1,700001;10000,700009;30",,,,1,,package_step_period.ui,,1,permanent,permanent,,period
121435,dvm_eventpack03_100k,,기간한정 단계별 패키지(2),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"741041;10,700001;10000,700009;30",,,,1,,package_step_period.ui,,1,permanent,permanent,,period
121436,dvm_eventpack03_100k,,기간한정 단계별 패키지(3),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"703038;1,700009;30",,,,1,,package_step_period.ui,,1,permanent,permanent,,period
121437,dvm_eventpack03_100k,,기간한정 단계별 패키지(1),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"703025;1,700001;10000,700009;30",,,,1,,package_step_period.ui,,1,permanent,permanent,,period
121438,dvm_eventpack03_100k,,기간한정 단계별 패키지(2),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"741041;10,700001;10000,700009;30",,,,1,,package_step_period.ui,,1,permanent,permanent,,period
121439,dvm_eventpack03_100k,,기간한정 단계별 패키지(3),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"703038;1,700009;30",,,,1,,package_step_period.ui,,1,permanent,permanent,,period
121440,dvm_eventpack03_100k,,기간한정 단계별 패키지(1),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"703025;1,700001;100000,700009;30",,,,1,,package_step_period_3step.ui,,1,monthly,permanent,,period
121441,dvm_eventpack03_100k,,기간한정 단계별 패키지(2),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"741041;10,700001;100000,700009;30",,,,1,,package_step_period_3step.ui,,1,monthly,permanent,,period
121442,dvm_eventpack03_100k,,기간한정 단계별 패키지(3),기간제 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"703038;1,700009;30",,,,1,,package_step_period_3step.ui,,1,monthly,permanent,,period
121501,dvm_shopitem_10k,,특별 할인 육성 패키지,특별 할인 육성 패키지,blank,,money,11000,10.99,9.99,10000,,"760005;110,779255;2,700002;1100000",,,,,,package_special_offer_nurture_01.ui,,1,monthly,permanent,,period
121502,dvm_shopitem_30k,,특별 할인 육성 패키지,특별 할인 육성 패키지,blank,,money,33000,32.99,29.99,30000,,"760005;480,779255;3,700002;5280000",,,,,,package_special_offer_nurture_02.ui,,1,monthly,permanent,,period
121503,dvm_shopitem_50k,,특별 할인 육성 패키지,특별 할인 육성 패키지,blank,,money,55000,54.99,49.99,50000,,"760005;960,779255;4,700002;10560000",,,,,,package_special_offer_nurture_03.ui,,1,monthly,permanent,,period
121504,dvm_shopitem_100k,,특별 할인 육성 패키지,특별 할인 육성 패키지,blank,,money,110000,109.99,99.99,100000,,"760005;2050,779255;5,700002;24600000",,,,,,package_special_offer_nurture_04.ui,,1,monthly,permanent,,period
121601,dvm_shopitem_50k,,속성 전설 특성 재료 패키지,속성 전설 특성 재료 패키지,blank,,money,55000,54.99,49.99,50000,,"741141;10,700009;15",,,,,,package_mastery_material_attr.ui,,3,monthly,permanent,,period
121602,dvm_shopitem_50k,,속성 전설 특성 재료 패키지,속성 전설 특성 재료 패키지,blank,,money,55000,54.99,49.99,50000,,"741142;10,700009;15",,,,,,package_mastery_material_attr.ui,,3,monthly,permanent,,period
121603,dvm_shopitem_50k,,속성 전설 특성 재료 패키지,속성 전설 특성 재료 패키지,blank,,money,55000,54.99,49.99,50000,,"741143;10,700009;15",,,,,,package_mastery_material_attr.ui,,3,monthly,permanent,,period
121701,dvm_shopitem_30k,,육성 패스,육성 패스,blank,,money,33000,32.99,29.99,30000,,,,,,,UI_BattlePass_Nurture,battle_pass_nurture.ui,,,,,,
121702,dvm_shopitem_50k,,고급 육성 패스,고급 육성 패스,blank,,money,55000,54.99,49.99,50000,,,,,,,UI_BattlePass_Nurture,battle_pass_nurture_premium.ui,,,,,,
121703,dvm_shopitem_30k,,차원문 돌파 패키지,앙그라 차원문 돌파 패키지,blank,,money,33000,32.99,29.99,30000,,700901;200,,,,1,UI_Package_Dmgate,package_dmgate_angra.ui,,1,permanent,,,
121801,dvm_eventpack03_100k,,코스튬 패키지,코스튬 패키지,blank,,money,110000,109.99,99.99,100000,,"730305;1,730406;1,730604;1,700001;50000,700711;200",,,,,,package_costume.ui,,1,permanent,permanent,,period
121901,dvm_shopitem_5k,,빙고 토큰 패키지,빙고 토큰 패키지,"빙고 토큰 2,000개
+200개",1,money,5500,5.49,4.99,5000,,700206;2200,,,,,,package_bingo_token.ui,,,,,,period
121902,dvm_shopitem_10k,,빙고 토큰 패키지,빙고 토큰 패키지,"빙고 토큰 4,000개
+400개",1,money,11000,10.99,9.99,10000,,700206;4400,,,,,,package_bingo_token.ui,,,,,,period
121903,dvm_shopitem_30k,,빙고 토큰 패키지,빙고 토큰 패키지,"빙고 토큰 12,000개
+1,400개",1,money,33000,32.99,29.99,30000,,700206;13400,,,,,,package_bingo_token.ui,,,,,,period
121904,dvm_shopitem_50k,,빙고 토큰 패키지,빙고 토큰 패키지,"빙고 토큰 20,000개
+2,800개",1,money,55000,54.99,49.99,50000,,700206;22800,,,,,,package_bingo_token.ui,,,,,,period
122001,dvm_giftpack01_10k,,다이아 랜덤 박스,다이아 랜덤 박스(9.9k),blank,,money,9900,8.79,9.99,9000,luckybox_9.9k_03;1,,,,,,,package_lucky_box_dia.ui,,10,weekly,permanent,,period
122002,dvm_giftpack01_10k,,다이아 랜덤 박스,다이아 랜덤 박스(9.9k),blank,,money,9900,8.79,9.99,9000,luckybox_9.9k_03;1,,,,,,,package_lucky_box_dia.ui,,10,weekly,permanent,,period
122101,dvm_eventpack01_30k,,육성 단계별 패키지,육성 단계별 패키지,blank,,money,33000,32.99,29.99,30000,,"779255;10,700009;9",,,,1,,package_step_period.ui,,1,monthly,permanent,,period
122102,dvm_eventpack02_50k,,육성 단계별 패키지,육성 단계별 패키지,blank,,money,55000,54.99,49.99,50000,,"760005;1250,700009;15",,,,1,,package_step_period.ui,,1,monthly,permanent,,period
122103,dvm_eventpack03_100k,,육성 단계별 패키지,육성 단계별 패키지,blank,,money,110000,109.99,99.99,100000,,"741041;15,700001;10000,700009;30",,,,1,,package_step_period.ui,,1,monthly,permanent,,period
122201,dvm_shopitem_1k,,초월의 알 꾸러미,초월의 알 꾸러미,blank,,money,1100,1.09,0.99,1000,,703003;1,,,,,,package_bundle_egg.ui,,,monthly,permanent,,period
122202,dvm_shopitem_5k,,초월의 알 꾸러미,초월의 알 꾸러미,blank,,money,5500,5.49,4.99,5000,,703003;6,,,,,,package_bundle_egg.ui,,5,monthly,permanent,,period
122203,dvm_shopitem_30k,,초월의 알 꾸러미,초월의 알 꾸러미,blank,,money,33000,32.99,29.99,30000,,"703003;35,700001;3000,700009;9",,,,,,package_bundle_egg.ui,,5,monthly,permanent,,period
122301,dvm_shopitem_5k,,돌림판 티켓 패키지,돌림판 티켓 패키지,blank,,money,5500,5.49,4.99,5000,,700811;5,,,,,,package_roulette.ui,,,,,,period
122302,dvm_shopitem_10k,,돌림판 티켓 패키지,돌림판 티켓 패키지,blank,,money,11000,10.99,9.99,10000,,700811;10,,,,,,package_roulette.ui,,,,,,period
122303,dvm_shopitem_50k,,돌림판 티켓 패키지,돌림판 티켓 패키지,blank,,money,55000,54.99,49.99,50000,,700811;50,,,,,,package_roulette.ui,,,,,,period
122304,dvm_shopitem_100k,,돌림판 티켓 패키지,돌림판 티켓 패키지,blank,,money,110000,109.99,99.99,100000,,700811;100,,,,,,package_roulette.ui,,,,,,period
122401,dvm_shopitem_5k,,바이델 축제 패키지,바이델 축제 패키지,blank,,money,5500,5.49,4.99,5000,,"703005;1,700811;5,700404;7,700651;1,779154;5",,,,,,package_weidel_festival_01.ui,,1,monthly,permanent,,period
122402,dvm_shopitem_50k,,바이델 축제 패키지,바이델 축제 패키지,blank,,money,55000,54.99,49.99,50000,,"703041;1,700811;50,700404;30,700651;5,779215;1",,,,,,package_weidel_festival_02.ui,,1,monthly,permanent,,period
122403,dvm_shopitem_5k,,4주년 기념 패키지,4주년 기념 패키지,blank,,money,5500,5.49,4.99,5000,,"700320;4,700001;4000",,,,,,package_weidel_festival_01.ui,,1,permanent,permanent,,period
122404,dvm_shopitem_30k,,4주년 기념 패키지,4주년 기념 패키지,blank,,money,33000,32.99,29.99,30000,,"700320;10,700001;40000,700711;40,779255;4,760005;400",,,,,,package_weidel_festival_02.ui,,1,permanent,permanent,,period
122405,dvm_shopitem_5k,,눈꽃 축제 패키지,눈꽃 축제 패키지,blank,,money,5500,5.49,4.99,5000,,"700320;1,703005;1,700001;2000,700017;300000,700711;15,700704;1,700811;5",,,,,,package_winter_festival_01.ui,,1,permanent,permanent,,period
122406,dvm_shopitem_30k,,눈꽃 축제 패키지,눈꽃 축제 패키지,blank,,money,33000,32.99,29.99,30000,,"700320;3,703001;1,700001;30000,779255;1,700711;150,700705;1,700811;20",,,,,,package_winter_festival_02.ui,,1,permanent,permanent,,period
122407,dvm_shopitem_100k,,눈꽃 축제 패키지,눈꽃 축제 패키지,blank,,money,110000,109.99,99.99,100000,,"700320;10,703025;1,700001;100000,741041;5,700711;500,700705;3,700811;50",,,,,,package_winter_festival_03.ui,,1,permanent,permanent,,period
122408,dvm_shopitem_5k,,새해맞이 패키지,새해맞이 패키지,blank,,money,5500,5.49,4.99,5000,,"700320;1,703005;1,700001;2000,700017;300000,700711;15,700704;1,700801;5",,,,,,package_lucky_bag_01.ui,,1,yearly,permanent,,period
122409,dvm_shopitem_30k,,새해맞이 패키지,새해맞이 패키지,blank,,money,33000,32.99,29.99,30000,,"700320;3,703001;1,700001;30000,779255;1,700711;150,700705;1,700801;20",,,,,,package_lucky_bag_02.ui,,1,yearly,permanent,,period
122410,dvm_shopitem_100k,,새해맞이 패키지,새해맞이 패키지,blank,,money,110000,109.99,99.99,100000,,"700320;10,703025;1,700001;100000,741041;5,700711;500,700705;3,700801;50",,,,,,package_lucky_bag_03.ui,,1,yearly,permanent,,period
122501,dvm_shopitem_5k,,월간 패키지,월간 패키지,blank,,money,5500,5.49,4.99,5000,,"700001;5500,703004;10,700711;30,779255;2",,,,,,package_s_monthly.ui,,3,monthly,monthly,,
122502,dvm_shopitem_5k,,월간 패키지,월간 패키지,blank,,money,5500,5.49,4.99,5000,,"700001;5500,703004;10,700711;30,704900;100",,,,,,package_s_monthly.ui,,3,monthly,monthly,,
122503,dvm_shopitem_5k,,월간 패키지,월간 패키지,blank,,money,5500,5.49,4.99,5000,,"700001;5500,703004;10,700711;30,741041;1",,,,,,package_s_monthly.ui,,3,monthly,monthly,,
122504,dvm_shopitem_5k,,월간 패키지,월간 패키지,blank,,money,5500,5.49,4.99,5000,,"700001;5500,703004;10,700711;30,760005;80",,,,,,package_s_monthly.ui,,3,monthly,monthly,,
122601,dvm_shopitem_10k,,전설 강화 패키지,전설 강화 패키지,blank,,money,11000,10.99,9.99,10000,,"760005;200,700009;3",,,,,,package_s_legend_reinforce.ui,,3,weekly,weekly,,
122602,dvm_shopitem_10k,,전설 스킬 패키지,전설 스킬 패키지,blank,,money,11000,10.99,9.99,10000,,"779255;3,700009;3",,,,,,package_s_legend_skill.ui,,3,weekly,weekly,,
122603,dvm_shopitem_30k,,전설 특성 패키지,전설 특성 패키지,blank,,money,33000,32.99,29.99,30000,,"741041;3,700009;9",,,,,,package_s_legend_mastery.ui,,3,monthly,monthly,,
122701,,,일일 무료,일일 무료,blank,,money,0,0,0,0,"700001;150,700101;200",,,,,,,package_s_daily_free.ui,,1,daily,daily,,
122801,dvm_shopitem_3k,,"다이아 4,500개",다이아,blank,,money,3300,3.29,2.99,3000,,cash;4500,,res/ui/icons/item/shop_cash_02.png,,,,shop_package_list_01.ui,,,,,,
122802,dvm_shopitem_5k,,"다이아 7,950개",다이아,blank,,money,5500,5.49,4.99,5000,,cash;7950,,res/ui/icons/item/shop_cash_03.png,,,,shop_package_list_01.ui,,,,,,
122803,dvm_shopitem_10k,,"다이아 16,500개",다이아,blank,,money,11000,10.99,9.99,10000,,cash;16500,,res/ui/icons/item/shop_cash_04.png,,,,shop_package_list_01.ui,,,,,,
122804,dvm_shopitem_30k,,"다이아 51,000개",다이아,blank,,money,33000,32.99,29.99,30000,,cash;51000,,res/ui/icons/item/shop_cash_05.png,,,,shop_package_list_01.ui,,,,,,
122805,dvm_shopitem_50k,,"다이아 88,500개",다이아,blank,,money,55000,54.99,49.99,50000,,cash;88500,,res/ui/icons/item/shop_cash_06.png,,,,shop_package_list_01.ui,,,,,,
122806,dvm_shopitem_100k,,"다이아 189,000개",다이아,blank,,money,110000,109.99,99.99,100000,,cash;189000,,res/ui/icons/item/shop_cash_07.png,,,,shop_package_list_01.ui,,,,,,
122811,dvm_shopitem_3k,,"다이아 4,500 + 4,500개",다이아 +100%,"다이아 4,500 + 4,500개",1,money,3300,3.29,2.99,3000,,cash;9000,,res/ui/icons/item/shop_cash_02.png,,,,shop_package_list_01.ui,,1,permanent,permanent,,plus_one
122812,dvm_shopitem_5k,,"다이아 7,950 + 7,950개",다이아 +100%,"다이아 7,950 + 7,950개",1,money,5500,5.49,4.99,5000,,cash;15900,,res/ui/icons/item/shop_cash_03.png,,,,shop_package_list_01.ui,,1,permanent,permanent,,plus_one
122813,dvm_shopitem_10k,,"다이아 16,500 + 16,500개",다이아 +100%,"다이아 16,500 + 16,500개",1,money,11000,10.99,9.99,10000,,cash;33000,,res/ui/icons/item/shop_cash_04.png,,,,shop_package_list_01.ui,,1,permanent,permanent,,plus_one
122814,dvm_shopitem_30k,,"다이아 51,000 + 51,000개",다이아 +100%,"다이아 51,000 + 51,000개",1,money,33000,32.99,29.99,30000,,cash;102000,,res/ui/icons/item/shop_cash_05.png,,,,shop_package_list_01.ui,,1,permanent,permanent,,plus_one
122815,dvm_shopitem_50k,,"다이아 88,500 + 88,500개",다이아 +100%,"다이아 88,500 + 88,500개",1,money,55000,54.99,49.99,50000,,cash;177000,,res/ui/icons/item/shop_cash_06.png,,,,shop_package_list_01.ui,,1,permanent,permanent,,plus_one
122816,dvm_shopitem_100k,,"다이아 189,000 + 189,000개",다이아 +100%,"다이아 189,000 + 189,000개",1,money,110000,109.99,99.99,100000,,cash;378000,,res/ui/icons/item/shop_cash_07.png,,,,shop_package_list_01.ui,,1,permanent,permanent,,plus_one
122821,dvm_shopitem_3k,,"다이아 4,500 + 4,500개",다이아 +100%,"다이아 4,500 + 4,500개",1,money,3300,3.29,2.99,3000,,cash;9000,,res/ui/icons/item/shop_cash_02.png,,,,shop_package_list_01.ui,,1,yearly,permanent,,plus_one
122822,dvm_shopitem_5k,,"다이아 7,950 + 7,950개",다이아 +100%,"다이아 7,950 + 7,950개",1,money,5500,5.49,4.99,5000,,cash;15900,,res/ui/icons/item/shop_cash_03.png,,,,shop_package_list_01.ui,,1,yearly,permanent,,plus_one
122823,dvm_shopitem_10k,,"다이아 16,500 + 16,500개",다이아 +100%,"다이아 16,500 + 16,500개",1,money,11000,10.99,9.99,10000,,cash;33000,,res/ui/icons/item/shop_cash_04.png,,,,shop_package_list_01.ui,,1,yearly,permanent,,plus_one
122824,dvm_shopitem_30k,,"다이아 51,000 + 51,000개",다이아 +100%,"다이아 51,000 + 51,000개",1,money,33000,32.99,29.99,30000,,cash;102000,,res/ui/icons/item/shop_cash_05.png,,,,shop_package_list_01.ui,,1,yearly,permanent,,plus_one
122825,dvm_shopitem_50k,,"다이아 88,500 + 88,500개",다이아 +100%,"다이아 88,500 + 88,500개",1,money,55000,54.99,49.99,50000,,cash;177000,,res/ui/icons/item/shop_cash_06.png,,,,shop_package_list_01.ui,,1,yearly,permanent,,plus_one
122826,dvm_shopitem_100k,,"다이아 189,000 + 189,000개",다이아 +100%,"다이아 189,000 + 189,000개",1,money,110000,109.99,99.99,100000,,cash;378000,,res/ui/icons/item/shop_cash_07.png,,,,shop_package_list_01.ui,,1,yearly,permanent,,plus_one
122901,dvm_shopitem_1k,,잭-오-랜턴 패키지,잭-오-랜턴 패키지,blank,,money,1100,1.09,0.99,1000,,700020;100,,,,,,package_halloween_pack.ui,,,,,,
122902,dvm_shopitem_3k,,잭-오-랜턴 패키지,잭-오-랜턴 패키지,blank,,money,3300,3.29,2.99,3000,,700020;300,,,,,,package_halloween_pack.ui,,,,,,
122903,dvm_shopitem_10k,,잭-오-랜턴 패키지,잭-오-랜턴 패키지,blank,,money,11000,10.99,9.99,10000,,700020;1000,,,,,,package_halloween_pack.ui,,,,,,
122904,dvm_shopitem_50k,,잭-오-랜턴 패키지,잭-오-랜턴 패키지,blank,,money,55000,54.99,49.99,50000,,700020;5000,,,,,,package_halloween_pack.ui,,,,,,
123001,dvm_shopitem_10k,,대박 기원 알 패키지,대박 기원 알 패키지,blank,,money,11000,10.99,9.99,10000,,"703001;1,779215;4,700009;3",,,,,,package_league_raid.ui,,3,weekly,permanent,,period
123002,dvm_shopitem_100k,,대박 기원 알 패키지,대박 기원 알 패키지,blank,,money,110000,109.99,99.99,100000,,"703025;1,700705;5,700009;30",,,,,,package_league_raid.ui,,3,weekly,permanent,,period
123003,dvm_shopitem_30k,,신화 기원 알 패키지,대박 기원 알 패키지,blank,,money,33000,32.99,29.99,30000,,"703041;1,700009;9",,,,,,package_montly_egg.ui,,3,monthly,permanent,,period
123004,dvm_shopitem_100k,,신화 기원 알 패키지,대박 기원 알 패키지,blank,,money,110000,109.99,99.99,100000,,"703042;1,700009;30",,,,,,package_montly_egg.ui,,3,monthly,permanent,,period
123101,dvm_shopitem_50k,,새해 기념 패키지,새해 기념 패키지,blank,,money,55000,54.99,49.99,50000,,"700001;88500,700002;10000000,700651;5,704900;500,700009;15",,,,,,package_new_year.ui,,2,permanent,permanent,,period
123102,dvm_shopitem_100k,,새해 기념 패키지,새해 기념 패키지,blank,,money,110000,109.99,99.99,100000,,"703025;1,741041;5,779255;6,760005;400,700009;30",,,,,,package_new_year.ui,,2,permanent,permanent,,period
123201,dvm_shopitem_100k,,7등급 룬 뽑기 패키지 (일반),7등급 룬 뽑기 패키지,blank,,money,110000,109.99,99.99,100000,,"700706;5,700651;20,700001;20000,700009;30",,,,,,package_rune_box_plus.ui,,3,weekly,permanent,,period
123202,dvm_shopitem_100k,,7등급 룬 뽑기 패키지 (고대),7등급 룬 뽑기 패키지,blank,,money,110000,109.99,99.99,100000,,"700707;5,700651;20,700001;20000,700009;30",,,,,,package_rune_box_plus.ui,,3,weekly,permanent,,period
123301,dvm_shopitem_50k,,환영의 알 패키지,환영의 알 패키지,blank,,money,55000,54.99,49.99,50000,,"703041;1,700001;10000,700009;15",,,,,,package_extra_myth.ui,,3,monthly,permanent,,period
123311,dvm_shopitem_50k,,만우절 패키지,만우절 패키지,blank,,money,55000,54.99,49.99,50000,,"700001;88500,700002;10000000,700651;5,704900;500,700009;15",,,,,,package_new_year.ui,,2,monthly,permanent,,period
123312,dvm_shopitem_100k,,만우절 패키지,만우절 패키지,blank,,money,110000,109.99,99.99,100000,,"703025;1,741041;5,779255;6,760005;400,700009;30",,,,,,package_new_year.ui,,2,monthly,permanent,,period
130011,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771643;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130012,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771643;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130021,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771735;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130022,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771735;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130031,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771752;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
130032,dvm_shopitem_100k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,110000,109.99,99.99,100000,,"771752;1,700009;30",,,,,,package_first_myth.ui,,2,permanent,permanent,,period
130041,dvm_shopitem_50k,,신화 드래곤 획득 축하 패키지,신화 드래곤 획득 축하 패키지,blank,,money,55000,54.99,49.99,50000,,"771765;1,700009;15",,,,,,package_first_myth.ui,,1,permanent,permanent,,period
